Metabolic Pathway	Present in X org./Total org.	Median score	Median frequency	Target taxonomies	Strain with the Pathway	Pathway Hierarchy	MetaCyc URL
D-galactose degradation I (Leloir pathway)	1.0	0.6	0.8	Agromyces	Agromyces sp. HY052, Agromyces sp. MF30-A, Agromyces sp. LHK192, Agromyces aureus AR33, Agromyces sp. FW100M-8	Degradation.Carbohydrates-Degradation.Sugars-And-Polysaccharides-Degradation.GALACTOSE-DEGRADATION.PWY-6317.	PWY-6317
L-asparagine degradation I	1.0	1.0	1.0	Agromyces	Agromyces sp. HY052, Agromyces sp. MF30-A, Agromyces sp. LHK192, Agromyces aureus AR33, Agromyces sp. FW100M-8	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.ASPARAGINE-DEG.ASPARAGINE-DEG1-PWY.	ASPARAGINE-DEG1-PWY
trehalose biosynthesis I	1.0	1.0	1.0	Agromyces	Agromyces sp. HY052, Agromyces sp. MF30-A, Agromyces sp. LHK192, Agromyces aureus AR33, Agromyces sp. FW100M-8	Biosynthesis.Metabolic-Regulators.Organic-solutes-Biosynthesis.Trehalose-biosynthesis.TRESYN-PWY./Biosynthesis.Carbohydrates-Biosynthesis.CARBO-BIOSYNTHESIS.Trehalose-biosynthesis.TRESYN-PWY.	TRESYN-PWY
arsenite oxidation I (respiratory)	1.0	0.5	1.5	Agromyces	Agromyces sp. HY052, Agromyces sp. MF30-A, Agromyces sp. LHK192, Agromyces aureus AR33, Agromyces sp. FW100M-8	Detoxification.Arsenate-Detoxification.PWY-4521./Energy-Metabolism.Respiration.AEROBIC-RESPIRATION.PWY-4521./Energy-Metabolism.CHEMOAUTOTROPHIC-ENERGY-METABOLISM.PWY-4521./Energy-Metabolism.Electron-Transfer.PWY-4521.	PWY-4521
pyrimidine nucleobases salvage I	1.0	1.0	2.0	Agromyces	Agromyces sp. HY052, Agromyces sp. MF30-A, Agromyces sp. LHK192, Agromyces aureus AR33, Agromyces sp. FW100M-8	Biosynthesis.Nucleotide-Biosynthesis.PYR-NUC-SYN.Pyrimidine-Nucleotide-Salvage.PWY-7183.	PWY-7183
thiamine diphosphate biosynthesis II (Bacillus)	1.0	0.5	0.5	Agromyces	Agromyces sp. HY052, Agromyces sp. MF30-A, Agromyces sp. LHK192, Agromyces aureus AR33, Agromyces sp. FW100M-8	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Thiamine-Biosynthesis.Thiamin-Diphosphate-Biosynthesis.PWY-6893.	PWY-6893
L-ornithine biosynthesis I	1.0	0.8	1.0	Agromyces	Agromyces sp. HY052, Agromyces sp. MF30-A, Agromyces sp. LHK192, Agromyces aureus AR33, Agromyces sp. FW100M-8	Biosynthesis.Amino-Acid-Biosynthesis.Other-Amino-Acid-Biosynthesis.L-Ornithine-Biosynthesis.GLUTORN-PWY.	GLUTORN-PWY
di-trans,poly-cis-undecaprenyl phosphate biosynthesis	1.0	0.5	0.5	Agromyces	Agromyces sp. HY052, Agromyces sp. MF30-A, Agromyces sp. LHK192, Agromyces aureus AR33, Agromyces sp. FW100M-8	Biosynthesis.Cofactor-Biosynthesis.Polyprenyl-Biosynthesis.PWY-5785.	PWY-5785
L-leucine degradation I	1.0	0.33	0.33	Agromyces	Agromyces sp. HY052, Agromyces sp. MF30-A, Agromyces sp. LHK192, Agromyces aureus AR33, Agromyces sp. FW100M-8	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.LEUCINE-DEG.LEU-DEG2-PWY.	LEU-DEG2-PWY
4-aminobutanoate degradation III	1.0	0.5	1.0	Agromyces	Agromyces sp. HY052, Agromyces sp. MF30-A, Agromyces sp. LHK192, Agromyces aureus AR33, Agromyces sp. FW100M-8	Degradation.AMINE-DEG.4-Aminobutyraye-Degradation.PWY-6536.	PWY-6536
L-threonine degradation II	1.0	1.0	1.0	Agromyces	Agromyces sp. HY052, Agromyces sp. MF30-A, Agromyces sp. LHK192, Agromyces aureus AR33, Agromyces sp. FW100M-8	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.THREONINE-DEG.THREONINE-DEG2-PWY.	THREONINE-DEG2-PWY
[2Fe-2S] iron-sulfur cluster biosynthesis	1.0	0.2	0.4	Agromyces	Agromyces sp. HY052, Agromyces sp. MF30-A, Agromyces sp. LHK192, Agromyces aureus AR33, Agromyces sp. FW100M-8	Biosynthesis.Cofactor-Biosynthesis.PWY-7250.	PWY-7250
formaldehyde oxidation VII (THF pathway)	1.0	0.75	0.75	Agromyces	Agromyces sp. HY052, Agromyces sp. MF30-A, Agromyces sp. LHK192, Agromyces aureus AR33, Agromyces sp. FW100M-8	Degradation.C1-COMPOUNDS.Formaldehyde-Oxidation.PWY-7909.	PWY-7909
8-oxo-(d)GTP detoxification I	1.0	0.25	0.25	Agromyces	Agromyces sp. HY052, Agromyces sp. MF30-A, Agromyces sp. LHK192, Agromyces aureus AR33, Agromyces sp. FW100M-8	Detoxification.8-Oxo-GTP-Detoxification.PWY-6502./Metabolic-Clusters.PWY-6502.	PWY-6502
L-tryptophan biosynthesis	1.0	0.83	1.17	Agromyces	Agromyces sp. HY052, Agromyces sp. MF30-A, Agromyces sp. LHK192, Agromyces aureus AR33, Agromyces sp. FW100M-8	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.TRYPTOPHAN-BIOSYNTHESIS.TRPSYN-PWY.	TRPSYN-PWY
L-glutamate degradation II	1.0	0.5	0.5	Agromyces	Agromyces sp. HY052, Agromyces sp. MF30-A, Agromyces sp. LHK192, Agromyces aureus AR33, Agromyces sp. FW100M-8	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.GLUTAMATE-DEG.GLUTDEG-PWY./Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.ASPARTATE-SYN.GLUTDEG-PWY.	GLUTDEG-PWY
L-alanine biosynthesis III	1.0	1.0	2.0	Agromyces	Agromyces sp. HY052, Agromyces sp. MF30-A, Agromyces sp. LHK192, Agromyces aureus AR33, Agromyces sp. FW100M-8	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.ALANINE-SYN.PWY0-1021.	PWY0-1021
thymine degradation	1.0	0.33	0.33	Agromyces	Agromyces sp. HY052, Agromyces sp. MF30-A, Agromyces sp. LHK192, Agromyces aureus AR33, Agromyces sp. FW100M-8	Degradation.NUCLEO-DEG.Pyrimidine-Degradation.Pyrimidine-Base-Degradation.PWY-6430.	PWY-6430
L-homocysteine biosynthesis	1.0	1.0	1.5	Agromyces	Agromyces sp. HY052, Agromyces sp. MF30-A, Agromyces sp. LHK192, Agromyces aureus AR33, Agromyces sp. FW100M-8	Biosynthesis.Amino-Acid-Biosynthesis.Other-Amino-Acid-Biosynthesis.PWY-5344.	PWY-5344
adenosine deoxyribonucleotides de novo biosynthesis	1.0	1.0	1.5	Agromyces	Agromyces sp. HY052, Agromyces sp. MF30-A, Agromyces sp. LHK192, Agromyces aureus AR33, Agromyces sp. FW100M-8	Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.Purine-Nucleotide-De-Novo-Biosynthesis.Purine-Deoxyribonuc-De-Novo-Biosynthesis.Adenosine-Deoxy-Denovo-Bbiosynthesis.PWY-7227./Biosynthesis.Nucleotide-Biosynthesis.Deoxyribonucleotide-Biosynthesis.Purine-Deoxyribonuc-De-Novo-Biosynthesis.Adenosine-Deoxy-Denovo-Bbiosynthesis.PWY-7227.	PWY-7227
biotin-carboxyl carrier protein assembly	1.0	0.5	0.5	Agromyces	Agromyces sp. HY052, Agromyces sp. MF30-A, Agromyces sp. LHK192, Agromyces aureus AR33, Agromyces sp. FW100M-8	Biosynthesis.Lipid-Biosynthesis.PWY0-1264.	PWY0-1264
L-cysteine biosynthesis I	1.0	1.0	2.0	Agromyces	Agromyces sp. HY052, Agromyces sp. MF30-A, Agromyces sp. LHK192, Agromyces aureus AR33, Agromyces sp. FW100M-8	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.CYSTEINE-SYN.CYSTSYN-PWY.	CYSTSYN-PWY
demethylmenaquinol-9 biosynthesis	1.0	1.0	1.0	Agromyces	Agromyces sp. HY052, Agromyces sp. MF30-A, Agromyces sp. LHK192, Agromyces aureus AR33, Agromyces sp. FW100M-8	Biosynthesis.Cofactor-Biosynthesis.Quinone-Biosynthesis.Demethylmenaquinone-Biosynthesis.PWY-5851.	PWY-5851
pyrimidine deoxyribonucleosides salvage	1.0	0.8	0.8	Agromyces	Agromyces sp. HY052, Agromyces sp. MF30-A, Agromyces sp. LHK192, Agromyces aureus AR33, Agromyces sp. FW100M-8	Biosynthesis.Nucleotide-Biosynthesis.PYR-NUC-SYN.Pyrimidine-Nucleotide-Salvage.PWY-7199.	PWY-7199
heme b biosynthesis I (aerobic)	1.0	0.75	0.75	Agromyces	Agromyces sp. HY052, Agromyces sp. MF30-A, Agromyces sp. LHK192, Agromyces aureus AR33, Agromyces sp. FW100M-8	Biosynthesis.Cofactor-Biosynthesis.Porphyrin-Compounds-Biosynthesis.HEME-SYN.Heme-b-Biosynthesis.HEME-BIOSYNTHESIS-II.	HEME-BIOSYNTHESIS-II
L-glutamine degradation II	0.8	1.0	1.0	Agromyces	Agromyces sp. HY052, Agromyces sp. MF30-A, Agromyces sp. LHK192, Agromyces sp. FW100M-8	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.GLUTAMINE-DEG.GLUTAMINEFUM-PWY.	GLUTAMINEFUM-PWY
L-glutamine biosynthesis I	0.8	1.0	2.0	Agromyces	Agromyces sp. HY052, Agromyces sp. MF30-A, Agromyces sp. LHK192, Agromyces sp. FW100M-8	Degradation.Noncarbon-Nutrients.NITROGEN-DEG.Ammonia-Assimilation.GLNSYN-PWY./Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.GLUTAMINE-SYN.GLNSYN-PWY.	GLNSYN-PWY
D-gluconate degradation	0.8	1.0	1.0	Agromyces	Agromyces sp. HY052, Agromyces sp. MF30-A, Agromyces sp. LHK192, Agromyces sp. FW100M-8	Degradation.CARBOXYLATES-DEG.GLUCONSUPER-PWY.	GLUCONSUPER-PWY
L-glutamate biosynthesis I	0.8	1.0	1.0	Agromyces	Agromyces sp. HY052, Agromyces sp. MF30-A, Agromyces sp. LHK192, Agromyces sp. FW100M-8	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.GLUTAMATE-SYN.GLUTSYN-PWY.	GLUTSYN-PWY
protocatechuate degradation III (para-cleavage pathway)	0.2	0.6	0.6	Agromyces	Agromyces sp. LHK192	Degradation.AROMATIC-COMPOUNDS-DEGRADATION.Protocatechuate-Degradation.PWY-6336.	PWY-6336
phenylethylamine degradation I	0.2	0.5	0.5	Agromyces	Agromyces sp. LHK192	Degradation.AROMATIC-COMPOUNDS-DEGRADATION.Phenolic-Compounds-Degradation.Phenylethylamine-Degradation.2PHENDEG-PWY./Degradation.AMINE-DEG.Phenylethylamine-Degradation.2PHENDEG-PWY.	2PHENDEG-PWY
factor 420 biosynthesis	0.2	0.33	0.33	Agromyces	Agromyces sp. LHK192	Biosynthesis.Cofactor-Biosynthesis.PWY-5198.	PWY-5198
D-fructuronate degradation	0.2	0.5	0.75	Agromyces	Agromyces sp. LHK192	Degradation.SECONDARY-METABOLITE-DEGRADATION.Sugar-Derivatives.SUGAR-ACIDS-DEG.PWY-7242./Degradation.CARBOXYLATES-DEG.SUGAR-ACIDS-DEG.PWY-7242.	PWY-7242
mixed acid fermentation	0.2	0.63	0.69	Agromyces	Agromyces sp. LHK192	Energy-Metabolism.Fermentation.Pyruvate-Degradation.Pyruvate-Ethanol-Fermentation.FERMENTATION-PWY./Energy-Metabolism.Fermentation.Alcohol-Biosynthesis.Pyruvate-Ethanol-Fermentation.FERMENTATION-PWY./Energy-Metabolism.Fermentation.Fermentation-to-Acids.FERMENTATION-PWY.	FERMENTATION-PWY
L-threonine degradation III (to methylglyoxal)	0.2	0.67	0.67	Agromyces	Agromyces sp. LHK192	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.THREONINE-DEG.THRDLCTCAT-PWY.	THRDLCTCAT-PWY
L-arginine degradation III (arginine decarboxylase/agmatinase pathway)	0.2	0.5	0.5	Agromyces	Agromyces sp. LHK192	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.ARGININE-DEG.PWY0-823.	PWY0-823
citrate degradation	0.2	0.5	0.5	Agromyces	Agromyces sp. LHK192	Degradation.CARBOXYLATES-DEG.PWY-6038.	PWY-6038
pyruvate fermentation to (S)-lactate	0.2	1.0	1.0	Agromyces	Agromyces sp. LHK192	Energy-Metabolism.Fermentation.Pyruvate-Degradation.Pyruvate-Lactate-Fermentation.PWY-5481./Energy-Metabolism.Fermentation.Fermentation-to-Acids.Fermentation-to-Lactate.Pyruvate-Lactate-Fermentation.PWY-5481.	PWY-5481
2-carboxy-1,4-naphthoquinol biosynthesis	0.2	0.71	0.86	Agromyces	Agromyces sp. LHK192	Biosynthesis.Cofactor-Biosynthesis.Quinone-Biosynthesis.DHNA-Biosynthesis.PWY-5837.	PWY-5837
guanylyl molybdenum cofactor biosynthesis	0.2	1.0	1.0	Agromyces	Agromyces sp. LHK192	Biosynthesis.Cofactor-Biosynthesis.PWY-5964.	PWY-5964
CMP-N-acetylneuraminate biosynthesis II (bacteria)	0.2	1.0	1.33	Agromyces	Agromyces sp. LHK192	Biosynthesis.Carbohydrates-Biosynthesis.CARBO-BIOSYNTHESIS.SUGAR-NUCLEOTIDES.CMP-Sugar-Biosynthesis.CMP-N-Acetylneuraminate-Biosynthesis.PWY-6139.	PWY-6139
bis(guanylyl molybdenum cofactor) biosynthesis	0.2	0.5	0.5	Agromyces	Agromyces sp. LHK192	Biosynthesis.Cofactor-Biosynthesis.PWY-7639.	PWY-7639
D-glucarate degradation I	0.4	0.5	0.5	Agromyces	Agromyces sp. LHK192, Agromyces aureus AR33	Degradation.SECONDARY-METABOLITE-DEGRADATION.Sugar-Derivatives.SUGAR-ACIDS-DEG.D-Glucarate-Degradation.GLUCARDEG-PWY./Degradation.CARBOXYLATES-DEG.SUGAR-ACIDS-DEG.D-Glucarate-Degradation.GLUCARDEG-PWY.	GLUCARDEG-PWY
4-chloronitrobenzene degradation	0.4	0.22	0.28	Agromyces	Agromyces sp. LHK192, Agromyces aureus AR33	Degradation.AROMATIC-COMPOUNDS-DEGRADATION.Nitroaromatic-Degradation.Nitrobenzene-Degradation.PWY-5645.	PWY-5645
L-tryptophan degradation to 2-amino-3-carboxymuconate semialdehyde	0.4	0.6	0.6	Agromyces	Agromyces sp. LHK192, Agromyces aureus AR33	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.TRYPTOPHAN-DEG.PWY-5651.	PWY-5651
L-tryptophan degradation I (via anthranilate)	0.4	0.67	0.67	Agromyces	Agromyces sp. LHK192, Agromyces aureus AR33	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.TRYPTOPHAN-DEG.TRPCAT-PWY.	TRPCAT-PWY
L-threonine degradation IV	0.4	1.0	1.0	Agromyces	Agromyces sp. LHK192, Agromyces aureus AR33	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.THREONINE-DEG.PWY-5436.	PWY-5436
glycolate and glyoxylate degradation I	0.4	0.5	0.5	Agromyces	Agromyces sp. LHK192, Agromyces aureus AR33	Degradation.CARBOXYLATES-DEG.Glycolate-Degradation.GLYCOLATEMET-PWY.	GLYCOLATEMET-PWY
ethanolamine utilization	0.4	0.6	0.6	Agromyces	Agromyces sp. LHK192, Agromyces aureus AR33	Degradation.AMINE-DEG.PWY0-1477.	PWY0-1477
putrescine biosynthesis I	0.4	0.5	0.5	Agromyces	Agromyces sp. LHK192, Agromyces aureus AR33	Biosynthesis.Polyamine-Biosynthesis.Putrescine-Biosynthesis.PWY-40.	PWY-40
D-galactarate degradation I	0.4	0.5	0.5	Agromyces	Agromyces sp. LHK192, Agromyces aureus AR33	Degradation.SECONDARY-METABOLITE-DEGRADATION.Sugar-Derivatives.SUGAR-ACIDS-DEG.D-Galactarate-Degradation.GALACTARDEG-PWY./Degradation.CARBOXYLATES-DEG.SUGAR-ACIDS-DEG.D-Galactarate-Degradation.GALACTARDEG-PWY.	GALACTARDEG-PWY
hydroxymethylpyrimidine salvage	0.6	1.0	1.0	Agromyces	Agromyces sp. LHK192, Agromyces aureus AR33, Agromyces sp. FW100M-8	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Thiamine-Biosynthesis.Thiamin-Salvage.PWY-6910.	PWY-6910
folate transformations I	0.6	0.58	0.67	Agromyces	Agromyces sp. LHK192, Agromyces aureus AR33, Agromyces sp. FW100M-8	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Folate-Biosynthesis.Folate-Transformations.PWY-2201.	PWY-2201
&beta;-D-glucuronide and D-glucuronate degradation	0.6	0.33	0.33	Agromyces	Agromyces sp. LHK192, Agromyces aureus AR33, Agromyces sp. FW100M-8	Degradation.SECONDARY-METABOLITE-DEGRADATION.Sugar-Derivatives.SUGAR-ACIDS-DEG.D-Glucuronate-Degradation.PWY-7247./Degradation.CARBOXYLATES-DEG.SUGAR-ACIDS-DEG.D-Glucuronate-Degradation.PWY-7247.	PWY-7247
CDP-diacylglycerol biosynthesis III	0.6	0.6	1.0	Agromyces	Agromyces sp. LHK192, Agromyces aureus AR33, Agromyces sp. FW100M-8	Biosynthesis.Lipid-Biosynthesis.Phospholipid-Biosynthesis.CDP-diacylglycerol-Biosynthesis.PWY-5981.	PWY-5981
NADH repair	0.4	0.25	0.25	Agromyces	Agromyces sp. LHK192, Agromyces sp. FW100M-8	Energy-Metabolism.PWY-6938.	PWY-6938
chitin degradation III (Serratia)	0.4	0.43	0.86	Agromyces	Agromyces sp. LHK192, Agromyces sp. FW100M-8	Degradation.Polymer-Degradation.POLYSACCHARIDES-DEG.Chitin-Degradation.PWY-7822./Degradation.Carbohydrates-Degradation.POLYSACCHARIDES-DEG.Chitin-Degradation.PWY-7822.	PWY-7822
anhydromuropeptides recycling I	0.4	0.79	0.88	Agromyces	Agromyces sp. LHK192, Agromyces sp. FW100M-8	Degradation.SECONDARY-METABOLITE-DEGRADATION.Sugar-Derivatives.Anhydromuropeptides-Recycling.PWY0-1261.	PWY0-1261
ribose phosphorylation	0.2	1.0	1.5	Agromyces	Agromyces sp. MF30-A	Degradation.Carbohydrates-Degradation.Sugars-And-Polysaccharides-Degradation.RIBOKIN-PWY.	RIBOKIN-PWY
formaldehyde assimilation II (assimilatory RuMP Cycle)	0.2	1.0	1.0	Agromyces	Agromyces sp. MF30-A	Degradation.C1-COMPOUNDS.Formaldehyde-Assimilation.PWY-1861.	PWY-1861
5-oxo-L-proline metabolism	0.2	0.17	0.17	Agromyces	Agromyces sp. MF30-A	Macromolecule-Modification.Protein-Modification.PWY-7942.	PWY-7942
urea degradation I	0.2	0.67	1.0	Agromyces	Agromyces sp. MF30-A	Degradation.AMINE-DEG.Urea-Degradation.PWY-5703.	PWY-5703
formaldehyde oxidation I	0.2	0.67	0.67	Agromyces	Agromyces sp. MF30-A	Degradation.C1-COMPOUNDS.Formaldehyde-Oxidation.RUMP-PWY./Energy-Metabolism.RUMP-PWY.	RUMP-PWY
5-aminoimidazole ribonucleotide biosynthesis II	0.4	0.8	1.2	Agromyces	Agromyces sp. MF30-A, Agromyces aureus AR33	Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.AIR-Biosynthesis.PWY-6122.	PWY-6122
protocatechuate degradation II (ortho-cleavage pathway)	0.4	0.25	0.38	Agromyces	Agromyces sp. MF30-A, Agromyces aureus AR33	Degradation.AROMATIC-COMPOUNDS-DEGRADATION.Protocatechuate-Degradation.PROTOCATECHUATE-ORTHO-CLEAVAGE-PWY.	PROTOCATECHUATE-ORTHO-CLEAVAGE-PWY
chitobiose degradation	0.6	0.5	0.5	Agromyces	Agromyces sp. MF30-A, Agromyces aureus AR33, Agromyces sp. FW100M-8	Degradation.Carbohydrates-Degradation.Sugars-And-Polysaccharides-Degradation.PWY0-1309.	PWY0-1309
chitin degradation II (Vibrio)	0.4	0.5	1.1	Agromyces	Agromyces sp. MF30-A, Agromyces sp. LHK192	Degradation.Polymer-Degradation.POLYSACCHARIDES-DEG.Chitin-Degradation.PWY-6902./Degradation.Carbohydrates-Degradation.POLYSACCHARIDES-DEG.Chitin-Degradation.PWY-6902.	PWY-6902
putrescine degradation IV	0.4	0.33	0.33	Agromyces	Agromyces sp. MF30-A, Agromyces sp. LHK192	Degradation.AMINE-DEG.Putrescine-Degradation.PWY-2.	PWY-2
putrescine degradation I	0.4	0.5	0.5	Agromyces	Agromyces sp. MF30-A, Agromyces sp. LHK192	Degradation.AMINE-DEG.Putrescine-Degradation.PUTDEG-PWY.	PUTDEG-PWY
acrylonitrile degradation I	0.6	0.5	1.0	Agromyces	Agromyces sp. MF30-A, Agromyces sp. LHK192, Agromyces aureus AR33	Degradation.Other-Degradation.Acrylonitrile-Degradation.PWY-7308.	PWY-7308
geranyl diphosphate biosynthesis	0.6	1.0	1.0	Agromyces	Agromyces sp. MF30-A, Agromyces sp. LHK192, Agromyces aureus AR33	Biosynthesis.Cofactor-Biosynthesis.Polyprenyl-Biosynthesis.PWY-5122.	PWY-5122
menaquinol-11 biosynthesis	0.6	0.5	0.5	Agromyces	Agromyces sp. MF30-A, Agromyces sp. LHK192, Agromyces aureus AR33	Biosynthesis.Cofactor-Biosynthesis.Quinone-Biosynthesis.Menaquinone-Biosynthesis.PWY-5891.	PWY-5891
factor 420 polyglutamylation	0.6	0.5	0.5	Agromyces	Agromyces sp. MF30-A, Agromyces sp. LHK192, Agromyces aureus AR33	Biosynthesis.Cofactor-Biosynthesis.PWY-5199.	PWY-5199
L-arginine degradation X (arginine monooxygenase pathway)	0.6	0.33	0.67	Agromyces	Agromyces sp. MF30-A, Agromyces sp. LHK192, Agromyces aureus AR33	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.ARGININE-DEG.ARGDEG-V-PWY.	ARGDEG-V-PWY
L-rhamnose degradation I	0.6	0.6	0.6	Agromyces	Agromyces sp. MF30-A, Agromyces sp. LHK192, Agromyces aureus AR33	Degradation.Carbohydrates-Degradation.Sugars-And-Polysaccharides-Degradation.L-rhamnose-Degradation.RHAMCAT-PWY.	RHAMCAT-PWY
formaldehyde oxidation II (glutathione-dependent)	0.6	0.33	0.33	Agromyces	Agromyces sp. MF30-A, Agromyces sp. LHK192, Agromyces aureus AR33	Degradation.C1-COMPOUNDS.Formaldehyde-Oxidation.PWY-1801.	PWY-1801
trans, trans-farnesyl diphosphate biosynthesis	0.6	1.0	1.0	Agromyces	Agromyces sp. MF30-A, Agromyces sp. LHK192, Agromyces aureus AR33	Biosynthesis.Cofactor-Biosynthesis.Polyprenyl-Biosynthesis.All-Trans-Farnesyl-PP-Biosynthesis.PWY-5123.	PWY-5123
menaquinol-10 biosynthesis	0.6	0.5	0.5	Agromyces	Agromyces sp. MF30-A, Agromyces sp. LHK192, Agromyces aureus AR33	Biosynthesis.Cofactor-Biosynthesis.Quinone-Biosynthesis.Menaquinone-Biosynthesis.PWY-5890.	PWY-5890
menaquinol-12 biosynthesis	0.6	0.5	0.5	Agromyces	Agromyces sp. MF30-A, Agromyces sp. LHK192, Agromyces aureus AR33	Biosynthesis.Cofactor-Biosynthesis.Quinone-Biosynthesis.Menaquinone-Biosynthesis.PWY-5892.	PWY-5892
stearate biosynthesis II (bacteria and plants)	0.8	0.33	0.75	Agromyces	Agromyces sp. MF30-A, Agromyces sp. LHK192, Agromyces aureus AR33, Agromyces sp. FW100M-8	Biosynthesis.Lipid-Biosynthesis.Fatty-acid-biosynthesis.Stearate-Biosynthesis.PWY-5989.	PWY-5989
fatty acid elongation -- saturated	0.8	0.2	0.3	Agromyces	Agromyces sp. MF30-A, Agromyces sp. LHK192, Agromyces aureus AR33, Agromyces sp. FW100M-8	Biosynthesis.Lipid-Biosynthesis.Fatty-acid-biosynthesis.FASYN-ELONG-PWY.	FASYN-ELONG-PWY
