Metabolic Pathway	Present in X org./Total org.	Median score	Median frequency	Target taxonomies	Strain with the Pathway	Pathway Hierarchy	MetaCyc URL
demethylmenaquinol-6 biosynthesis I	1.0	1.0	1.0	Bacillus flexus	Bacillus flexus KLBMP 4941, Bacillus flexus	Biosynthesis.Cofactor-Biosynthesis.Quinone-Biosynthesis.Demethylmenaquinone-Biosynthesis.Demethylmenaquinol-6-Biosynthesis.PWY-5853.	PWY-5853
4-aminobutanoate degradation III	1.0	1.0	1.0	Bacillus flexus	Bacillus flexus KLBMP 4941, Bacillus flexus	Degradation.AMINE-DEG.4-Aminobutyraye-Degradation.PWY-6536.	PWY-6536
L-threonine degradation II	1.0	1.0	1.0	Bacillus flexus	Bacillus flexus KLBMP 4941, Bacillus flexus	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.THREONINE-DEG.THREONINE-DEG2-PWY.	THREONINE-DEG2-PWY
[2Fe-2S] iron-sulfur cluster biosynthesis	1.0	0.2	0.6	Bacillus flexus	Bacillus flexus KLBMP 4941, Bacillus flexus	Biosynthesis.Cofactor-Biosynthesis.PWY-7250.	PWY-7250
formaldehyde oxidation VII (THF pathway)	1.0	0.75	0.75	Bacillus flexus	Bacillus flexus KLBMP 4941, Bacillus flexus	Degradation.C1-COMPOUNDS.Formaldehyde-Oxidation.PWY-7909.	PWY-7909
8-oxo-(d)GTP detoxification I	1.0	0.25	0.25	Bacillus flexus	Bacillus flexus KLBMP 4941, Bacillus flexus	Detoxification.8-Oxo-GTP-Detoxification.PWY-6502./Metabolic-Clusters.PWY-6502.	PWY-6502
L-tryptophan biosynthesis	1.0	0.92	1.08	Bacillus flexus	Bacillus flexus KLBMP 4941, Bacillus flexus	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.TRYPTOPHAN-BIOSYNTHESIS.TRPSYN-PWY.	TRPSYN-PWY
trehalose degradation I (low osmolarity)	1.0	0.75	0.75	Bacillus flexus	Bacillus flexus KLBMP 4941, Bacillus flexus	Degradation.Carbohydrates-Degradation.Sugars-And-Polysaccharides-Degradation.Trehalose-Degradation.TREDEGLOW-PWY.	TREDEGLOW-PWY
L-alanine biosynthesis III	1.0	1.0	3.0	Bacillus flexus	Bacillus flexus KLBMP 4941, Bacillus flexus	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.ALANINE-SYN.PWY0-1021.	PWY0-1021
L-arginine degradation VI (arginase 2 pathway)	1.0	0.75	1.25	Bacillus flexus	Bacillus flexus KLBMP 4941, Bacillus flexus	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.ARGININE-DEG.ARG-PRO-PWY./Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.PROLINE-SYN.ARG-PRO-PWY.	ARG-PRO-PWY
adenosine deoxyribonucleotides de novo biosynthesis	1.0	1.0	1.75	Bacillus flexus	Bacillus flexus KLBMP 4941, Bacillus flexus	Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.Purine-Nucleotide-De-Novo-Biosynthesis.Purine-Deoxyribonuc-De-Novo-Biosynthesis.Adenosine-Deoxy-Denovo-Bbiosynthesis.PWY-7227./Biosynthesis.Nucleotide-Biosynthesis.Deoxyribonucleotide-Biosynthesis.Purine-Deoxyribonuc-De-Novo-Biosynthesis.Adenosine-Deoxy-Denovo-Bbiosynthesis.PWY-7227.	PWY-7227
L-asparagine biosynthesis II	1.0	1.0	2.0	Bacillus flexus	Bacillus flexus KLBMP 4941, Bacillus flexus	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.ASPARAGINE-SYN.ASPARAGINESYN-PWY.	ASPARAGINESYN-PWY
biotin-carboxyl carrier protein assembly	1.0	0.75	1.5	Bacillus flexus	Bacillus flexus KLBMP 4941, Bacillus flexus	Biosynthesis.Lipid-Biosynthesis.PWY0-1264.	PWY0-1264
thiamine formation from pyrithiamine and oxythiamine (yeast)	1.0	1.0	1.5	Bacillus flexus	Bacillus flexus KLBMP 4941, Bacillus flexus	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Thiamine-Biosynthesis.PWY-7357.	PWY-7357
L-cysteine biosynthesis I	1.0	1.0	1.5	Bacillus flexus	Bacillus flexus KLBMP 4941, Bacillus flexus	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.CYSTEINE-SYN.CYSTSYN-PWY.	CYSTSYN-PWY
allantoin degradation to ureidoglycolate I (urea producing)	1.0	0.5	0.5	Bacillus flexus	Bacillus flexus KLBMP 4941, Bacillus flexus	Degradation.AMINE-DEG.Allantoin-degradation.PWY-5697.	PWY-5697
L-valine biosynthesis	1.0	0.75	1.0	Bacillus flexus	Bacillus flexus KLBMP 4941, Bacillus flexus	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.VALINE-BIOSYNTHESIS.VALSYN-PWY.	VALSYN-PWY
S-methyl-5'-thioadenosine degradation IV	1.0	1.0	1.0	Bacillus flexus	Bacillus flexus KLBMP 4941, Bacillus flexus	Degradation.NUCLEO-DEG.Methylthioadenosine-Degradation.PWY0-1391.	PWY0-1391
pyrimidine deoxyribonucleosides salvage	1.0	0.8	1.7	Bacillus flexus	Bacillus flexus KLBMP 4941, Bacillus flexus	Biosynthesis.Nucleotide-Biosynthesis.PYR-NUC-SYN.Pyrimidine-Nucleotide-Salvage.PWY-7199.	PWY-7199
allantoin degradation to ureidoglycolate II (ammonia producing)	1.0	0.5	0.5	Bacillus flexus	Bacillus flexus KLBMP 4941, Bacillus flexus	Degradation.AMINE-DEG.Allantoin-degradation.PWY-5698.	PWY-5698
thymine degradation	1.0	0.33	0.33	Bacillus flexus	Bacillus flexus KLBMP 4941, Bacillus flexus	Degradation.NUCLEO-DEG.Pyrimidine-Degradation.Pyrimidine-Base-Degradation.PWY-6430.	PWY-6430
heme b biosynthesis I (aerobic)	1.0	0.75	0.75	Bacillus flexus	Bacillus flexus KLBMP 4941, Bacillus flexus	Biosynthesis.Cofactor-Biosynthesis.Porphyrin-Compounds-Biosynthesis.HEME-SYN.Heme-b-Biosynthesis.HEME-BIOSYNTHESIS-II.	HEME-BIOSYNTHESIS-II
