Metabolic Pathway	Present in X org./Total org.	Median score	Median frequency	Target taxonomies	Strain with the Pathway	Pathway Hierarchy	MetaCyc URL
purine deoxyribonucleosides degradation I	1.0	0.75	0.75	Alicyclobacillus	Alicyclobacillus acidocaldarius subsp. acidocaldarius Tc-4-1, Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446	Degradation.NUCLEO-DEG.Purine-Degradation.PWY-7179.	PWY-7179
demethylmenaquinol-9 biosynthesis	1.0	1.0	1.0	Alicyclobacillus	Alicyclobacillus acidocaldarius subsp. acidocaldarius Tc-4-1, Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446	Biosynthesis.Cofactor-Biosynthesis.Quinone-Biosynthesis.Demethylmenaquinone-Biosynthesis.PWY-5851.	PWY-5851
glycine cleavage	1.0	1.0	2.67	Alicyclobacillus	Alicyclobacillus acidocaldarius subsp. acidocaldarius Tc-4-1, Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.GLYCINE-DEG.GLYCLEAV-PWY.	GLYCLEAV-PWY
acetate conversion to acetyl-CoA	1.0	1.0	1.5	Alicyclobacillus	Alicyclobacillus acidocaldarius subsp. acidocaldarius Tc-4-1, Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446	Degradation.CARBOXYLATES-DEG.PWY0-1313.	PWY0-1313
D-xylose degradation I	1.0	1.0	1.0	Alicyclobacillus	Alicyclobacillus acidocaldarius subsp. acidocaldarius Tc-4-1, Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446	Degradation.Carbohydrates-Degradation.Sugars-And-Polysaccharides-Degradation.Xylose-Degradation.XYLCAT-PWY.	XYLCAT-PWY
L-methionine biosynthesis I	1.0	0.43	0.57	Alicyclobacillus	Alicyclobacillus acidocaldarius subsp. acidocaldarius Tc-4-1, Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.METHIONINE-SYN.Methionine-De-novo-Biosynthesis.HOMOSER-METSYN-PWY.	HOMOSER-METSYN-PWY
glycerol degradation I	1.0	0.5	0.5	Alicyclobacillus	Alicyclobacillus acidocaldarius subsp. acidocaldarius Tc-4-1, Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446	Degradation.Fatty-Acid-and-Lipid-Degradation.PWY-4261./Degradation.Alcohol-Degradation.GLYCEROL-DEG.PWY-4261.	PWY-4261
L-homoserine biosynthesis	1.0	1.0	1.67	Alicyclobacillus	Alicyclobacillus acidocaldarius subsp. acidocaldarius Tc-4-1, Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446	Biosynthesis.Amino-Acid-Biosynthesis.Other-Amino-Acid-Biosynthesis.HOMOSERSYN-PWY.	HOMOSERSYN-PWY
N6-L-threonylcarbamoyladenosine37-modified tRNA biosynthesis	1.0	0.5	0.5	Alicyclobacillus	Alicyclobacillus acidocaldarius subsp. acidocaldarius Tc-4-1, Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446	Macromolecule-Modification.Nucleic-Acid-Processing.PWY0-1587.	PWY0-1587
pyrimidine ribonucleosides degradation	1.0	1.0	1.25	Alicyclobacillus	Alicyclobacillus acidocaldarius subsp. acidocaldarius Tc-4-1, Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446	Degradation.NUCLEO-DEG.Pyrimidine-Degradation.Pyrimidine-Ribonucleosides-Degradation.PWY0-1295.	PWY0-1295
arsenate detoxification II (glutaredoxin)	1.0	0.5	0.5	Alicyclobacillus	Alicyclobacillus acidocaldarius subsp. acidocaldarius Tc-4-1, Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446	Detoxification.Arsenate-Detoxification.PWY-4621.	PWY-4621
L-citrulline biosynthesis	1.0	0.88	2.06	Alicyclobacillus	Alicyclobacillus acidocaldarius subsp. acidocaldarius Tc-4-1, Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446	Biosynthesis.Amino-Acid-Biosynthesis.Other-Amino-Acid-Biosynthesis.Citrulline-Biosynthesis.CITRULBIO-PWY.	CITRULBIO-PWY
benzimidazolyl adenosylcobamide biosynthesis from adenosylcobinamide-GDP	1.0	0.33	0.33	Alicyclobacillus	Alicyclobacillus acidocaldarius subsp. acidocaldarius Tc-4-1, Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Cobalamin-Biosynthesis.Cobamide-De-Novo-Biosynthesis.Adenosylcobamide-Biosynthesis.PWY-7970.	PWY-7970
methylerythritol phosphate pathway I	1.0	0.78	0.78	Alicyclobacillus	Alicyclobacillus acidocaldarius subsp. acidocaldarius Tc-4-1, Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446	Biosynthesis.SECONDARY-METABOLITE-BIOSYNTHESIS.Terpenoid-Biosynthesis.ISOPRENOIDS.Isopentenyl-Diphosphate-Biosynthesis.MEP-NONMEVIPP-PWY.	MEP-NONMEVIPP-PWY
palmitoleate biosynthesis I (from (5Z)-dodec-5-enoate)	1.0	0.67	2.11	Alicyclobacillus	Alicyclobacillus acidocaldarius subsp. acidocaldarius Tc-4-1, Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446	Biosynthesis.Lipid-Biosynthesis.Fatty-acid-biosynthesis.Unsaturated-Fatty-Acids-Biosynthesis.Palmitoleate-Biosynthesis.PWY-6282.	PWY-6282
5-aminoimidazole ribonucleotide biosynthesis II	1.0	0.8	1.4	Alicyclobacillus	Alicyclobacillus acidocaldarius subsp. acidocaldarius Tc-4-1, Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446	Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.AIR-Biosynthesis.PWY-6122.	PWY-6122
L-proline biosynthesis I	1.0	0.75	0.75	Alicyclobacillus	Alicyclobacillus acidocaldarius subsp. acidocaldarius Tc-4-1, Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.PROLINE-SYN.PROSYN-PWY.	PROSYN-PWY
glycine biosynthesis I	1.0	1.0	1.0	Alicyclobacillus	Alicyclobacillus acidocaldarius subsp. acidocaldarius Tc-4-1, Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.GLYCINE-SYN.GLYSYN-PWY.	GLYSYN-PWY
L-proline degradation	1.0	0.67	0.67	Alicyclobacillus	Alicyclobacillus acidocaldarius subsp. acidocaldarius Tc-4-1, Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.PROLINE-DEG.PROUT-PWY.	PROUT-PWY
PRPP biosynthesis	1.0	1.0	1.0	Alicyclobacillus	Alicyclobacillus acidocaldarius subsp. acidocaldarius Tc-4-1, Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446	Biosynthesis.Carbohydrates-Biosynthesis.CARBO-BIOSYNTHESIS.Sugar-Phosphate-Biosynthesis.PWY0-662.	PWY0-662
L-histidine biosynthesis	1.0	0.85	1.15	Alicyclobacillus	Alicyclobacillus acidocaldarius subsp. acidocaldarius Tc-4-1, Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.HISTIDINE-SYN.HISTSYN-PWY.	HISTSYN-PWY
L-leucine biosynthesis	1.0	0.83	1.17	Alicyclobacillus	Alicyclobacillus acidocaldarius subsp. acidocaldarius Tc-4-1, Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.LEUCINE-SYN.LEUSYN-PWY.	LEUSYN-PWY
menaquinol-6 biosynthesis	1.0	1.0	1.0	Alicyclobacillus	Alicyclobacillus acidocaldarius subsp. acidocaldarius Tc-4-1, Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446	Biosynthesis.Cofactor-Biosynthesis.Quinone-Biosynthesis.Menaquinone-Biosynthesis.PWY-5849.	PWY-5849
L-phenylalanine degradation I (aerobic)	1.0	0.33	0.33	Alicyclobacillus	Alicyclobacillus acidocaldarius subsp. acidocaldarius Tc-4-1, Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.PHENYLALANINE-DEG.PHENYLALANINE-DEG1-PWY.	PHENYLALANINE-DEG1-PWY
succinate to cytochrome bd oxidase electron transfer	1.0	1.0	3.0	Alicyclobacillus	Alicyclobacillus acidocaldarius subsp. acidocaldarius Tc-4-1, Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446	Energy-Metabolism.Respiration.AEROBIC-RESPIRATION.PWY0-1353./Energy-Metabolism.Electron-Transfer.PWY0-1353.	PWY0-1353
proline to cytochrome bo oxidase electron transfer	1.0	1.0	2.0	Alicyclobacillus	Alicyclobacillus acidocaldarius subsp. acidocaldarius Tc-4-1, Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446	Energy-Metabolism.Respiration.AEROBIC-RESPIRATION.PWY0-1544./Energy-Metabolism.Electron-Transfer.PWY0-1544.	PWY0-1544
folate polyglutamylation	1.0	0.8	1.1	Alicyclobacillus	Alicyclobacillus acidocaldarius subsp. acidocaldarius Tc-4-1, Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Folate-Biosynthesis.PWY-2161.	PWY-2161
D-galactose degradation I (Leloir pathway)	1.0	0.7	0.7	Alicyclobacillus	Alicyclobacillus acidocaldarius subsp. acidocaldarius Tc-4-1, Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446	Degradation.Carbohydrates-Degradation.Sugars-And-Polysaccharides-Degradation.GALACTOSE-DEGRADATION.PWY-6317.	PWY-6317
L-asparagine degradation I	1.0	1.0	1.0	Alicyclobacillus	Alicyclobacillus acidocaldarius subsp. acidocaldarius Tc-4-1, Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.ASPARAGINE-DEG.ASPARAGINE-DEG1-PWY.	ASPARAGINE-DEG1-PWY
2-carboxy-1,4-naphthoquinol biosynthesis	1.0	0.86	1.21	Alicyclobacillus	Alicyclobacillus acidocaldarius subsp. acidocaldarius Tc-4-1, Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446	Biosynthesis.Cofactor-Biosynthesis.Quinone-Biosynthesis.DHNA-Biosynthesis.PWY-5837.	PWY-5837
siroheme biosynthesis	1.0	1.0	1.25	Alicyclobacillus	Alicyclobacillus acidocaldarius subsp. acidocaldarius Tc-4-1, Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446	Biosynthesis.Cofactor-Biosynthesis.Porphyrin-Compounds-Biosynthesis.PWY-5194.	PWY-5194
thiamine salvage IV (yeast)	1.0	0.71	0.86	Alicyclobacillus	Alicyclobacillus acidocaldarius subsp. acidocaldarius Tc-4-1, Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Thiamine-Biosynthesis.Thiamin-Salvage.PWY-7356.	PWY-7356
fatty acid elongation -- saturated	1.0	0.6	2.1	Alicyclobacillus	Alicyclobacillus acidocaldarius subsp. acidocaldarius Tc-4-1, Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446	Biosynthesis.Lipid-Biosynthesis.Fatty-acid-biosynthesis.FASYN-ELONG-PWY.	FASYN-ELONG-PWY
guanylyl molybdenum cofactor biosynthesis	1.0	1.0	1.0	Alicyclobacillus	Alicyclobacillus acidocaldarius subsp. acidocaldarius Tc-4-1, Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446	Biosynthesis.Cofactor-Biosynthesis.PWY-5964.	PWY-5964
pyrimidine nucleobases salvage I	1.0	1.0	2.0	Alicyclobacillus	Alicyclobacillus acidocaldarius subsp. acidocaldarius Tc-4-1, Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446	Biosynthesis.Nucleotide-Biosynthesis.PYR-NUC-SYN.Pyrimidine-Nucleotide-Salvage.PWY-7183.	PWY-7183
thiamine diphosphate biosynthesis II (Bacillus)	1.0	1.0	1.5	Alicyclobacillus	Alicyclobacillus acidocaldarius subsp. acidocaldarius Tc-4-1, Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Thiamine-Biosynthesis.Thiamin-Diphosphate-Biosynthesis.PWY-6893.	PWY-6893
L-ornithine biosynthesis I	1.0	0.6	0.6	Alicyclobacillus	Alicyclobacillus acidocaldarius subsp. acidocaldarius Tc-4-1, Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446	Biosynthesis.Amino-Acid-Biosynthesis.Other-Amino-Acid-Biosynthesis.L-Ornithine-Biosynthesis.GLUTORN-PWY.	GLUTORN-PWY
CDP-diacylglycerol biosynthesis III	1.0	0.6	0.6	Alicyclobacillus	Alicyclobacillus acidocaldarius subsp. acidocaldarius Tc-4-1, Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446	Biosynthesis.Lipid-Biosynthesis.Phospholipid-Biosynthesis.CDP-diacylglycerol-Biosynthesis.PWY-5981.	PWY-5981
di-trans,poly-cis-undecaprenyl phosphate biosynthesis	1.0	0.75	1.75	Alicyclobacillus	Alicyclobacillus acidocaldarius subsp. acidocaldarius Tc-4-1, Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446	Biosynthesis.Cofactor-Biosynthesis.Polyprenyl-Biosynthesis.PWY-5785.	PWY-5785
demethylmenaquinol-6 biosynthesis I	1.0	1.0	1.0	Alicyclobacillus	Alicyclobacillus acidocaldarius subsp. acidocaldarius Tc-4-1, Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446	Biosynthesis.Cofactor-Biosynthesis.Quinone-Biosynthesis.Demethylmenaquinone-Biosynthesis.Demethylmenaquinol-6-Biosynthesis.PWY-5853.	PWY-5853
4-aminobutanoate degradation III	1.0	0.75	1.0	Alicyclobacillus	Alicyclobacillus acidocaldarius subsp. acidocaldarius Tc-4-1, Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446	Degradation.AMINE-DEG.4-Aminobutyraye-Degradation.PWY-6536.	PWY-6536
[2Fe-2S] iron-sulfur cluster biosynthesis	1.0	0.2	0.6	Alicyclobacillus	Alicyclobacillus acidocaldarius subsp. acidocaldarius Tc-4-1, Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446	Biosynthesis.Cofactor-Biosynthesis.PWY-7250.	PWY-7250
formaldehyde oxidation VII (THF pathway)	1.0	0.75	1.25	Alicyclobacillus	Alicyclobacillus acidocaldarius subsp. acidocaldarius Tc-4-1, Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446	Degradation.C1-COMPOUNDS.Formaldehyde-Oxidation.PWY-7909.	PWY-7909
L-tryptophan biosynthesis	1.0	0.92	1.17	Alicyclobacillus	Alicyclobacillus acidocaldarius subsp. acidocaldarius Tc-4-1, Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.TRYPTOPHAN-BIOSYNTHESIS.TRPSYN-PWY.	TRPSYN-PWY
5-hydroxybenzimidazolyl adenosylcobamide biosynthesis from adenosylcobinamide-GDP	1.0	0.33	0.33	Alicyclobacillus	Alicyclobacillus acidocaldarius subsp. acidocaldarius Tc-4-1, Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Cobalamin-Biosynthesis.Cobamide-De-Novo-Biosynthesis.Adenosylcobamide-Biosynthesis.PWY-7969.	PWY-7969
L-alanine biosynthesis III	1.0	1.0	3.0	Alicyclobacillus	Alicyclobacillus acidocaldarius subsp. acidocaldarius Tc-4-1, Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.ALANINE-SYN.PWY0-1021.	PWY0-1021
L-arginine degradation VI (arginase 2 pathway)	1.0	0.75	1.0	Alicyclobacillus	Alicyclobacillus acidocaldarius subsp. acidocaldarius Tc-4-1, Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.ARGININE-DEG.ARG-PRO-PWY./Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.PROLINE-SYN.ARG-PRO-PWY.	ARG-PRO-PWY
S-methyl-5'-thioadenosine degradation II	1.0	1.0	1.0	Alicyclobacillus	Alicyclobacillus acidocaldarius subsp. acidocaldarius Tc-4-1, Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446	Degradation.NUCLEO-DEG.Methylthioadenosine-Degradation.PWY-6756.	PWY-6756
adenosine deoxyribonucleotides de novo biosynthesis	1.0	1.0	2.5	Alicyclobacillus	Alicyclobacillus acidocaldarius subsp. acidocaldarius Tc-4-1, Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446	Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.Purine-Nucleotide-De-Novo-Biosynthesis.Purine-Deoxyribonuc-De-Novo-Biosynthesis.Adenosine-Deoxy-Denovo-Bbiosynthesis.PWY-7227./Biosynthesis.Nucleotide-Biosynthesis.Deoxyribonucleotide-Biosynthesis.Purine-Deoxyribonuc-De-Novo-Biosynthesis.Adenosine-Deoxy-Denovo-Bbiosynthesis.PWY-7227.	PWY-7227
L-asparagine biosynthesis II	1.0	1.0	1.0	Alicyclobacillus	Alicyclobacillus acidocaldarius subsp. acidocaldarius Tc-4-1, Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.ASPARAGINE-SYN.ASPARAGINESYN-PWY.	ASPARAGINESYN-PWY
biotin-carboxyl carrier protein assembly	1.0	0.75	1.13	Alicyclobacillus	Alicyclobacillus acidocaldarius subsp. acidocaldarius Tc-4-1, Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446	Biosynthesis.Lipid-Biosynthesis.PWY0-1264.	PWY0-1264
thiamine formation from pyrithiamine and oxythiamine (yeast)	1.0	1.0	1.17	Alicyclobacillus	Alicyclobacillus acidocaldarius subsp. acidocaldarius Tc-4-1, Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Thiamine-Biosynthesis.PWY-7357.	PWY-7357
L-cysteine biosynthesis I	1.0	1.0	1.0	Alicyclobacillus	Alicyclobacillus acidocaldarius subsp. acidocaldarius Tc-4-1, Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.CYSTEINE-SYN.CYSTSYN-PWY.	CYSTSYN-PWY
fatty acid &beta;-oxidation I	1.0	0.57	3.36	Alicyclobacillus	Alicyclobacillus acidocaldarius subsp. acidocaldarius Tc-4-1, Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446	Degradation.Fatty-Acid-and-Lipid-Degradation.Fatty-Acid-Degradation.FAO-PWY.	FAO-PWY
L-valine biosynthesis	1.0	0.88	1.13	Alicyclobacillus	Alicyclobacillus acidocaldarius subsp. acidocaldarius Tc-4-1, Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.VALINE-BIOSYNTHESIS.VALSYN-PWY.	VALSYN-PWY
pyrimidine deoxyribonucleosides salvage	1.0	0.6	0.9	Alicyclobacillus	Alicyclobacillus acidocaldarius subsp. acidocaldarius Tc-4-1, Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446	Biosynthesis.Nucleotide-Biosynthesis.PYR-NUC-SYN.Pyrimidine-Nucleotide-Salvage.PWY-7199.	PWY-7199
heme b biosynthesis I (aerobic)	1.0	0.75	0.88	Alicyclobacillus	Alicyclobacillus acidocaldarius subsp. acidocaldarius Tc-4-1, Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446	Biosynthesis.Cofactor-Biosynthesis.Porphyrin-Compounds-Biosynthesis.HEME-SYN.Heme-b-Biosynthesis.HEME-BIOSYNTHESIS-II.	HEME-BIOSYNTHESIS-II
