Metabolic Pathway	Present in X org./Total org.	Median score	Median frequency	Target taxonomies	Strain with the Pathway	Pathway Hierarchy	MetaCyc URL
hydrogen production II	0.222222222222	1.0	2.0	Azoarcus	Azoarcus sp. KH32C, Azoarcus sp. BH72	Energy-Metabolism.Hydrogen-Production.PWY-6758.	PWY-6758
glycogen degradation II	0.222222222222	0.5	0.67	Azoarcus	Azoarcus sp. KH32C, Azoarcus sp. BH72	Glycan-Glycan-Degradation.PWY-5941./Degradation.Polymer-Degradation.POLYSACCHARIDES-DEG.Glycan-Degradation.PWY-5941./Degradation.Polymer-Degradation.POLYSACCHARIDES-DEG.Glycogen-Degradation.PWY-5941./Degradation.Carbohydrates-Degradation.POLYSACCHARIDES-DEG.Glycan-Degradation.PWY-5941./Degradation.Carbohydrates-Degradation.POLYSACCHARIDES-DEG.Glycogen-Degradation.PWY-5941.	PWY-5941
hydrogen production III	0.333333333333	1.0	2.0	Azoarcus	Azoarcus sp. KH32C, Azoarcus sp. BH72, Azoarcus olearius DQS4	Energy-Metabolism.Hydrogen-Production.PWY-6759.	PWY-6759
sulfite oxidation I	0.333333333333	1.0	1.0	Azoarcus	Azoarcus sp. KH32C, Azoarcus sp. BH72, Azoarcus olearius DQS4	Degradation.Noncarbon-Nutrients.Sulfur-Metabolism.Sulfite-Oxidation.PWY-5276./Energy-Metabolism.CHEMOAUTOTROPHIC-ENERGY-METABOLISM.PWY-5276.	PWY-5276
propanoyl CoA degradation I	0.333333333333	0.67	1.33	Azoarcus	Azoarcus sp. KH32C, Azoarcus sp. BH72, Azoarcus olearius DQS4	Degradation.CARBOXYLATES-DEG.Propionate-Degradation.PROPIONMET-PWY.	PROPIONMET-PWY
trehalose biosynthesis V	0.333333333333	0.67	0.67	Azoarcus	Azoarcus sp. KH32C, Azoarcus sp. BH72, Azoarcus olearius DQS4	Biosynthesis.Metabolic-Regulators.Organic-solutes-Biosynthesis.Trehalose-biosynthesis.PWY-2661./Biosynthesis.Carbohydrates-Biosynthesis.CARBO-BIOSYNTHESIS.Trehalose-biosynthesis.PWY-2661.	PWY-2661
deethylsimazine degradation	0.555555555556	0.5	0.5	Azoarcus	Azoarcus sp. KH32C, Azoarcus sp. BH72, Azoarcus sp. CIB, Azoarcus sp. SY39, Azoarcus olearius DQS4	Degradation.AROMATIC-COMPOUNDS-DEGRADATION.s-Triazine-Degradation.PWY-5726.	PWY-5726
L-arginine degradation II (AST pathway)	0.333333333333	0.2	0.4	Azoarcus	Azoarcus sp. KH32C, Azoarcus sp. CIB, Azoarcus sp. SY39	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.ARGININE-DEG.AST-PWY.	AST-PWY
trehalose degradation VI (periplasmic)	0.222222222222	0.75	0.75	Azoarcus	Azoarcus sp. KH32C, Azoarcus sp. DD4	Degradation.Carbohydrates-Degradation.Sugars-And-Polysaccharides-Degradation.Trehalose-Degradation.PWY0-1466.	PWY0-1466
trehalose degradation II (cytosolic)	0.222222222222	1.0	1.5	Azoarcus	Azoarcus sp. KH32C, Azoarcus sp. DD4	Degradation.Carbohydrates-Degradation.Sugars-And-Polysaccharides-Degradation.Trehalose-Degradation.PWY0-1182.	PWY0-1182
hydrogen to dimethyl sulfoxide electron transfer	0.444444444444	0.5	0.5	Azoarcus	Azoarcus sp. KH32C, Azoarcus sp. DD4, Azoarcus sp. BH72, Azoarcus olearius DQS4	Energy-Metabolism.Respiration.ANAEROBIC-RESPIRATION.PWY0-1577./Energy-Metabolism.Electron-Transfer.PWY0-1577.	PWY0-1577
hydrogen to trimethylamine N-oxide electron transfer	0.444444444444	0.5	0.5	Azoarcus	Azoarcus sp. KH32C, Azoarcus sp. DD4, Azoarcus sp. BH72, Azoarcus olearius DQS4	Energy-Metabolism.Respiration.ANAEROBIC-RESPIRATION.PWY0-1578./Energy-Metabolism.Electron-Transfer.PWY0-1578.	PWY0-1578
hydrogen to fumarate electron transfer	0.444444444444	0.75	0.75	Azoarcus	Azoarcus sp. KH32C, Azoarcus sp. DD4, Azoarcus sp. BH72, Azoarcus olearius DQS4	Energy-Metabolism.Respiration.ANAEROBIC-RESPIRATION.PWY0-1576./Energy-Metabolism.Electron-Transfer.PWY0-1576.	PWY0-1576
UTP and CTP dephosphorylation I	0.444444444444	0.6	0.8	Azoarcus	Azoarcus sp. KH32C, Azoarcus sp. DD4, Azoarcus sp. BH72, Azoarcus olearius DQS4	Degradation.NUCLEO-DEG.Pyrimidine-Degradation.Pyrimidine-Ribonucleosides-Degradation.UTP-CTP-Dephosphorylation.PWY-7185.	PWY-7185
L-histidine degradation I	0.444444444444	1.0	1.0	Azoarcus	Azoarcus sp. KH32C, Azoarcus sp. DD4, Azoarcus sp. BH72, Azoarcus sp. CIB	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.HISTIDINE-DEG.HISDEG-PWY.	HISDEG-PWY
cis-vaccenate biosynthesis	0.555555555556	0.8	2.2	Azoarcus	Azoarcus sp. KH32C, Azoarcus sp. DD4, Azoarcus sp. BH72, Azoarcus sp. CIB, Azoarcus olearius DQS4	Biosynthesis.Lipid-Biosynthesis.Fatty-acid-biosynthesis.Unsaturated-Fatty-Acids-Biosynthesis.PWY-5973.	PWY-5973
NADH to cytochrome bo oxidase electron transfer II	0.555555555556	0.5	0.5	Azoarcus	Azoarcus sp. KH32C, Azoarcus sp. DD4, Azoarcus sp. BH72, Azoarcus sp. SY39, Azoarcus olearius DQS4	Energy-Metabolism.Respiration.AEROBIC-RESPIRATION.PWY0-1567./Energy-Metabolism.Electron-Transfer.PWY0-1567.	PWY0-1567
succinate to cytochrome bo oxidase electron transfer	0.555555555556	1.0	2.0	Azoarcus	Azoarcus sp. KH32C, Azoarcus sp. DD4, Azoarcus sp. BH72, Azoarcus sp. SY39, Azoarcus olearius DQS4	Energy-Metabolism.Respiration.AEROBIC-RESPIRATION.PWY0-1329./Energy-Metabolism.Electron-Transfer.PWY0-1329.	PWY0-1329
Entner-Doudoroff shunt	0.333333333333	1.0	1.0	Azoarcus	Azoarcus sp. KH32C, Azoarcus sp. DD4, Azoarcus sp. CIB	Degradation.Carbohydrates-Degradation.Sugars-And-Polysaccharides-Degradation.Entner-Duodoroff-ENTNER-DOUDOROFF-PWY./Energy-Metabolism.Entner-Duodoroff-ENTNER-DOUDOROFF-PWY.	Entner-Duodoroff-ENTNER-DOUDOROFF-PWY
2,3-dihydroxybenzoate biosynthesis	0.333333333333	0.33	0.67	Azoarcus	Azoarcus sp. KH32C, Azoarcus sp. DD4, Azoarcus sp. CIB	Biosynthesis.AROMATIC-COMPOUNDS-BIOSYN.PWY-5901.	PWY-5901
NAD salvage pathway I (PNC VI cycle)	0.444444444444	0.67	0.67	Azoarcus	Azoarcus sp. KH32C, Azoarcus sp. DD4, Azoarcus sp. CIB, Azoarcus sp. SY39	Biosynthesis.Cofactor-Biosynthesis.NAD-Metabolism.NAD-SYN.PYRIDNUCSAL-PWY.	PYRIDNUCSAL-PWY
glycine biosynthesis IV	0.333333333333	1.0	1.0	Azoarcus	Azoarcus sp. KH32C, Azoarcus sp. DD4, Azoarcus sp. SY39	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.GLYCINE-SYN.GLYSYN-THR-PWY.	GLYSYN-THR-PWY
formaldehyde oxidation VI (H4MPT pathway)	0.222222222222	0.5	0.75	Azoarcus	Azoarcus sp. KH32C, Azoarcus sp. DN11	Degradation.C1-COMPOUNDS.Formaldehyde-Oxidation.PWY-1723.	PWY-1723
Rubisco shunt	0.222222222222	1.0	1.85	Azoarcus	Azoarcus sp. KH32C, Azoarcus sp. DN11	Energy-Metabolism.PWY-5723.	PWY-5723
Calvin-Benson-Bassham cycle	0.444444444444	0.69	1.38	Azoarcus	Azoarcus sp. KH32C, Azoarcus sp. DN11, Azoarcus communis TSNA42, Azoarcus communis TSPY31	Degradation.C1-COMPOUNDS.CO2-Fixation.Autotrophic-CO2-Fixation.CALVIN-PWY./Energy-Metabolism.Photosynthesis.CALVIN-PWY./Biosynthesis.Carbohydrates-Biosynthesis.CARBO-BIOSYNTHESIS.CALVIN-PWY.	CALVIN-PWY
nitrate reduction X (dissimilatory, periplasmic)	0.666666666667	0.67	1.0	Azoarcus	Azoarcus sp. KH32C, Azoarcus sp. DN11, Azoarcus communis TSNA42, Azoarcus communis TSPY31, Azoarcus sp. BH72, Azoarcus olearius DQS4	Degradation.Noncarbon-Nutrients.NITROGEN-DEG.Nitrate-Reduction.PWY0-1584./Energy-Metabolism.Respiration.ANAEROBIC-RESPIRATION.PWY0-1584./Energy-Metabolism.Electron-Transfer.PWY0-1584.	PWY0-1584
nitrate reduction IV (dissimilatory)	0.666666666667	0.5	0.5	Azoarcus	Azoarcus sp. KH32C, Azoarcus sp. DN11, Azoarcus communis TSNA42, Azoarcus communis TSPY31, Azoarcus sp. BH72, Azoarcus olearius DQS4	Degradation.Noncarbon-Nutrients.NITROGEN-DEG.Nitrate-Reduction.PWY-5674./Energy-Metabolism.Respiration.ANAEROBIC-RESPIRATION.PWY-5674.	PWY-5674
glycolysis III (from glucose)	0.777777777778	1.0	1.18	Azoarcus	Azoarcus sp. KH32C, Azoarcus sp. DN11, Azoarcus communis TSNA42, Azoarcus communis TSPY31, Azoarcus sp. BH72, Azoarcus sp. CIB, Azoarcus olearius DQS4	Energy-Metabolism.GLYCOLYSIS-VARIANTS.ANAGLYCOLYSIS-PWY.	ANAGLYCOLYSIS-PWY
L-tyrosine degradation I	0.777777777778	0.6	1.0	Azoarcus	Azoarcus sp. KH32C, Azoarcus sp. DN11, Azoarcus communis TSNA42, Azoarcus communis TSPY31, Azoarcus sp. BH72, Azoarcus sp. CIB, Azoarcus olearius DQS4	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.TYROSINE-DEG.TYRFUMCAT-PWY.	TYRFUMCAT-PWY
CMP-3-deoxy-D-manno-octulosonate biosynthesis	0.888888888889	0.4	0.4	Azoarcus	Azoarcus sp. KH32C, Azoarcus sp. DN11, Azoarcus communis TSNA42, Azoarcus communis TSPY31, Azoarcus sp. BH72, Azoarcus sp. CIB, Azoarcus sp. SY39, Azoarcus olearius DQS4	Biosynthesis.Carbohydrates-Biosynthesis.CARBO-BIOSYNTHESIS.SUGAR-NUCLEOTIDES.CMP-Sugar-Biosynthesis.CMP-KDO-Biosynthesis.PWY-1269./Biosynthesis.Carbohydrates-Biosynthesis.CARBO-BIOSYNTHESIS.SUGAR-NUCLEOTIDES.CMP-Sugar-Biosynthesis.PWY-1269.	PWY-1269
pentose phosphate pathway (non-oxidative branch)	0.888888888889	1.0	1.2	Azoarcus	Azoarcus sp. KH32C, Azoarcus sp. DN11, Azoarcus communis TSNA42, Azoarcus communis TSPY31, Azoarcus sp. BH72, Azoarcus sp. CIB, Azoarcus sp. SY39, Azoarcus olearius DQS4	Energy-Metabolism.Pentose-Phosphate-Cycle.NONOXIPENT-PWY.	NONOXIPENT-PWY
CDP-diacylglycerol biosynthesis II	0.888888888889	0.75	1.25	Azoarcus	Azoarcus sp. KH32C, Azoarcus sp. DN11, Azoarcus communis TSNA42, Azoarcus communis TSPY31, Azoarcus sp. BH72, Azoarcus sp. CIB, Azoarcus sp. SY39, Azoarcus olearius DQS4	Biosynthesis.Lipid-Biosynthesis.Phospholipid-Biosynthesis.CDP-diacylglycerol-Biosynthesis.PWY0-1319.	PWY0-1319
chitin degradation II (Vibrio)	0.888888888889	0.4	0.4	Azoarcus	Azoarcus sp. KH32C, Azoarcus sp. DN11, Azoarcus communis TSNA42, Azoarcus communis TSPY31, Azoarcus sp. BH72, Azoarcus sp. CIB, Azoarcus sp. SY39, Azoarcus olearius DQS4	Degradation.Polymer-Degradation.POLYSACCHARIDES-DEG.Chitin-Degradation.PWY-6902./Degradation.Carbohydrates-Degradation.POLYSACCHARIDES-DEG.Chitin-Degradation.PWY-6902.	PWY-6902
Kdo transfer to lipid IVA I	0.888888888889	0.5	0.5	Azoarcus	Azoarcus sp. KH32C, Azoarcus sp. DN11, Azoarcus communis TSNA42, Azoarcus communis TSPY31, Azoarcus sp. BH72, Azoarcus sp. CIB, Azoarcus sp. SY39, Azoarcus olearius DQS4	Biosynthesis.Cell-Structure-Biosynthesis.Lipopolysaccharide-Biosynthesis.KDO-Lipid-IV-Transfer.KDOSYN-PWY.	KDOSYN-PWY
epoxysqualene biosynthesis	0.888888888889	0.5	1.0	Azoarcus	Azoarcus sp. KH32C, Azoarcus sp. DN11, Azoarcus communis TSNA42, Azoarcus communis TSPY31, Azoarcus sp. BH72, Azoarcus sp. CIB, Azoarcus sp. SY39, Azoarcus olearius DQS4	Biosynthesis.SECONDARY-METABOLITE-BIOSYNTHESIS.Terpenoid-Biosynthesis.TRITERPENOID-SYN.PWY-5670./Biosynthesis.Lipid-Biosynthesis.PWY-5670.	PWY-5670
(Kdo)2-lipid A biosynthesis I	0.888888888889	0.5	0.75	Azoarcus	Azoarcus sp. KH32C, Azoarcus sp. DN11, Azoarcus communis TSNA42, Azoarcus communis TSPY31, Azoarcus sp. BH72, Azoarcus sp. CIB, Azoarcus sp. SY39, Azoarcus olearius DQS4	Biosynthesis.Lipid-Biosynthesis.KDO-LIPASYN-PWY.	KDO-LIPASYN-PWY
acrylonitrile degradation I	0.777777777778	0.5	0.5	Azoarcus	Azoarcus sp. KH32C, Azoarcus sp. DN11, Azoarcus communis TSNA42, Azoarcus communis TSPY31, Azoarcus sp. BH72, Azoarcus sp. SY39, Azoarcus olearius DQS4	Degradation.Other-Degradation.Acrylonitrile-Degradation.PWY-7308.	PWY-7308
indole-3-acetate biosynthesis IV (bacteria)	0.777777777778	0.5	1.0	Azoarcus	Azoarcus sp. KH32C, Azoarcus sp. DN11, Azoarcus communis TSNA42, Azoarcus communis TSPY31, Azoarcus sp. BH72, Azoarcus sp. SY39, Azoarcus olearius DQS4	Biosynthesis.HORMONE-SYN.Plant-Hormone-Biosynthesis.Auxin-Biosynthesis.PWY-5025.	PWY-5025
CDP-diacylglycerol biosynthesis III	0.555555555556	0.6	1.0	Azoarcus	Azoarcus sp. KH32C, Azoarcus sp. DN11, Azoarcus communis TSNA42, Azoarcus communis TSPY31, Azoarcus sp. CIB	Biosynthesis.Lipid-Biosynthesis.Phospholipid-Biosynthesis.CDP-diacylglycerol-Biosynthesis.PWY-5981.	PWY-5981
creatinine degradation I	0.555555555556	0.25	0.5	Azoarcus	Azoarcus sp. KH32C, Azoarcus sp. DN11, Azoarcus communis TSNA42, Azoarcus communis TSPY31, Azoarcus sp. CIB	Degradation.AMINE-DEG.Creatinine-Degradation.CRNFORCAT-PWY.	CRNFORCAT-PWY
L-glutamate degradation I	0.666666666667	1.0	1.0	Azoarcus	Azoarcus sp. KH32C, Azoarcus sp. DN11, Azoarcus communis TSNA42, Azoarcus communis TSPY31, Azoarcus sp. CIB, Azoarcus sp. SY39	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.GLUTAMATE-DEG.GLUTAMATE-DEG1-PWY.	GLUTAMATE-DEG1-PWY
guanosine nucleotides degradation III	0.777777777778	0.5	1.0	Azoarcus	Azoarcus sp. KH32C, Azoarcus sp. DN11, Azoarcus communis TSNA42, Azoarcus sp. DD4, Azoarcus communis TSPY31, Azoarcus sp. BH72, Azoarcus olearius DQS4	Degradation.NUCLEO-DEG.Purine-Degradation.Guanosine-Nucleotides-Degradation.PWY-6608.	PWY-6608
phenylacetate degradation II (anaerobic)	0.888888888889	0.5	1.0	Azoarcus	Azoarcus sp. KH32C, Azoarcus sp. DN11, Azoarcus communis TSNA42, Azoarcus sp. DD4, Azoarcus communis TSPY31, Azoarcus sp. BH72, Azoarcus sp. CIB, Azoarcus olearius DQS4	Degradation.AROMATIC-COMPOUNDS-DEGRADATION.Phenolic-Compounds-Degradation.Phenylacetate-Degradation.PWY-1341.	PWY-1341
phenylacetate degradation I (aerobic)	0.888888888889	0.44	1.22	Azoarcus	Azoarcus sp. KH32C, Azoarcus sp. DN11, Azoarcus communis TSNA42, Azoarcus sp. DD4, Azoarcus communis TSPY31, Azoarcus sp. BH72, Azoarcus sp. CIB, Azoarcus olearius DQS4	Degradation.AROMATIC-COMPOUNDS-DEGRADATION.Phenolic-Compounds-Degradation.Phenylacetate-Degradation.PWY0-321.	PWY0-321
cob(II)yrinate a,c-diamide biosynthesis I (early cobalt insertion)	0.888888888889	0.3	0.53	Azoarcus	Azoarcus sp. KH32C, Azoarcus sp. DN11, Azoarcus communis TSNA42, Azoarcus sp. DD4, Azoarcus communis TSPY31, Azoarcus sp. BH72, Azoarcus sp. CIB, Azoarcus olearius DQS4	Biosynthesis.Cofactor-Biosynthesis.Cobyrinate-diamide-Biosynthesis.PWY-7377.	PWY-7377
5,6-dimethylbenzimidazole biosynthesis I (aerobic)	0.888888888889	1.0	1.83	Azoarcus	Azoarcus sp. KH32C, Azoarcus sp. DN11, Azoarcus communis TSNA42, Azoarcus sp. DD4, Azoarcus communis TSPY31, Azoarcus sp. BH72, Azoarcus sp. CIB, Azoarcus olearius DQS4	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Cobalamin-Biosynthesis.Cobamide-De-Novo-Biosynthesis.DMB-Biosynthesis.PWY-5523.	PWY-5523
mixed acid fermentation	0.888888888889	0.69	1.34	Azoarcus	Azoarcus sp. KH32C, Azoarcus sp. DN11, Azoarcus communis TSNA42, Azoarcus sp. DD4, Azoarcus communis TSPY31, Azoarcus sp. BH72, Azoarcus sp. CIB, Azoarcus olearius DQS4	Energy-Metabolism.Fermentation.Pyruvate-Degradation.Pyruvate-Ethanol-Fermentation.FERMENTATION-PWY./Energy-Metabolism.Fermentation.Alcohol-Biosynthesis.Pyruvate-Ethanol-Fermentation.FERMENTATION-PWY./Energy-Metabolism.Fermentation.Fermentation-to-Acids.FERMENTATION-PWY.	FERMENTATION-PWY
ethanolamine utilization	0.888888888889	0.8	1.5	Azoarcus	Azoarcus sp. KH32C, Azoarcus sp. DN11, Azoarcus communis TSNA42, Azoarcus sp. DD4, Azoarcus communis TSPY31, Azoarcus sp. BH72, Azoarcus sp. CIB, Azoarcus olearius DQS4	Degradation.AMINE-DEG.PWY0-1477.	PWY0-1477
glycerophosphodiester degradation	0.888888888889	0.5	0.5	Azoarcus	Azoarcus sp. KH32C, Azoarcus sp. DN11, Azoarcus communis TSNA42, Azoarcus sp. DD4, Azoarcus communis TSPY31, Azoarcus sp. BH72, Azoarcus sp. CIB, Azoarcus olearius DQS4	Degradation.Alcohol-Degradation.GLYCEROL-DEG.PWY-6952.	PWY-6952
L-arginine degradation I (arginase pathway)	0.888888888889	0.67	0.67	Azoarcus	Azoarcus sp. KH32C, Azoarcus sp. DN11, Azoarcus communis TSNA42, Azoarcus sp. DD4, Azoarcus communis TSPY31, Azoarcus sp. BH72, Azoarcus sp. CIB, Azoarcus olearius DQS4	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.ARGININE-DEG.ARGASEDEG-PWY./Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.GLUTAMATE-SYN.ARGASEDEG-PWY.	ARGASEDEG-PWY
L-proline biosynthesis III	0.888888888889	0.8	0.8	Azoarcus	Azoarcus sp. KH32C, Azoarcus sp. DN11, Azoarcus communis TSNA42, Azoarcus sp. DD4, Azoarcus communis TSPY31, Azoarcus sp. BH72, Azoarcus sp. CIB, Azoarcus olearius DQS4	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.PROLINE-SYN.PWY-3341.	PWY-3341
nitrogen fixation I (ferredoxin)	0.888888888889	1.0	2.5	Azoarcus	Azoarcus sp. KH32C, Azoarcus sp. DN11, Azoarcus communis TSNA42, Azoarcus sp. DD4, Azoarcus communis TSPY31, Azoarcus sp. BH72, Azoarcus sp. CIB, Azoarcus olearius DQS4	Degradation.Noncarbon-Nutrients.NITROGEN-DEG.Nitrogen-Fixation.N2FIX-PWY.	N2FIX-PWY
formaldehyde oxidation VII (THF pathway)	0.888888888889	0.75	1.38	Azoarcus	Azoarcus sp. KH32C, Azoarcus sp. DN11, Azoarcus communis TSNA42, Azoarcus sp. DD4, Azoarcus communis TSPY31, Azoarcus sp. BH72, Azoarcus sp. CIB, Azoarcus olearius DQS4	Degradation.C1-COMPOUNDS.Formaldehyde-Oxidation.PWY-7909.	PWY-7909
pyruvate decarboxylation to acetyl CoA	0.888888888889	1.0	1.83	Azoarcus	Azoarcus sp. KH32C, Azoarcus sp. DN11, Azoarcus communis TSNA42, Azoarcus sp. DD4, Azoarcus communis TSPY31, Azoarcus sp. BH72, Azoarcus sp. CIB, Azoarcus olearius DQS4	Degradation.CARBOXYLATES-DEG.PYRUVDEHYD-PWY./Energy-Metabolism.Acetyl-CoA-Biosynthesis.PYRUVDEHYD-PWY.	PYRUVDEHYD-PWY
adenosylcobalamin biosynthesis from adenosylcobinamide-GDP I	0.888888888889	0.67	0.83	Azoarcus	Azoarcus sp. KH32C, Azoarcus sp. DN11, Azoarcus communis TSNA42, Azoarcus sp. DD4, Azoarcus communis TSPY31, Azoarcus sp. BH72, Azoarcus sp. CIB, Azoarcus olearius DQS4	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Cobalamin-Biosynthesis.Cobamide-De-Novo-Biosynthesis.Adenosylcobamide-Biosynthesis.PWY-5509.	PWY-5509
androstenedione degradation	0.888888888889	0.2	0.98	Azoarcus	Azoarcus sp. KH32C, Azoarcus sp. DN11, Azoarcus communis TSNA42, Azoarcus sp. DD4, Azoarcus communis TSPY31, Azoarcus sp. BH72, Azoarcus sp. CIB, Azoarcus olearius DQS4	Degradation.Fatty-Acid-and-Lipid-Degradation.Steroids-Degradation.PWY-6944.	PWY-6944
L-leucine degradation I	0.888888888889	0.67	1.08	Azoarcus	Azoarcus sp. KH32C, Azoarcus sp. DN11, Azoarcus communis TSNA42, Azoarcus sp. DD4, Azoarcus communis TSPY31, Azoarcus sp. BH72, Azoarcus sp. CIB, Azoarcus olearius DQS4	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.LEUCINE-DEG.LEU-DEG2-PWY.	LEU-DEG2-PWY
hydroxymethylpyrimidine salvage	1.0	1.0	2.0	Azoarcus	Azoarcus sp. KH32C, Azoarcus sp. DN11, Azoarcus communis TSNA42, Azoarcus sp. DD4, Azoarcus communis TSPY31, Azoarcus sp. BH72, Azoarcus sp. CIB, Azoarcus sp. SY39, Azoarcus olearius DQS4	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Thiamine-Biosynthesis.Thiamin-Salvage.PWY-6910.	PWY-6910
4-amino-2-methyl-5-diphosphomethylpyrimidine biosynthesis	1.0	1.0	1.5	Azoarcus	Azoarcus sp. KH32C, Azoarcus sp. DN11, Azoarcus communis TSNA42, Azoarcus sp. DD4, Azoarcus communis TSPY31, Azoarcus sp. BH72, Azoarcus sp. CIB, Azoarcus sp. SY39, Azoarcus olearius DQS4	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Thiamine-Biosynthesis.HMP-PP-Biosynthesis.PWY-6890.	PWY-6890
selenate reduction	1.0	0.2	0.8	Azoarcus	Azoarcus sp. KH32C, Azoarcus sp. DN11, Azoarcus communis TSNA42, Azoarcus sp. DD4, Azoarcus communis TSPY31, Azoarcus sp. BH72, Azoarcus sp. CIB, Azoarcus sp. SY39, Azoarcus olearius DQS4	Degradation.Noncarbon-Nutrients.Selenium-Metabolism.PWY-6932.	PWY-6932
queuosine biosynthesis	1.0	0.75	0.75	Azoarcus	Azoarcus sp. KH32C, Azoarcus sp. DN11, Azoarcus communis TSNA42, Azoarcus sp. DD4, Azoarcus communis TSPY31, Azoarcus sp. BH72, Azoarcus sp. CIB, Azoarcus sp. SY39, Azoarcus olearius DQS4	Macromolecule-Modification.Nucleic-Acid-Processing.PWY-6700.	PWY-6700
UDP-&alpha;-D-glucose biosynthesis I	1.0	1.0	1.0	Azoarcus	Azoarcus sp. KH32C, Azoarcus sp. DN11, Azoarcus communis TSNA42, Azoarcus sp. DD4, Azoarcus communis TSPY31, Azoarcus sp. BH72, Azoarcus sp. CIB, Azoarcus sp. SY39, Azoarcus olearius DQS4	Biosynthesis.Carbohydrates-Biosynthesis.CARBO-BIOSYNTHESIS.SUGAR-NUCLEOTIDES.UDP-Sugar-Biosynthesis.PWY-7343.	PWY-7343
tetrahydrofolate biosynthesis	1.0	0.67	1.0	Azoarcus	Azoarcus sp. KH32C, Azoarcus sp. DN11, Azoarcus communis TSNA42, Azoarcus sp. DD4, Azoarcus communis TSPY31, Azoarcus sp. BH72, Azoarcus sp. CIB, Azoarcus sp. SY39, Azoarcus olearius DQS4	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Folate-Biosynthesis.PWY-6614.	PWY-6614
thiazole biosynthesis II (aerobic bacteria)	1.0	0.57	1.14	Azoarcus	Azoarcus sp. KH32C, Azoarcus sp. DN11, Azoarcus communis TSNA42, Azoarcus sp. DD4, Azoarcus communis TSPY31, Azoarcus sp. BH72, Azoarcus sp. CIB, Azoarcus sp. SY39, Azoarcus olearius DQS4	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Thiamine-Biosynthesis.Thiazole-Biosynthesis.PWY-6891.	PWY-6891
L-threonine degradation I	1.0	0.33	0.5	Azoarcus	Azoarcus sp. KH32C, Azoarcus sp. DN11, Azoarcus communis TSNA42, Azoarcus sp. DD4, Azoarcus communis TSPY31, Azoarcus sp. BH72, Azoarcus sp. CIB, Azoarcus sp. SY39, Azoarcus olearius DQS4	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.THREONINE-DEG.PWY-5437.	PWY-5437
D-mannose degradation	1.0	1.0	2.0	Azoarcus	Azoarcus sp. KH32C, Azoarcus sp. DN11, Azoarcus communis TSNA42, Azoarcus sp. DD4, Azoarcus communis TSPY31, Azoarcus sp. BH72, Azoarcus sp. CIB, Azoarcus sp. SY39, Azoarcus olearius DQS4	Degradation.Carbohydrates-Degradation.Sugars-And-Polysaccharides-Degradation.MANNCAT-PWY.	MANNCAT-PWY
myo-inositol biosynthesis	1.0	0.5	1.0	Azoarcus	Azoarcus sp. KH32C, Azoarcus sp. DN11, Azoarcus communis TSNA42, Azoarcus sp. DD4, Azoarcus communis TSPY31, Azoarcus sp. BH72, Azoarcus sp. CIB, Azoarcus sp. SY39, Azoarcus olearius DQS4	Biosynthesis.SECONDARY-METABOLITE-BIOSYNTHESIS.SUGAR-DERIVS.Sugar-Alcohols-Biosynthesis.Cyclitols-Biosynthesis.PWY-2301.	PWY-2301
tRNA processing	1.0	0.3	0.3	Azoarcus	Azoarcus sp. KH32C, Azoarcus sp. DN11, Azoarcus communis TSNA42, Azoarcus sp. DD4, Azoarcus communis TSPY31, Azoarcus sp. BH72, Azoarcus sp. CIB, Azoarcus sp. SY39, Azoarcus olearius DQS4	Macromolecule-Modification.Nucleic-Acid-Processing.PWY0-1479.	PWY0-1479
inosine 5'-phosphate degradation	1.0	0.5	1.25	Azoarcus	Azoarcus sp. KH32C, Azoarcus sp. DN11, Azoarcus communis TSNA42, Azoarcus sp. DD4, Azoarcus communis TSPY31, Azoarcus sp. BH72, Azoarcus sp. CIB, Azoarcus sp. SY39, Azoarcus olearius DQS4	Degradation.NUCLEO-DEG.Purine-Degradation.PWY-5695.	PWY-5695
