Metabolic Pathway	Present in X org./Total org.	Median score	Median frequency	Target taxonomies	Strain with the Pathway	Pathway Hierarchy	MetaCyc URL
UTP and CTP dephosphorylation I	0.777777777778	0.6	0.6	Aerococcus	Aerococcus urinae ACS-120-V-Col10a, Aerococcus urinaeequi CCUG28094, Aerococcus urinaeequi USDA-ARS-USMARC-56713, Aerococcus urinaehominis CCUG42038B, Aerococcus urinae CCUG36881, Aerococcus viridans CCUG4311, Aerococcus sanguinicola CCUG43001	Degradation.NUCLEO-DEG.Pyrimidine-Degradation.Pyrimidine-Ribonucleosides-Degradation.UTP-CTP-Dephosphorylation.PWY-7185.	PWY-7185
methylglyoxal degradation I	0.888888888889	0.67	1.0	Aerococcus	Aerococcus urinae ACS-120-V-Col10a, Aerococcus urinaeequi CCUG28094, Aerococcus urinaeequi USDA-ARS-USMARC-56713, Aerococcus urinaehominis CCUG42038B, Aerococcus urinae CCUG36881, Aerococcus viridans CCUG4311, Aerococcus sanguinicola CCUG43001, Aerococcus viridans ATCC 11563	Degradation.Aldehyde-Degradation.Methylglyoxal-Detoxification.PWY-5386./Detoxification.Methylglyoxal-Detoxification.PWY-5386.	PWY-5386
N-acetylglucosamine degradation I	0.888888888889	1.0	1.0	Aerococcus	Aerococcus urinae ACS-120-V-Col10a, Aerococcus urinaeequi CCUG28094, Aerococcus urinaeequi USDA-ARS-USMARC-56713, Aerococcus urinaehominis CCUG42038B, Aerococcus urinae CCUG36881, Aerococcus viridans CCUG4311, Aerococcus sanguinicola CCUG43001, Aerococcus viridans ATCC 11563	Degradation.SECONDARY-METABOLITE-DEGRADATION.Sugar-Derivatives.N-Acetylglucosamine-Degradation.GLUAMCAT-PWY./Degradation.AMINE-DEG.N-Acetylglucosamine-Degradation.GLUAMCAT-PWY.	GLUAMCAT-PWY
superoxide radicals degradation	0.888888888889	0.5	0.5	Aerococcus	Aerococcus urinae ACS-120-V-Col10a, Aerococcus urinaeequi CCUG28094, Aerococcus urinaeequi USDA-ARS-USMARC-56713, Aerococcus urinaehominis CCUG42038B, Aerococcus urinae CCUG36881, Aerococcus viridans CCUG4311, Aerococcus sanguinicola CCUG43001, Aerococcus viridans ATCC 11563	Detoxification.REACTIVE-OXYGEN-SPECIES-DEGRADATION.DETOX1-PWY.	DETOX1-PWY
biotin-carboxyl carrier protein assembly	0.888888888889	0.75	1.0	Aerococcus	Aerococcus urinae ACS-120-V-Col10a, Aerococcus urinaeequi CCUG28094, Aerococcus urinaeequi USDA-ARS-USMARC-56713, Aerococcus urinaehominis CCUG42038B, Aerococcus urinae CCUG36881, Aerococcus viridans CCUG4311, Aerococcus sanguinicola CCUG43001, Aerococcus viridans ATCC 11563	Biosynthesis.Lipid-Biosynthesis.PWY0-1264.	PWY0-1264
glutathione biosynthesis	0.888888888889	1.0	1.0	Aerococcus	Aerococcus urinae ACS-120-V-Col10a, Aerococcus urinaeequi CCUG28094, Aerococcus urinaeequi USDA-ARS-USMARC-56713, Aerococcus urinaehominis CCUG42038B, Aerococcus urinae CCUG36881, Aerococcus viridans CCUG4311, Aerococcus sanguinicola CCUG43001, Aerococcus viridans ATCC 11563	Biosynthesis.Cofactor-Biosynthesis.Reductants.GLUTATHIONESYN-PWY.	GLUTATHIONESYN-PWY
palmitoleate biosynthesis I (from (5Z)-dodec-5-enoate)	0.888888888889	0.44	0.89	Aerococcus	Aerococcus urinae ACS-120-V-Col10a, Aerococcus urinaeequi CCUG28094, Aerococcus urinaeequi USDA-ARS-USMARC-56713, Aerococcus urinaehominis CCUG42038B, Aerococcus urinae CCUG36881, Aerococcus viridans CCUG4311, Aerococcus sanguinicola CCUG43001, Aerococcus viridans ATCC 11563	Biosynthesis.Lipid-Biosynthesis.Fatty-acid-biosynthesis.Unsaturated-Fatty-Acids-Biosynthesis.Palmitoleate-Biosynthesis.PWY-6282.	PWY-6282
glutathione-peroxide redox reactions	0.888888888889	0.33	0.33	Aerococcus	Aerococcus urinae ACS-120-V-Col10a, Aerococcus urinaeequi CCUG28094, Aerococcus urinaeequi USDA-ARS-USMARC-56713, Aerococcus urinaehominis CCUG42038B, Aerococcus urinae CCUG36881, Aerococcus viridans CCUG4311, Aerococcus sanguinicola CCUG43001, Aerococcus viridans ATCC 11563	Biosynthesis.Cofactor-Biosynthesis.Reductants.PWY-4081.	PWY-4081
palmitate biosynthesis II (bacteria and plants)	0.888888888889	0.48	0.87	Aerococcus	Aerococcus urinae ACS-120-V-Col10a, Aerococcus urinaeequi CCUG28094, Aerococcus urinaeequi USDA-ARS-USMARC-56713, Aerococcus urinaehominis CCUG42038B, Aerococcus urinae CCUG36881, Aerococcus viridans CCUG4311, Aerococcus sanguinicola CCUG43001, Aerococcus viridans ATCC 11563	Biosynthesis.Lipid-Biosynthesis.Fatty-acid-biosynthesis.Palmitate-Biosynthesis.PWY-5971.	PWY-5971
L-alanine degradation IV	0.777777777778	1.0	1.0	Aerococcus	Aerococcus urinae ACS-120-V-Col10a, Aerococcus urinaeequi CCUG28094, Aerococcus urinaeequi USDA-ARS-USMARC-56713, Aerococcus urinaehominis CCUG42038B, Aerococcus urinae CCUG36881, Aerococcus viridans CCUG4311, Aerococcus viridans ATCC 11563	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.ALANINE-DEG.PWY1-2.	PWY1-2
chorismate biosynthesis from 3-dehydroquinate	0.777777777778	0.8	0.8	Aerococcus	Aerococcus urinae ACS-120-V-Col10a, Aerococcus urinaeequi CCUG28094, Aerococcus urinaeequi USDA-ARS-USMARC-56713, Aerococcus urinaehominis CCUG42038B, Aerococcus viridans CCUG4311, Aerococcus sanguinicola CCUG43001, Aerococcus viridans ATCC 11563	Biosynthesis.AROMATIC-COMPOUNDS-BIOSYN.Chorismate-Biosynthesis.PWY-6163.	PWY-6163
chitobiose degradation	0.666666666667	0.5	0.75	Aerococcus	Aerococcus urinae ACS-120-V-Col10a, Aerococcus urinaeequi CCUG28094, Aerococcus urinaeequi USDA-ARS-USMARC-56713, Aerococcus urinaehominis CCUG42038B, Aerococcus viridans CCUG4311, Aerococcus viridans ATCC 11563	Degradation.Carbohydrates-Degradation.Sugars-And-Polysaccharides-Degradation.PWY0-1309.	PWY0-1309
tRNA processing	0.444444444444	0.2	0.2	Aerococcus	Aerococcus urinae ACS-120-V-Col10a, Aerococcus urinaeequi CCUG28094, Aerococcus urinaeequi USDA-ARS-USMARC-56713, Aerococcus viridans ATCC 11563	Macromolecule-Modification.Nucleic-Acid-Processing.PWY0-1479.	PWY0-1479
hydroxymethylpyrimidine salvage	0.444444444444	1.0	1.0	Aerococcus	Aerococcus urinae ACS-120-V-Col10a, Aerococcus urinaeequi CCUG28094, Aerococcus urinaeequi USDA-ARS-USMARC-56713, Aerococcus viridans CCUG4311	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Thiamine-Biosynthesis.Thiamin-Salvage.PWY-6910.	PWY-6910
D-mannose degradation	0.666666666667	1.0	1.0	Aerococcus	Aerococcus urinae ACS-120-V-Col10a, Aerococcus urinaeequi CCUG28094, Aerococcus urinaeequi USDA-ARS-USMARC-56713, Aerococcus viridans CCUG4311, Aerococcus sanguinicola CCUG43001, Aerococcus viridans ATCC 11563	Degradation.Carbohydrates-Degradation.Sugars-And-Polysaccharides-Degradation.MANNCAT-PWY.	MANNCAT-PWY
acyl-[acyl-carrier protein] thioesterase pathway	0.555555555556	1.0	1.0	Aerococcus	Aerococcus urinae ACS-120-V-Col10a, Aerococcus urinaeequi CCUG28094, Aerococcus urinaeequi USDA-ARS-USMARC-56713, Aerococcus viridans CCUG4311, Aerococcus viridans ATCC 11563	Biosynthesis.Lipid-Biosynthesis.PWY-5142.	PWY-5142
protocatechuate degradation II (ortho-cleavage pathway)	0.333333333333	0.25	0.25	Aerococcus	Aerococcus urinae ACS-120-V-Col10a, Aerococcus urinaehominis CCUG42038B, Aerococcus sanguinicola CCUG43001	Degradation.AROMATIC-COMPOUNDS-DEGRADATION.Protocatechuate-Degradation.PROTOCATECHUATE-ORTHO-CLEAVAGE-PWY.	PROTOCATECHUATE-ORTHO-CLEAVAGE-PWY
L-lysine biosynthesis III	0.444444444444	0.86	0.86	Aerococcus	Aerococcus urinae ACS-120-V-Col10a, Aerococcus urinaehominis CCUG42038B, Aerococcus urinae CCUG36881, Aerococcus sanguinicola CCUG43001	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.LYSINE-SYN.PWY-2942.	PWY-2942
thiosulfate disproportionation IV (rhodanese)	0.444444444444	1.0	1.0	Aerococcus	Aerococcus urinae ACS-120-V-Col10a, Aerococcus urinaehominis CCUG42038B, Aerococcus urinae CCUG36881, Aerococcus sanguinicola CCUG43001	Degradation.Noncarbon-Nutrients.Sulfur-Metabolism.Thiosulfate-Disproportionation.PWY-5350.	PWY-5350
glycolysis III (from glucose)	0.333333333333	0.82	1.0	Aerococcus	Aerococcus urinae ACS-120-V-Col10a, Aerococcus urinaehominis CCUG42038B, Aerococcus viridans ATCC 11563	Energy-Metabolism.GLYCOLYSIS-VARIANTS.ANAGLYCOLYSIS-PWY.	ANAGLYCOLYSIS-PWY
glycogen biosynthesis I (from ADP-D-Glucose)	0.222222222222	0.88	1.17	Aerococcus	Aerococcus urinae ACS-120-V-Col10a, Aerococcus viridans ATCC 11563	Glycan-Glycan-Biosynthesis.Polysaccharides-Biosynthesis.GLYCOGEN-BIOSYN.GLYCOGENSYNTH-PWY./Biosynthesis.Carbohydrates-Biosynthesis.Glycan-Biosynthesis.Polysaccharides-Biosynthesis.GLYCOGEN-BIOSYN.GLYCOGENSYNTH-PWY./Biosynthesis.Carbohydrates-Biosynthesis.Polysaccharides-Biosynthesis.GLYCOGEN-BIOSYN.GLYCOGENSYNTH-PWY.	GLYCOGENSYNTH-PWY
NAD de novo biosynthesis I (from aspartate)	0.222222222222	0.5	0.5	Aerococcus	Aerococcus urinae ACS-120-V-Col10a, Aerococcus viridans ATCC 11563	Biosynthesis.Cofactor-Biosynthesis.NAD-Metabolism.NAD-SYN.PYRIDNUCSYN-PWY.	PYRIDNUCSYN-PWY
phosphopantothenate biosynthesis I	0.222222222222	0.38	0.38	Aerococcus	Aerococcus urinae ACS-120-V-Col10a, Aerococcus viridans ATCC 11563	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Pantothenate-Biosynthesis.PANTO-PWY.	PANTO-PWY
mevalonate degradation	0.222222222222	0.5	0.5	Aerococcus	Aerococcus urinae ACS-120-V-Col10a, Aerococcus viridans ATCC 11563	Degradation.CARBOXYLATES-DEG.PWY-5074.	PWY-5074
pyridoxal 5'-phosphate biosynthesis I	0.222222222222	0.33	0.6	Aerococcus	Aerococcus urinae ACS-120-V-Col10a, Aerococcus viridans ATCC 11563	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Vitamin-B6-Biosynthesis.PYRIDOXSYN-PWY.	PYRIDOXSYN-PWY
ethanol degradation I	0.222222222222	0.75	0.75	Aerococcus	Aerococcus urinae ACS-120-V-Col10a, Aerococcus viridans ATCC 11563	Degradation.Alcohol-Degradation.Ethanol-Degradation.ETOH-ACETYLCOA-ANA-PWY.	ETOH-ACETYLCOA-ANA-PWY
heterolactic fermentation	0.222222222222	0.69	0.89	Aerococcus	Aerococcus urinae ACS-120-V-Col10a, Aerococcus viridans ATCC 11563	Energy-Metabolism.Fermentation.Pyruvate-Degradation.Pyruvate-Ethanol-Fermentation.P122-PWY./Energy-Metabolism.Fermentation.Alcohol-Biosynthesis.Pyruvate-Ethanol-Fermentation.P122-PWY./Energy-Metabolism.Fermentation.Fermentation-to-Acids.Fermentation-to-Lactate.P122-PWY.	P122-PWY
coenzyme A biosynthesis I (prokaryotic)	0.222222222222	1.0	1.0	Aerococcus	Aerococcus urinae ACS-120-V-Col10a, Aerococcus viridans ATCC 11563	Biosynthesis.Cofactor-Biosynthesis.CoA-Biosynthesis.COA-PWY.	COA-PWY
pyruvate fermentation to (S)-lactate	0.222222222222	1.0	1.5	Aerococcus	Aerococcus urinae ACS-120-V-Col10a, Aerococcus viridans ATCC 11563	Energy-Metabolism.Fermentation.Pyruvate-Degradation.Pyruvate-Lactate-Fermentation.PWY-5481./Energy-Metabolism.Fermentation.Fermentation-to-Acids.Fermentation-to-Lactate.Pyruvate-Lactate-Fermentation.PWY-5481.	PWY-5481
ammonia oxidation I (aerobic)	0.111111111111	0.5	0.5	Aerococcus	Aerococcus urinae CCUG36881	Degradation.Noncarbon-Nutrients.NITROGEN-DEG.Ammonia-oxidation.AMMOXID-PWY./Energy-Metabolism.CHEMOAUTOTROPHIC-ENERGY-METABOLISM.AMMOXID-PWY.	AMMOXID-PWY
D-sorbitol degradation I	0.111111111111	0.33	0.33	Aerococcus	Aerococcus urinae CCUG36881	Degradation.SECONDARY-METABOLITE-DEGRADATION.Sugar-Derivatives.SUGAR-ALCOHOLS-DEG.PWY-4101.	PWY-4101
melibiose degradation	0.222222222222	1.0	1.0	Aerococcus	Aerococcus urinaeequi CCUG28094, Aerococcus urinaeequi USDA-ARS-USMARC-56713	Degradation.Carbohydrates-Degradation.Sugars-And-Polysaccharides-Degradation.PWY0-1301.	PWY0-1301
allantoin degradation to ureidoglycolate II (ammonia producing)	0.333333333333	0.33	0.67	Aerococcus	Aerococcus urinaeequi CCUG28094, Aerococcus urinaeequi USDA-ARS-USMARC-56713, Aerococcus christensenii CCUG28831	Degradation.AMINE-DEG.Allantoin-degradation.PWY-5698.	PWY-5698
L-ornithine biosynthesis I	0.555555555556	0.8	0.8	Aerococcus	Aerococcus urinaeequi CCUG28094, Aerococcus urinaeequi USDA-ARS-USMARC-56713, Aerococcus christensenii CCUG28831, Aerococcus sanguinicola CCUG43001, Aerococcus viridans ATCC 11563	Biosynthesis.Amino-Acid-Biosynthesis.Other-Amino-Acid-Biosynthesis.L-Ornithine-Biosynthesis.GLUTORN-PWY.	GLUTORN-PWY
thiamine diphosphate biosynthesis III (Staphylococcus)	0.555555555556	0.67	0.67	Aerococcus	Aerococcus urinaeequi CCUG28094, Aerococcus urinaeequi USDA-ARS-USMARC-56713, Aerococcus christensenii CCUG28831, Aerococcus urinae CCUG36881, Aerococcus viridans CCUG4311	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Thiamine-Biosynthesis.Thiamin-Diphosphate-Biosynthesis.PWY-6907.	PWY-6907
thiamine diphosphate biosynthesis II (Bacillus)	0.555555555556	0.5	0.5	Aerococcus	Aerococcus urinaeequi CCUG28094, Aerococcus urinaeequi USDA-ARS-USMARC-56713, Aerococcus christensenii CCUG28831, Aerococcus urinae CCUG36881, Aerococcus viridans CCUG4311	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Thiamine-Biosynthesis.Thiamin-Diphosphate-Biosynthesis.PWY-6893.	PWY-6893
glycolysis I (from glucose 6-phosphate)	0.777777777778	0.83	1.0	Aerococcus	Aerococcus urinaeequi CCUG28094, Aerococcus urinaeequi USDA-ARS-USMARC-56713, Aerococcus christensenii CCUG28831, Aerococcus urinae CCUG36881, Aerococcus viridans CCUG4311, Aerococcus sanguinicola CCUG43001, Aerococcus viridans ATCC 11563	Energy-Metabolism.GLYCOLYSIS-VARIANTS.GLYCOLYSIS.	GLYCOLYSIS
thiamine diphosphate biosynthesis I (E. coli)	0.666666666667	0.5	0.5	Aerococcus	Aerococcus urinaeequi CCUG28094, Aerococcus urinaeequi USDA-ARS-USMARC-56713, Aerococcus christensenii CCUG28831, Aerococcus urinae CCUG36881, Aerococcus viridans CCUG4311, Aerococcus viridans ATCC 11563	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Thiamine-Biosynthesis.Thiamin-Diphosphate-Biosynthesis.PWY-6894.	PWY-6894
N6-L-threonylcarbamoyladenosine37-modified tRNA biosynthesis	0.777777777778	0.5	0.5	Aerococcus	Aerococcus urinaeequi CCUG28094, Aerococcus urinaeequi USDA-ARS-USMARC-56713, Aerococcus christensenii CCUG28831, Aerococcus urinaehominis CCUG42038B, Aerococcus urinae CCUG36881, Aerococcus viridans CCUG4311, Aerococcus sanguinicola CCUG43001	Macromolecule-Modification.Nucleic-Acid-Processing.PWY0-1587.	PWY0-1587
guanosine ribonucleotides de novo biosynthesis	0.777777777778	0.5	0.5	Aerococcus	Aerococcus urinaeequi CCUG28094, Aerococcus urinaeequi USDA-ARS-USMARC-56713, Aerococcus christensenii CCUG28831, Aerococcus urinaehominis CCUG42038B, Aerococcus urinae CCUG36881, Aerococcus viridans CCUG4311, Aerococcus sanguinicola CCUG43001	Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.Purine-Nucleotide-De-Novo-Biosynthesis.Purine-Ribonuc-De-Novo-Biosynthesis.PWY-7221.	PWY-7221
thiamine salvage IV (yeast)	0.444444444444	0.86	0.86	Aerococcus	Aerococcus urinaeequi CCUG28094, Aerococcus urinaeequi USDA-ARS-USMARC-56713, Aerococcus christensenii CCUG28831, Aerococcus viridans CCUG4311	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Thiamine-Biosynthesis.Thiamin-Salvage.PWY-7356.	PWY-7356
base-degraded thiamine salvage	0.555555555556	0.5	0.5	Aerococcus	Aerococcus urinaeequi CCUG28094, Aerococcus urinaeequi USDA-ARS-USMARC-56713, Aerococcus christensenii CCUG28831, Aerococcus viridans CCUG4311, Aerococcus viridans ATCC 11563	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Thiamine-Biosynthesis.Thiamin-Salvage.PWY-6899.	PWY-6899
chitin degradation II (Vibrio)	0.444444444444	0.4	0.4	Aerococcus	Aerococcus urinaeequi CCUG28094, Aerococcus urinaeequi USDA-ARS-USMARC-56713, Aerococcus urinaehominis CCUG42038B, Aerococcus sanguinicola CCUG43001	Degradation.Polymer-Degradation.POLYSACCHARIDES-DEG.Chitin-Degradation.PWY-6902./Degradation.Carbohydrates-Degradation.POLYSACCHARIDES-DEG.Chitin-Degradation.PWY-6902.	PWY-6902
pyrimidine ribonucleosides salvage I	0.555555555556	0.33	0.33	Aerococcus	Aerococcus urinaeequi CCUG28094, Aerococcus urinaeequi USDA-ARS-USMARC-56713, Aerococcus urinaehominis CCUG42038B, Aerococcus viridans CCUG4311, Aerococcus sanguinicola CCUG43001	Biosynthesis.Nucleotide-Biosynthesis.PYR-NUC-SYN.Pyrimidine-Nucleotide-Salvage.PWY-7193.	PWY-7193
D-fructuronate degradation	0.555555555556	0.5	0.5	Aerococcus	Aerococcus urinaeequi CCUG28094, Aerococcus urinaeequi USDA-ARS-USMARC-56713, Aerococcus urinaehominis CCUG42038B, Aerococcus viridans CCUG4311, Aerococcus sanguinicola CCUG43001	Degradation.SECONDARY-METABOLITE-DEGRADATION.Sugar-Derivatives.SUGAR-ACIDS-DEG.PWY-7242./Degradation.CARBOXYLATES-DEG.SUGAR-ACIDS-DEG.PWY-7242.	PWY-7242
glycerol degradation II	0.555555555556	0.5	0.5	Aerococcus	Aerococcus urinaeequi CCUG28094, Aerococcus urinaeequi USDA-ARS-USMARC-56713, Aerococcus urinaehominis CCUG42038B, Aerococcus viridans CCUG4311, Aerococcus sanguinicola CCUG43001	Degradation.Alcohol-Degradation.GLYCEROL-DEG.PWY-6131.	PWY-6131
L-threonine degradation I	0.666666666667	0.33	0.33	Aerococcus	Aerococcus urinaeequi CCUG28094, Aerococcus urinaeequi USDA-ARS-USMARC-56713, Aerococcus urinaehominis CCUG42038B, Aerococcus viridans CCUG4311, Aerococcus sanguinicola CCUG43001, Aerococcus viridans ATCC 11563	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.THREONINE-DEG.PWY-5437.	PWY-5437
L-valine biosynthesis	0.666666666667	0.75	1.25	Aerococcus	Aerococcus urinaeequi CCUG28094, Aerococcus urinaeequi USDA-ARS-USMARC-56713, Aerococcus urinaehominis CCUG42038B, Aerococcus viridans CCUG4311, Aerococcus sanguinicola CCUG43001, Aerococcus viridans ATCC 11563	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.VALINE-BIOSYNTHESIS.VALSYN-PWY.	VALSYN-PWY
3-dehydroquinate biosynthesis I	0.666666666667	1.0	1.5	Aerococcus	Aerococcus urinaeequi CCUG28094, Aerococcus urinaeequi USDA-ARS-USMARC-56713, Aerococcus urinaehominis CCUG42038B, Aerococcus viridans CCUG4311, Aerococcus sanguinicola CCUG43001, Aerococcus viridans ATCC 11563	Biosynthesis.AROMATIC-COMPOUNDS-BIOSYN.3-Dehydroquinate-Biosynthesis.PWY-6164.	PWY-6164
pyruvate fermentation to (R)-acetoin II	0.666666666667	1.0	1.25	Aerococcus	Aerococcus urinaeequi CCUG28094, Aerococcus urinaeequi USDA-ARS-USMARC-56713, Aerococcus urinaehominis CCUG42038B, Aerococcus viridans CCUG4311, Aerococcus sanguinicola CCUG43001, Aerococcus viridans ATCC 11563	Energy-Metabolism.Fermentation.Pyruvate-Degradation.Acetoin-Biosynthesis.PWY-5939.	PWY-5939
L-isoleucine biosynthesis I (from threonine)	0.666666666667	0.57	0.86	Aerococcus	Aerococcus urinaeequi CCUG28094, Aerococcus urinaeequi USDA-ARS-USMARC-56713, Aerococcus urinaehominis CCUG42038B, Aerococcus viridans CCUG4311, Aerococcus sanguinicola CCUG43001, Aerococcus viridans ATCC 11563	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.ISOLEUCINE-SYN.ILEUSYN-PWY.	ILEUSYN-PWY
glycerol degradation V	0.666666666667	0.5	0.5	Aerococcus	Aerococcus urinaeequi CCUG28094, Aerococcus urinaeequi USDA-ARS-USMARC-56713, Aerococcus urinaehominis CCUG42038B, Aerococcus viridans CCUG4311, Aerococcus sanguinicola CCUG43001, Aerococcus viridans ATCC 11563	Degradation.Alcohol-Degradation.GLYCEROL-DEG.GLYCEROLMETAB-PWY.	GLYCEROLMETAB-PWY
trehalose degradation I (low osmolarity)	0.666666666667	0.5	0.5	Aerococcus	Aerococcus urinaeequi CCUG28094, Aerococcus urinaeequi USDA-ARS-USMARC-56713, Aerococcus urinaehominis CCUG42038B, Aerococcus viridans CCUG4311, Aerococcus sanguinicola CCUG43001, Aerococcus viridans ATCC 11563	Degradation.Carbohydrates-Degradation.Sugars-And-Polysaccharides-Degradation.Trehalose-Degradation.TREDEGLOW-PWY.	TREDEGLOW-PWY
L-homocysteine biosynthesis	0.666666666667	0.5	0.5	Aerococcus	Aerococcus urinaeequi CCUG28094, Aerococcus urinaeequi USDA-ARS-USMARC-56713, Aerococcus urinaehominis CCUG42038B, Aerococcus viridans CCUG4311, Aerococcus sanguinicola CCUG43001, Aerococcus viridans ATCC 11563	Biosynthesis.Amino-Acid-Biosynthesis.Other-Amino-Acid-Biosynthesis.PWY-5344.	PWY-5344
D-serine degradation	0.555555555556	0.33	0.33	Aerococcus	Aerococcus urinaeequi CCUG28094, Aerococcus urinaeequi USDA-ARS-USMARC-56713, Aerococcus urinaehominis CCUG42038B, Aerococcus viridans CCUG4311, Aerococcus viridans ATCC 11563	Degradation.Amino-Acid-Degradation.MISCELLANEOUS-DEG.D-Amino-Acid-Degradation.PWY0-1535.	PWY0-1535
adenine salvage	0.333333333333	1.0	1.33	Aerococcus	Aerococcus urinaeequi CCUG28094, Aerococcus urinaeequi USDA-ARS-USMARC-56713, Aerococcus viridans ATCC 11563	Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.Purine-Nucleotides-Salvage.Adenine-Adenosine-Salvage.PWY-6610.	PWY-6610
CDP-diacylglycerol biosynthesis II	0.333333333333	1.0	1.0	Aerococcus	Aerococcus urinaeequi CCUG28094, Aerococcus urinaeequi USDA-ARS-USMARC-56713, Aerococcus viridans CCUG4311	Biosynthesis.Lipid-Biosynthesis.Phospholipid-Biosynthesis.CDP-diacylglycerol-Biosynthesis.PWY0-1319.	PWY0-1319
thiamine formation from pyrithiamine and oxythiamine (yeast)	0.333333333333	1.0	1.0	Aerococcus	Aerococcus urinaeequi CCUG28094, Aerococcus urinaeequi USDA-ARS-USMARC-56713, Aerococcus viridans CCUG4311	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Thiamine-Biosynthesis.PWY-7357.	PWY-7357
protein S-nitrosylation and denitrosylation	0.444444444444	0.2	0.2	Aerococcus	Aerococcus urinaeequi CCUG28094, Aerococcus urinaeequi USDA-ARS-USMARC-56713, Aerococcus viridans CCUG4311, Aerococcus sanguinicola CCUG43001	Macromolecule-Modification.Protein-Modification.PWY-7798.	PWY-7798
5-oxo-L-proline metabolism	0.444444444444	0.17	0.17	Aerococcus	Aerococcus urinaeequi CCUG28094, Aerococcus urinaeequi USDA-ARS-USMARC-56713, Aerococcus viridans CCUG4311, Aerococcus sanguinicola CCUG43001	Macromolecule-Modification.Protein-Modification.PWY-7942.	PWY-7942
6-hydroxymethyl-dihydropterin diphosphate biosynthesis I	0.555555555556	0.6	0.6	Aerococcus	Aerococcus urinaeequi CCUG28094, Aerococcus urinaeequi USDA-ARS-USMARC-56713, Aerococcus viridans CCUG4311, Aerococcus sanguinicola CCUG43001, Aerococcus viridans ATCC 11563	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Folate-Biosynthesis.6-HM-Dihydropterin-PP-Biosynthesis.PWY-6147.	PWY-6147
flavin biosynthesis I (bacteria and plants)	0.555555555556	0.67	0.67	Aerococcus	Aerococcus urinaeequi CCUG28094, Aerococcus urinaeequi USDA-ARS-USMARC-56713, Aerococcus viridans CCUG4311, Aerococcus sanguinicola CCUG43001, Aerococcus viridans ATCC 11563	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Flavin-Biosynthesis.RIBOSYN2-PWY.	RIBOSYN2-PWY
L-arginine biosynthesis II (acetyl cycle)	0.555555555556	0.89	1.0	Aerococcus	Aerococcus urinaeequi CCUG28094, Aerococcus urinaeequi USDA-ARS-USMARC-56713, Aerococcus viridans CCUG4311, Aerococcus sanguinicola CCUG43001, Aerococcus viridans ATCC 11563	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.ARGININE-SYN.ARGSYNBSUB-PWY.	ARGSYNBSUB-PWY
4-aminobenzoate biosynthesis	0.555555555556	0.5	0.5	Aerococcus	Aerococcus urinaeequi CCUG28094, Aerococcus urinaeequi USDA-ARS-USMARC-56713, Aerococcus viridans CCUG4311, Aerococcus sanguinicola CCUG43001, Aerococcus viridans ATCC 11563	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Folate-Biosynthesis.PWY-6543.	PWY-6543
formaldehyde oxidation II (glutathione-dependent)	0.555555555556	0.67	0.67	Aerococcus	Aerococcus urinaeequi CCUG28094, Aerococcus urinaeequi USDA-ARS-USMARC-56713, Aerococcus viridans CCUG4311, Aerococcus sanguinicola CCUG43001, Aerococcus viridans ATCC 11563	Degradation.C1-COMPOUNDS.Formaldehyde-Oxidation.PWY-1801.	PWY-1801
D-gluconate degradation	0.444444444444	1.0	1.0	Aerococcus	Aerococcus urinaeequi CCUG28094, Aerococcus urinaeequi USDA-ARS-USMARC-56713, Aerococcus viridans CCUG4311, Aerococcus viridans ATCC 11563	Degradation.CARBOXYLATES-DEG.GLUCONSUPER-PWY.	GLUCONSUPER-PWY
NAD phosphorylation and dephosphorylation	0.444444444444	0.67	0.67	Aerococcus	Aerococcus urinaeequi CCUG28094, Aerococcus urinaeequi USDA-ARS-USMARC-56713, Aerococcus viridans CCUG4311, Aerococcus viridans ATCC 11563	Biosynthesis.Cofactor-Biosynthesis.NAD-Metabolism.NADPHOS-DEPHOS-PWY.	NADPHOS-DEPHOS-PWY
