Metabolic Pathway	Present in X org./Total org.	Median score	Median frequency	Target taxonomies	Strain with the Pathway	Pathway Hierarchy	MetaCyc URL
aerobic respiration I (cytochrome c)	0.8	1.0	2.5	Aliivibrio	Aliivibrio fischeri ES114, Aliivibrio salmonicida LFI1238, Aliivibrio salmonicida VS224, Vibrio fischeri MJ11	Energy-Metabolism.Respiration.AEROBIC-RESPIRATION.PWY-3781./Energy-Metabolism.Electron-Transfer.PWY-3781.	PWY-3781
Entner-Doudoroff shunt	0.8	1.0	1.5	Aliivibrio	Aliivibrio fischeri ES114, Aliivibrio salmonicida LFI1238, Aliivibrio salmonicida VS224, Vibrio fischeri MJ11	Degradation.Carbohydrates-Degradation.Sugars-And-Polysaccharides-Degradation.Entner-Duodoroff-ENTNER-DOUDOROFF-PWY./Energy-Metabolism.Entner-Duodoroff-ENTNER-DOUDOROFF-PWY.	Entner-Duodoroff-ENTNER-DOUDOROFF-PWY
glycolysis III (from glucose)	0.8	1.0	1.3	Aliivibrio	Aliivibrio fischeri ES114, Aliivibrio salmonicida LFI1238, Aliivibrio salmonicida VS224, Vibrio fischeri MJ11	Energy-Metabolism.GLYCOLYSIS-VARIANTS.ANAGLYCOLYSIS-PWY.	ANAGLYCOLYSIS-PWY
siroheme biosynthesis	0.8	0.88	1.13	Aliivibrio	Aliivibrio fischeri ES114, Aliivibrio salmonicida LFI1238, Aliivibrio salmonicida VS224, Vibrio fischeri MJ11	Biosynthesis.Cofactor-Biosynthesis.Porphyrin-Compounds-Biosynthesis.PWY-5194.	PWY-5194
pyruvate fermentation to ethanol I	0.8	1.0	1.33	Aliivibrio	Aliivibrio fischeri ES114, Aliivibrio salmonicida LFI1238, Aliivibrio salmonicida VS224, Vibrio fischeri MJ11	Energy-Metabolism.Fermentation.Pyruvate-Degradation.Pyruvate-Ethanol-Fermentation.PWY-5480./Energy-Metabolism.Fermentation.Alcohol-Biosynthesis.Pyruvate-Ethanol-Fermentation.PWY-5480.	PWY-5480
formate oxidation to CO2	0.8	1.0	2.0	Aliivibrio	Aliivibrio fischeri ES114, Aliivibrio salmonicida LFI1238, Aliivibrio salmonicida VS224, Vibrio fischeri MJ11	Degradation.C1-COMPOUNDS.PWY-1881./Energy-Metabolism.CHEMOAUTOTROPHIC-ENERGY-METABOLISM.PWY-1881.	PWY-1881
pyruvate decarboxylation to acetyl CoA	0.8	1.0	2.67	Aliivibrio	Aliivibrio fischeri ES114, Aliivibrio salmonicida LFI1238, Aliivibrio salmonicida VS224, Vibrio fischeri MJ11	Degradation.CARBOXYLATES-DEG.PYRUVDEHYD-PWY./Energy-Metabolism.Acetyl-CoA-Biosynthesis.PYRUVDEHYD-PWY.	PYRUVDEHYD-PWY
Kdo transfer to lipid IVA I	0.8	0.5	1.0	Aliivibrio	Aliivibrio fischeri ES114, Aliivibrio salmonicida LFI1238, Aliivibrio salmonicida VS224, Vibrio fischeri MJ11	Biosynthesis.Cell-Structure-Biosynthesis.Lipopolysaccharide-Biosynthesis.KDO-Lipid-IV-Transfer.KDOSYN-PWY.	KDOSYN-PWY
L-alanine biosynthesis III	0.8	1.0	2.0	Aliivibrio	Aliivibrio fischeri ES114, Aliivibrio salmonicida LFI1238, Aliivibrio salmonicida VS224, Vibrio fischeri MJ11	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.ALANINE-SYN.PWY0-1021.	PWY0-1021
fatty acid biosynthesis initiation I	0.6	1.0	2.0	Aliivibrio	Aliivibrio fischeri ES114, Aliivibrio salmonicida LFI1238, Aliivibrio wodanis	Biosynthesis.Lipid-Biosynthesis.Fatty-acid-biosynthesis.PWY-4381.	PWY-4381
trehalose degradation I (low osmolarity)	0.6	1.0	1.0	Aliivibrio	Aliivibrio fischeri ES114, Aliivibrio salmonicida LFI1238, Aliivibrio wodanis	Degradation.Carbohydrates-Degradation.Sugars-And-Polysaccharides-Degradation.Trehalose-Degradation.TREDEGLOW-PWY.	TREDEGLOW-PWY
thiamine salvage I	0.8	1.0	1.0	Aliivibrio	Aliivibrio fischeri ES114, Aliivibrio salmonicida LFI1238, Aliivibrio wodanis, Vibrio fischeri MJ11	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Thiamine-Biosynthesis.Thiamin-Salvage.PWY-6896.	PWY-6896
glucose and glucose-1-phosphate degradation	0.8	0.33	0.63	Aliivibrio	Aliivibrio fischeri ES114, Aliivibrio salmonicida LFI1238, Aliivibrio wodanis, Vibrio fischeri MJ11	Degradation.Carbohydrates-Degradation.Sugars-And-Polysaccharides-Degradation.GLUCOSE1PMETAB-PWY.	GLUCOSE1PMETAB-PWY
L-proline degradation	0.8	0.58	1.0	Aliivibrio	Aliivibrio fischeri ES114, Aliivibrio salmonicida LFI1238, Aliivibrio wodanis, Vibrio fischeri MJ11	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.PROLINE-DEG.PROUT-PWY.	PROUT-PWY
adenine and adenosine salvage V	0.8	0.83	1.5	Aliivibrio	Aliivibrio fischeri ES114, Aliivibrio salmonicida LFI1238, Aliivibrio wodanis, Vibrio fischeri MJ11	Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.Purine-Nucleotides-Salvage.Adenine-Adenosine-Salvage.PWY-6611.	PWY-6611
D-galactose degradation I (Leloir pathway)	0.8	0.75	1.3	Aliivibrio	Aliivibrio fischeri ES114, Aliivibrio salmonicida LFI1238, Aliivibrio wodanis, Vibrio fischeri MJ11	Degradation.Carbohydrates-Degradation.Sugars-And-Polysaccharides-Degradation.GALACTOSE-DEGRADATION.PWY-6317.	PWY-6317
8-amino-7-oxononanoate biosynthesis I	0.8	0.82	1.09	Aliivibrio	Aliivibrio fischeri ES114, Aliivibrio salmonicida LFI1238, Aliivibrio wodanis, Vibrio fischeri MJ11	Biosynthesis.Other-biosynthesis.7-Keto-8-aminopelargonate-Biosynthesis.PWY-6519.	PWY-6519
L-proline biosynthesis I	0.8	0.75	0.75	Aliivibrio	Aliivibrio fischeri ES114, Aliivibrio salmonicida LFI1238, Aliivibrio wodanis, Vibrio fischeri MJ11	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.PROLINE-SYN.PROSYN-PWY.	PROSYN-PWY
folate transformations II	0.6	1.0	1.27	Aliivibrio	Aliivibrio fischeri ES114, Aliivibrio salmonicida LFI1238, Vibrio fischeri MJ11	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Folate-Biosynthesis.Folate-Transformations.PWY-3841.	PWY-3841
coenzyme A biosynthesis I (prokaryotic)	0.6	1.0	1.0	Aliivibrio	Aliivibrio fischeri ES114, Aliivibrio salmonicida LFI1238, Vibrio fischeri MJ11	Biosynthesis.Cofactor-Biosynthesis.CoA-Biosynthesis.COA-PWY.	COA-PWY
cholesterol degradation to androstenedione II (cholesterol dehydrogenase)	0.6	0.24	0.35	Aliivibrio	Aliivibrio fischeri ES114, Aliivibrio salmonicida LFI1238, Vibrio fischeri MJ11	Degradation.Fatty-Acid-and-Lipid-Degradation.Steroids-Degradation.Cholesterol-Degradation.PWY-6946.	PWY-6946
D-glucarate degradation I	0.6	0.5	0.5	Aliivibrio	Aliivibrio fischeri ES114, Aliivibrio salmonicida LFI1238, Vibrio fischeri MJ11	Degradation.SECONDARY-METABOLITE-DEGRADATION.Sugar-Derivatives.SUGAR-ACIDS-DEG.D-Glucarate-Degradation.GLUCARDEG-PWY./Degradation.CARBOXYLATES-DEG.SUGAR-ACIDS-DEG.D-Glucarate-Degradation.GLUCARDEG-PWY.	GLUCARDEG-PWY
cholesterol degradation to androstenedione I (cholesterol oxidase)	0.6	0.24	0.35	Aliivibrio	Aliivibrio fischeri ES114, Aliivibrio salmonicida LFI1238, Vibrio fischeri MJ11	Degradation.Fatty-Acid-and-Lipid-Degradation.Steroids-Degradation.Cholesterol-Degradation.PWY-6945.	PWY-6945
L-valine degradation I	0.6	0.25	0.25	Aliivibrio	Aliivibrio fischeri ES114, Aliivibrio salmonicida LFI1238, Vibrio fischeri MJ11	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.VALINE-DEG.VALDEG-PWY.	VALDEG-PWY
sedoheptulose bisphosphate bypass	0.6	1.0	1.0	Aliivibrio	Aliivibrio fischeri ES114, Aliivibrio salmonicida LFI1238, Vibrio fischeri MJ11	Energy-Metabolism.PWY0-1517.	PWY0-1517
pyrimidine ribonucleotides interconversion	0.6	0.27	0.27	Aliivibrio	Aliivibrio fischeri ES114, Aliivibrio salmonicida LFI1238, Vibrio fischeri MJ11	Biosynthesis.Nucleotide-Biosynthesis.PYR-NUC-SYN.PWY-5687.	PWY-5687
superpathway of adenosine nucleotides de novo biosynthesis II	0.6	0.75	2.38	Aliivibrio	Aliivibrio fischeri ES114, Aliivibrio salmonicida LFI1238, Vibrio fischeri MJ11	Super-PWY-6126./Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.Purine-Nucleotide-De-Novo-Biosynthesis.PWY-6126.	PWY-6126
NAD salvage pathway I (PNC VI cycle)	0.6	0.5	0.5	Aliivibrio	Aliivibrio fischeri ES114, Aliivibrio salmonicida LFI1238, Vibrio fischeri MJ11	Biosynthesis.Cofactor-Biosynthesis.NAD-Metabolism.NAD-SYN.PYRIDNUCSAL-PWY.	PYRIDNUCSAL-PWY
cis-vaccenate biosynthesis	0.6	0.2	0.6	Aliivibrio	Aliivibrio fischeri ES114, Aliivibrio salmonicida LFI1238, Vibrio fischeri MJ11	Biosynthesis.Lipid-Biosynthesis.Fatty-acid-biosynthesis.Unsaturated-Fatty-Acids-Biosynthesis.PWY-5973.	PWY-5973
TCA cycle I (prokaryotic)	0.6	0.9	1.4	Aliivibrio	Aliivibrio fischeri ES114, Aliivibrio salmonicida LFI1238, Vibrio fischeri MJ11	Energy-Metabolism.TCA-VARIANTS.TCA.	TCA
pyruvate fermentation to acetate II	0.6	1.0	2.0	Aliivibrio	Aliivibrio fischeri ES114, Aliivibrio salmonicida LFI1238, Vibrio fischeri MJ11	Degradation.CARBOXYLATES-DEG.Acetate-Formation.Pyruvate-Acetate-Fermentation.PWY-5482./Energy-Metabolism.Fermentation.Pyruvate-Degradation.Pyruvate-Acetate-Fermentation.PWY-5482./Energy-Metabolism.Fermentation.Fermentation-to-Acids.Acetate-Formation.Pyruvate-Acetate-Fermentation.PWY-5482.	PWY-5482
wound-induced proteolysis I	0.6	1.0	1.0	Aliivibrio	Aliivibrio fischeri ES114, Aliivibrio salmonicida LFI1238, Vibrio fischeri MJ11	Degradation.Protein-Degradation.PWY-5988.	PWY-5988
mevalonate degradation	0.6	0.5	0.5	Aliivibrio	Aliivibrio fischeri ES114, Aliivibrio salmonicida LFI1238, Vibrio fischeri MJ11	Degradation.CARBOXYLATES-DEG.PWY-5074.	PWY-5074
L-cysteine degradation II	0.6	1.0	3.0	Aliivibrio	Aliivibrio fischeri ES114, Aliivibrio salmonicida LFI1238, Vibrio fischeri MJ11	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.CYSTEINE-DEG.LCYSDEG-PWY.	LCYSDEG-PWY
acyl carrier protein metabolism	0.6	0.5	0.5	Aliivibrio	Aliivibrio fischeri ES114, Aliivibrio salmonicida LFI1238, Vibrio fischeri MJ11	Activation-Inactivation-Interconversion.Interconversion.PWY-6012./Biosynthesis.Cofactor-Biosynthesis.PWY-6012.	PWY-6012
GDP-mannose biosynthesis	0.6	1.0	1.25	Aliivibrio	Aliivibrio fischeri ES114, Aliivibrio salmonicida LFI1238, Vibrio fischeri MJ11	Biosynthesis.Carbohydrates-Biosynthesis.CARBO-BIOSYNTHESIS.SUGAR-NUCLEOTIDES.GDP-Sugar-Biosynthesis.PWY-5659.	PWY-5659
ethylbenzene degradation (anaerobic)	0.6	0.2	0.2	Aliivibrio	Aliivibrio fischeri ES114, Aliivibrio salmonicida LFI1238, Vibrio fischeri MJ11	Degradation.AROMATIC-COMPOUNDS-DEGRADATION.PWY-481.	PWY-481
superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis (E. coli)	0.6	0.46	0.62	Aliivibrio	Aliivibrio fischeri ES114, Aliivibrio salmonicida LFI1238, Vibrio fischeri MJ11	Super-PWY0-166./Biosynthesis.Nucleotide-Biosynthesis.PYR-NUC-SYN.Pyrimidine-De-Novo-Biosyn.Pyrimid-Deoxyribonucleot-De-Novo-Biosyn.PWY0-166./Biosynthesis.Nucleotide-Biosynthesis.Deoxyribonucleotide-Biosynthesis.Pyrimid-Deoxyribonucleot-De-Novo-Biosyn.PWY0-166.	PWY0-166
salvage pathways of pyrimidine ribonucleotides	0.6	1.0	1.13	Aliivibrio	Aliivibrio fischeri ES114, Aliivibrio salmonicida LFI1238, Vibrio fischeri MJ11	Biosynthesis.Nucleotide-Biosynthesis.PYR-NUC-SYN.Pyrimidine-Nucleotide-Salvage.PWY0-163.	PWY0-163
3,8-divinyl-chlorophyllide a biosynthesis II (anaerobic)	0.6	0.4	0.7	Aliivibrio	Aliivibrio fischeri ES114, Aliivibrio salmonicida LFI1238, Vibrio fischeri MJ11	Biosynthesis.Cofactor-Biosynthesis.Porphyrin-Compounds-Biosynthesis.Chlorophyll-Biosynthesis.Chlorophyllide-a-Biosynthesis.PWY-5531.	PWY-5531
L-arginine biosynthesis II (acetyl cycle)	0.6	0.89	1.0	Aliivibrio	Aliivibrio fischeri ES114, Aliivibrio salmonicida LFI1238, Vibrio fischeri MJ11	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.ARGININE-SYN.ARGSYNBSUB-PWY.	ARGSYNBSUB-PWY
aerobactin biosynthesis	0.6	0.33	0.33	Aliivibrio	Aliivibrio fischeri ES114, Aliivibrio salmonicida LFI1238, Vibrio fischeri MJ11	Biosynthesis.SECONDARY-METABOLITE-BIOSYNTHESIS.Siderophores-Biosynthesis.AEROBACTINSYN-PWY.	AEROBACTINSYN-PWY
TCA cycle V (2-oxoglutarate:ferredoxin oxidoreductase)	0.6	0.67	0.75	Aliivibrio	Aliivibrio fischeri ES114, Aliivibrio salmonicida LFI1238, Vibrio fischeri MJ11	Energy-Metabolism.TCA-VARIANTS.PWY-6969.	PWY-6969
NAD phosphorylation and dephosphorylation	0.6	0.67	1.0	Aliivibrio	Aliivibrio fischeri ES114, Aliivibrio salmonicida LFI1238, Vibrio fischeri MJ11	Biosynthesis.Cofactor-Biosynthesis.NAD-Metabolism.NADPHOS-DEPHOS-PWY.	NADPHOS-DEPHOS-PWY
cellulose biosynthesis	0.6	1.0	2.0	Aliivibrio	Aliivibrio fischeri ES114, Aliivibrio salmonicida LFI1238, Vibrio fischeri MJ11	Glycan-Glycan-Biosynthesis.Polysaccharides-Biosynthesis.PWY-1001./Biosynthesis.Cell-Structure-Biosynthesis.PLANT-CELL-STRUCTURE.SECONDARY-CELL-WALL.PWY-1001./Biosynthesis.Cell-Structure-Biosynthesis.PLANT-CELL-STRUCTURE.PRIMARY-CELL-WALL.PWY-1001./Biosynthesis.Carbohydrates-Biosynthesis.Glycan-Biosynthesis.Polysaccharides-Biosynthesis.PWY-1001./Biosynthesis.Carbohydrates-Biosynthesis.Polysaccharides-Biosynthesis.PWY-1001.	PWY-1001
phenylethanol biosynthesis	0.6	0.25	0.5	Aliivibrio	Aliivibrio fischeri ES114, Aliivibrio salmonicida LFI1238, Vibrio fischeri MJ11	Biosynthesis.SECONDARY-METABOLITE-BIOSYNTHESIS.PHENYLPROPANOID-SYN.PWY-5751./Biosynthesis.AROMATIC-COMPOUNDS-BIOSYN.PWY-5751.	PWY-5751
L-valine degradation II	0.6	0.67	1.0	Aliivibrio	Aliivibrio fischeri ES114, Aliivibrio salmonicida LFI1238, Vibrio fischeri MJ11	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.VALINE-DEG.PWY-5057.	PWY-5057
5-aminoimidazole ribonucleotide biosynthesis II	0.6	1.0	1.0	Aliivibrio	Aliivibrio fischeri ES114, Aliivibrio salmonicida LFI1238, Vibrio fischeri MJ11	Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.AIR-Biosynthesis.PWY-6122.	PWY-6122
benzoyl-CoA biosynthesis	0.6	0.33	0.33	Aliivibrio	Aliivibrio fischeri ES114, Aliivibrio salmonicida LFI1238, Vibrio fischeri MJ11	Biosynthesis.AROMATIC-COMPOUNDS-BIOSYN.PWY-6458.	PWY-6458
D-galactarate degradation I	0.6	0.5	0.5	Aliivibrio	Aliivibrio fischeri ES114, Aliivibrio salmonicida LFI1238, Vibrio fischeri MJ11	Degradation.SECONDARY-METABOLITE-DEGRADATION.Sugar-Derivatives.SUGAR-ACIDS-DEG.D-Galactarate-Degradation.GALACTARDEG-PWY./Degradation.CARBOXYLATES-DEG.SUGAR-ACIDS-DEG.D-Galactarate-Degradation.GALACTARDEG-PWY.	GALACTARDEG-PWY
superpathway of purine deoxyribonucleosides degradation	0.6	0.86	1.71	Aliivibrio	Aliivibrio fischeri ES114, Aliivibrio salmonicida LFI1238, Vibrio fischeri MJ11	Degradation.NUCLEO-DEG.PWY0-1297./Super-PWY0-1297.	/Super-PWY0-1297
folate transformations I	0.6	0.75	0.92	Aliivibrio	Aliivibrio fischeri ES114, Aliivibrio salmonicida LFI1238, Vibrio fischeri MJ11	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Folate-Biosynthesis.Folate-Transformations.PWY-2201.	PWY-2201
CO2 fixation into oxaloacetate (anaplerotic)	0.6	1.0	1.5	Aliivibrio	Aliivibrio fischeri ES114, Aliivibrio salmonicida LFI1238, Vibrio fischeri MJ11	Degradation.C1-COMPOUNDS.CO2-Fixation.PWYQT-4429.	PWYQT-4429
superpathway of guanosine nucleotides de novo biosynthesis II	0.6	0.78	1.0	Aliivibrio	Aliivibrio fischeri ES114, Aliivibrio salmonicida LFI1238, Vibrio fischeri MJ11	Super-PWY-6125./Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.Purine-Nucleotide-De-Novo-Biosynthesis.PWY-6125.	PWY-6125
sitosterol degradation to androstenedione	0.6	0.11	0.11	Aliivibrio	Aliivibrio fischeri ES114, Aliivibrio salmonicida LFI1238, Vibrio fischeri MJ11	Degradation.Fatty-Acid-and-Lipid-Degradation.Steroids-Degradation.PWY-6948.	PWY-6948
superpathway of pyrimidine deoxyribonucleosides degradation	0.6	1.0	1.0	Aliivibrio	Aliivibrio fischeri ES114, Aliivibrio salmonicida LFI1238, Vibrio fischeri MJ11	Degradation.NUCLEO-DEG.Pyrimidine-Degradation.PWY0-1298./Super-PWY0-1298.	/Super-PWY0-1298
8-amino-7-oxononanoate biosynthesis III	0.6	0.5	0.5	Aliivibrio	Aliivibrio fischeri ES114, Aliivibrio salmonicida LFI1238, Vibrio fischeri MJ11	Biosynthesis.Other-biosynthesis.7-Keto-8-aminopelargonate-Biosynthesis.PWY-6578.	PWY-6578
formaldehyde assimilation I (serine pathway)	0.6	0.54	0.54	Aliivibrio	Aliivibrio fischeri ES114, Aliivibrio salmonicida LFI1238, Vibrio fischeri MJ11	Degradation.C1-COMPOUNDS.Formaldehyde-Assimilation.PWY-1622.	PWY-1622
glycogen degradation I	0.6	0.71	1.14	Aliivibrio	Aliivibrio fischeri ES114, Aliivibrio salmonicida LFI1238, Vibrio fischeri MJ11	Glycan-Glycan-Degradation.GLYCOCAT-PWY./Degradation.Polymer-Degradation.POLYSACCHARIDES-DEG.Glycan-Degradation.GLYCOCAT-PWY./Degradation.Polymer-Degradation.POLYSACCHARIDES-DEG.Glycogen-Degradation.GLYCOCAT-PWY./Degradation.Carbohydrates-Degradation.POLYSACCHARIDES-DEG.Glycan-Degradation.GLYCOCAT-PWY./Degradation.Carbohydrates-Degradation.POLYSACCHARIDES-DEG.Glycogen-Degradation.GLYCOCAT-PWY.	GLYCOCAT-PWY
purine and pyrimidine metabolism	0.6	0.76	0.88	Aliivibrio	Aliivibrio fischeri ES114, Aliivibrio salmonicida LFI1238, Vibrio fischeri MJ11	Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.Purine-Nucleotides-Salvage.P1-PWY./Biosynthesis.Nucleotide-Biosynthesis.PYR-NUC-SYN.P1-PWY./Metabolic-Clusters.P1-PWY.	P1-PWY
lipid A-core biosynthesis (E. coli K-12)	0.6	0.1	0.2	Aliivibrio	Aliivibrio fischeri ES114, Aliivibrio salmonicida LFI1238, Vibrio fischeri MJ11	Glycan-Glycan-Biosynthesis.LIPA-CORESYN-PWY./Biosynthesis.Lipid-Biosynthesis.LIPA-CORESYN-PWY./Biosynthesis.Carbohydrates-Biosynthesis.Glycan-Biosynthesis.LIPA-CORESYN-PWY.	LIPA-CORESYN-PWY
indole-3-acetate biosynthesis III (bacteria)	0.6	0.5	0.5	Aliivibrio	Aliivibrio fischeri ES114, Aliivibrio salmonicida LFI1238, Vibrio fischeri MJ11	Biosynthesis.HORMONE-SYN.Plant-Hormone-Biosynthesis.Auxin-Biosynthesis.PWY-3161.	PWY-3161
respiration (anaerobic)	0.6	0.92	1.46	Aliivibrio	Aliivibrio fischeri ES114, Aliivibrio salmonicida LFI1238, Vibrio fischeri MJ11	Energy-Metabolism.Respiration.ANAEROBIC-RESPIRATION.ANARESP1-PWY.	ANARESP1-PWY
4-hydroxybenzoate biosynthesis II (bacteria)	0.6	1.0	1.0	Aliivibrio	Aliivibrio fischeri ES114, Aliivibrio salmonicida LFI1238, Vibrio fischeri MJ11	Biosynthesis.AROMATIC-COMPOUNDS-BIOSYN.4-Hydroxybenzoate-Biosynthesis.PWY-5755.	PWY-5755
adenosylcobalamin biosynthesis from adenosylcobinamide-GDP I	0.6	0.38	0.38	Aliivibrio	Aliivibrio fischeri ES114, Aliivibrio salmonicida LFI1238, Vibrio fischeri MJ11	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Cobalamin-Biosynthesis.Cobamide-De-Novo-Biosynthesis.Adenosylcobamide-Biosynthesis.PWY-5509.	PWY-5509
pentose phosphate pathway (partial)	0.6	1.0	1.67	Aliivibrio	Aliivibrio fischeri ES114, Aliivibrio salmonicida LFI1238, Vibrio fischeri MJ11	Energy-Metabolism.Pentose-Phosphate-Cycle.P21-PWY.	P21-PWY
adenosylcobalamin biosynthesis from cobyrinate a,c-diamide II	0.6	0.33	0.33	Aliivibrio	Aliivibrio fischeri ES114, Aliivibrio salmonicida LFI1238, Vibrio fischeri MJ11	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Cobalamin-Biosynthesis.PWY-5508.	PWY-5508
nitrate reduction I (denitrification)	0.6	0.5	0.75	Aliivibrio	Aliivibrio fischeri ES114, Aliivibrio salmonicida LFI1238, Vibrio fischeri MJ11	Degradation.Noncarbon-Nutrients.NITROGEN-DEG.Nitrate-Reduction.DENITRIFICATION-PWY./Degradation.Noncarbon-Nutrients.NITROGEN-DEG.Denitrification.DENITRIFICATION-PWY./Energy-Metabolism.Respiration.ANAEROBIC-RESPIRATION.DENITRIFICATION-PWY.	DENITRIFICATION-PWY
N-acetylneuraminate and N-acetylmannosamine degradation I	0.6	1.0	1.0	Aliivibrio	Aliivibrio fischeri ES114, Aliivibrio salmonicida LFI1238, Vibrio fischeri MJ11	Degradation.Carbohydrates-Degradation.Sugars-And-Polysaccharides-Degradation.NAN-MANNACs-degradation.PWY0-1324.	PWY0-1324
UMP biosynthesis I	0.6	1.0	1.5	Aliivibrio	Aliivibrio fischeri ES114, Aliivibrio salmonicida LFI1238, Vibrio fischeri MJ11	Biosynthesis.Nucleotide-Biosynthesis.PYR-NUC-SYN.Pyrimidine-De-Novo-Biosyn.Pyrimid-Ribonucleot-De-Novo-Biosyn.UMP-Biosynthesis.PWY-5686.	PWY-5686
glycine biosynthesis II	0.6	1.0	3.0	Aliivibrio	Aliivibrio fischeri ES114, Aliivibrio salmonicida LFI1238, Vibrio fischeri MJ11	Super-GLYCINE-SYN2-PWY./Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.GLYCINE-SYN.GLYCINE-SYN2-PWY.	GLYCINE-SYN2-PWY
3,8-divinyl-chlorophyllide a biosynthesis I (aerobic, light-dependent)	0.6	0.4	0.7	Aliivibrio	Aliivibrio fischeri ES114, Aliivibrio salmonicida LFI1238, Vibrio fischeri MJ11	Biosynthesis.Cofactor-Biosynthesis.Porphyrin-Compounds-Biosynthesis.Chlorophyll-Biosynthesis.Chlorophyllide-a-Biosynthesis.CHLOROPHYLL-SYN.	CHLOROPHYLL-SYN
L-aspartate degradation II	0.6	1.0	1.5	Aliivibrio	Aliivibrio fischeri ES114, Aliivibrio salmonicida LFI1238, Vibrio fischeri MJ11	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.ASPARTATE-DEG.MALATE-ASPARTATE-SHUTTLE-PWY.	MALATE-ASPARTATE-SHUTTLE-PWY
glycogen biosynthesis I (from ADP-D-Glucose)	0.6	1.0	1.0	Aliivibrio	Aliivibrio fischeri ES114, Aliivibrio salmonicida LFI1238, Vibrio fischeri MJ11	Glycan-Glycan-Biosynthesis.Polysaccharides-Biosynthesis.GLYCOGEN-BIOSYN.GLYCOGENSYNTH-PWY./Biosynthesis.Carbohydrates-Biosynthesis.Glycan-Biosynthesis.Polysaccharides-Biosynthesis.GLYCOGEN-BIOSYN.GLYCOGENSYNTH-PWY./Biosynthesis.Carbohydrates-Biosynthesis.Polysaccharides-Biosynthesis.GLYCOGEN-BIOSYN.GLYCOGENSYNTH-PWY.	GLYCOGENSYNTH-PWY
seed germination protein turnover	0.6	1.0	1.0	Aliivibrio	Aliivibrio fischeri ES114, Aliivibrio salmonicida LFI1238, Vibrio fischeri MJ11	Degradation.Protein-Degradation.PWY-6018.	PWY-6018
enterobacterial common antigen biosynthesis	0.6	0.44	0.89	Aliivibrio	Aliivibrio fischeri ES114, Aliivibrio salmonicida LFI1238, Vibrio fischeri MJ11	Super-ECASYN-PWY./Biosynthesis.Cell-Structure-Biosynthesis.Lipopolysaccharide-Biosynthesis.ECASYN-PWY.	ECASYN-PWY
reductive acetyl coenzyme A pathway I (homoacetogenic bacteria)	0.6	0.5	0.63	Aliivibrio	Aliivibrio fischeri ES114, Aliivibrio salmonicida LFI1238, Vibrio fischeri MJ11	Degradation.C1-COMPOUNDS.CO2-Fixation.Autotrophic-CO2-Fixation.CODH-PWY.	CODH-PWY
autoinducer AI-1 biosynthesis	0.6	1.0	1.0	Aliivibrio	Aliivibrio fischeri ES114, Aliivibrio salmonicida LFI1238, Vibrio fischeri MJ11	Biosynthesis.SECONDARY-METABOLITE-BIOSYNTHESIS.Autoinducer-Biosynthesis.PWY-6157.	PWY-6157
nitrate reduction VII (denitrification)	0.6	0.5	0.5	Aliivibrio	Aliivibrio fischeri ES114, Aliivibrio salmonicida LFI1238, Vibrio fischeri MJ11	Degradation.Noncarbon-Nutrients.NITROGEN-DEG.Nitrate-Reduction.PWY-6748./Degradation.Noncarbon-Nutrients.NITROGEN-DEG.Denitrification.PWY-6748./Energy-Metabolism.Respiration.ANAEROBIC-RESPIRATION.PWY-6748.	PWY-6748
salvage pathways of pyrimidine deoxyribonucleotides	0.6	1.0	1.0	Aliivibrio	Aliivibrio fischeri ES114, Aliivibrio salmonicida LFI1238, Vibrio fischeri MJ11	Biosynthesis.Nucleotide-Biosynthesis.PYR-NUC-SYN.Pyrimidine-Nucleotide-Salvage.PWY0-181.	PWY0-181
reductive monocarboxylic acid cycle	0.6	0.5	1.0	Aliivibrio	Aliivibrio fischeri ES114, Aliivibrio salmonicida LFI1238, Vibrio fischeri MJ11	Degradation.C1-COMPOUNDS.CO2-Fixation.PWY-5493.	PWY-5493
