Metabolic Pathway	Present in X org./Total org.	Median score	Median frequency	Target taxonomies	Strain with the Pathway	Pathway Hierarchy	MetaCyc URL
L-arginine degradation VI (arginase 2 pathway)	1.0	0.75	1.0	Bacillus thermoamylovorans	Bacillus thermoamylovorans SSBM	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.ARGININE-DEG.ARG-PRO-PWY./Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.PROLINE-SYN.ARG-PRO-PWY.	ARG-PRO-PWY
bis(guanylyl molybdenum cofactor) biosynthesis	1.0	0.5	0.5	Bacillus thermoamylovorans	Bacillus thermoamylovorans SSBM	Biosynthesis.Cofactor-Biosynthesis.PWY-7639.	PWY-7639
L-homocysteine biosynthesis	1.0	0.5	0.5	Bacillus thermoamylovorans	Bacillus thermoamylovorans SSBM	Biosynthesis.Amino-Acid-Biosynthesis.Other-Amino-Acid-Biosynthesis.PWY-5344.	PWY-5344
D-threitol degradation	1.0	0.33	0.33	Bacillus thermoamylovorans	Bacillus thermoamylovorans SSBM	Degradation.SECONDARY-METABOLITE-DEGRADATION.Sugar-Derivatives.SUGAR-ALCOHOLS-DEG.PWY-7786.	PWY-7786
adenosine deoxyribonucleotides de novo biosynthesis	1.0	1.0	2.0	Bacillus thermoamylovorans	Bacillus thermoamylovorans SSBM	Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.Purine-Nucleotide-De-Novo-Biosynthesis.Purine-Deoxyribonuc-De-Novo-Biosynthesis.Adenosine-Deoxy-Denovo-Bbiosynthesis.PWY-7227./Biosynthesis.Nucleotide-Biosynthesis.Deoxyribonucleotide-Biosynthesis.Purine-Deoxyribonuc-De-Novo-Biosynthesis.Adenosine-Deoxy-Denovo-Bbiosynthesis.PWY-7227.	PWY-7227
L-asparagine biosynthesis II	1.0	1.0	2.0	Bacillus thermoamylovorans	Bacillus thermoamylovorans SSBM	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.ASPARAGINE-SYN.ASPARAGINESYN-PWY.	ASPARAGINESYN-PWY
biotin-carboxyl carrier protein assembly	1.0	0.75	1.5	Bacillus thermoamylovorans	Bacillus thermoamylovorans SSBM	Biosynthesis.Lipid-Biosynthesis.PWY0-1264.	PWY0-1264
thiamine formation from pyrithiamine and oxythiamine (yeast)	1.0	1.0	1.17	Bacillus thermoamylovorans	Bacillus thermoamylovorans SSBM	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Thiamine-Biosynthesis.PWY-7357.	PWY-7357
L-cysteine biosynthesis I	1.0	1.0	2.0	Bacillus thermoamylovorans	Bacillus thermoamylovorans SSBM	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.CYSTEINE-SYN.CYSTSYN-PWY.	CYSTSYN-PWY
fatty acid &beta;-oxidation I	1.0	0.43	3.0	Bacillus thermoamylovorans	Bacillus thermoamylovorans SSBM	Degradation.Fatty-Acid-and-Lipid-Degradation.Fatty-Acid-Degradation.FAO-PWY.	FAO-PWY
L-valine biosynthesis	1.0	0.75	1.0	Bacillus thermoamylovorans	Bacillus thermoamylovorans SSBM	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.VALINE-BIOSYNTHESIS.VALSYN-PWY.	VALSYN-PWY
S-methyl-5'-thioadenosine degradation IV	1.0	1.0	1.0	Bacillus thermoamylovorans	Bacillus thermoamylovorans SSBM	Degradation.NUCLEO-DEG.Methylthioadenosine-Degradation.PWY0-1391.	PWY0-1391
pyrimidine deoxyribonucleosides salvage	1.0	0.8	1.2	Bacillus thermoamylovorans	Bacillus thermoamylovorans SSBM	Biosynthesis.Nucleotide-Biosynthesis.PYR-NUC-SYN.Pyrimidine-Nucleotide-Salvage.PWY-7199.	PWY-7199
heme b biosynthesis I (aerobic)	1.0	0.75	0.75	Bacillus thermoamylovorans	Bacillus thermoamylovorans SSBM	Biosynthesis.Cofactor-Biosynthesis.Porphyrin-Compounds-Biosynthesis.HEME-SYN.Heme-b-Biosynthesis.HEME-BIOSYNTHESIS-II.	HEME-BIOSYNTHESIS-II
S-adenosyl-L-methionine biosynthesis	1.0	1.0	1.0	Bacillus thermoamylovorans	Bacillus thermoamylovorans SSBM	Biosynthesis.Cofactor-Biosynthesis.SAM-PWY.	SAM-PWY
