Metabolic Pathway	Present in X org./Total org.	Median score	Median frequency	Target taxonomies	Strain with the Pathway	Pathway Hierarchy	MetaCyc URL
pentose phosphate pathway (oxidative branch) I	1.0	1.0	1.0	Acidithiobacillus	Acidithiobacillus ferrivorans SS3, Acidithiobacillus caldus SM-1, Acidithiobacillus ferrooxidans ATCC 23270, Acidithiobacillus caldus ATCC 51756, Acidithiobacillus ferrooxidans ATCC 53993, Acidithiobacillus caldus MTH-04, Acidithiobacillus sp. 'AMD consortium', Acidithiobacillus ferridurans JCM 18981, Acidithiobacillus thiooxidans ATCC 19377	Energy-Metabolism.Pentose-Phosphate-Cycle.OXIDATIVEPENT-PWY.	OXIDATIVEPENT-PWY
tetrahydrofolate salvage from 5,10-methenyltetrahydrofolate	1.0	1.0	1.0	Acidithiobacillus	Acidithiobacillus ferrivorans SS3, Acidithiobacillus caldus SM-1, Acidithiobacillus ferrooxidans ATCC 23270, Acidithiobacillus caldus ATCC 51756, Acidithiobacillus ferrooxidans ATCC 53993, Acidithiobacillus caldus MTH-04, Acidithiobacillus sp. 'AMD consortium', Acidithiobacillus ferridurans JCM 18981, Acidithiobacillus thiooxidans ATCC 19377	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Folate-Biosynthesis.PWY-6613.	PWY-6613
glycine cleavage	1.0	1.0	4.33	Acidithiobacillus	Acidithiobacillus ferrivorans SS3, Acidithiobacillus caldus SM-1, Acidithiobacillus ferrooxidans ATCC 23270, Acidithiobacillus caldus ATCC 51756, Acidithiobacillus ferrooxidans ATCC 53993, Acidithiobacillus caldus MTH-04, Acidithiobacillus sp. 'AMD consortium', Acidithiobacillus ferridurans JCM 18981, Acidithiobacillus thiooxidans ATCC 19377	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.GLYCINE-DEG.GLYCLEAV-PWY.	GLYCLEAV-PWY
chorismate biosynthesis from 3-dehydroquinate	1.0	0.83	0.83	Acidithiobacillus	Acidithiobacillus ferrivorans SS3, Acidithiobacillus caldus SM-1, Acidithiobacillus ferrooxidans ATCC 23270, Acidithiobacillus caldus ATCC 51756, Acidithiobacillus ferrooxidans ATCC 53993, Acidithiobacillus caldus MTH-04, Acidithiobacillus sp. 'AMD consortium', Acidithiobacillus ferridurans JCM 18981, Acidithiobacillus thiooxidans ATCC 19377	Biosynthesis.AROMATIC-COMPOUNDS-BIOSYN.Chorismate-Biosynthesis.PWY-6163.	PWY-6163
spermidine biosynthesis I	1.0	1.0	1.0	Acidithiobacillus	Acidithiobacillus ferrivorans SS3, Acidithiobacillus caldus SM-1, Acidithiobacillus ferrooxidans ATCC 23270, Acidithiobacillus caldus ATCC 51756, Acidithiobacillus ferrooxidans ATCC 53993, Acidithiobacillus caldus MTH-04, Acidithiobacillus sp. 'AMD consortium', Acidithiobacillus ferridurans JCM 18981, Acidithiobacillus thiooxidans ATCC 19377	Biosynthesis.Polyamine-Biosynthesis.Spermidine-Biosynthesis.BSUBPOLYAMSYN-PWY.	BSUBPOLYAMSYN-PWY
phosphatidylserine and phosphatidylethanolamine biosynthesis I	1.0	1.0	1.0	Acidithiobacillus	Acidithiobacillus ferrivorans SS3, Acidithiobacillus caldus SM-1, Acidithiobacillus ferrooxidans ATCC 23270, Acidithiobacillus caldus ATCC 51756, Acidithiobacillus ferrooxidans ATCC 53993, Acidithiobacillus caldus MTH-04, Acidithiobacillus sp. 'AMD consortium', Acidithiobacillus ferridurans JCM 18981, Acidithiobacillus thiooxidans ATCC 19377	Biosynthesis.Lipid-Biosynthesis.Phospholipid-Biosynthesis.Phosphatidylserine-Biosynthesis.PWY-5669./Biosynthesis.Lipid-Biosynthesis.Phospholipid-Biosynthesis.PhosphatidylethanolamineBiosynthesis.PWY-5669.	PWY-5669
flavin biosynthesis I (bacteria and plants)	1.0	0.78	0.89	Acidithiobacillus	Acidithiobacillus ferrivorans SS3, Acidithiobacillus caldus SM-1, Acidithiobacillus ferrooxidans ATCC 23270, Acidithiobacillus caldus ATCC 51756, Acidithiobacillus ferrooxidans ATCC 53993, Acidithiobacillus caldus MTH-04, Acidithiobacillus sp. 'AMD consortium', Acidithiobacillus ferridurans JCM 18981, Acidithiobacillus thiooxidans ATCC 19377	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Flavin-Biosynthesis.RIBOSYN2-PWY.	RIBOSYN2-PWY
methylerythritol phosphate pathway I	1.0	0.89	0.89	Acidithiobacillus	Acidithiobacillus ferrivorans SS3, Acidithiobacillus caldus SM-1, Acidithiobacillus ferrooxidans ATCC 23270, Acidithiobacillus caldus ATCC 51756, Acidithiobacillus ferrooxidans ATCC 53993, Acidithiobacillus caldus MTH-04, Acidithiobacillus sp. 'AMD consortium', Acidithiobacillus ferridurans JCM 18981, Acidithiobacillus thiooxidans ATCC 19377	Biosynthesis.SECONDARY-METABOLITE-BIOSYNTHESIS.Terpenoid-Biosynthesis.ISOPRENOIDS.Isopentenyl-Diphosphate-Biosynthesis.MEP-NONMEVIPP-PWY.	MEP-NONMEVIPP-PWY
acetate conversion to acetyl-CoA	1.0	1.0	1.0	Acidithiobacillus	Acidithiobacillus ferrivorans SS3, Acidithiobacillus caldus SM-1, Acidithiobacillus ferrooxidans ATCC 23270, Acidithiobacillus caldus ATCC 51756, Acidithiobacillus ferrooxidans ATCC 53993, Acidithiobacillus caldus MTH-04, Acidithiobacillus sp. 'AMD consortium', Acidithiobacillus ferridurans JCM 18981, Acidithiobacillus thiooxidans ATCC 19377	Degradation.CARBOXYLATES-DEG.PWY0-1313.	PWY0-1313
glycogen degradation II	1.0	0.8	1.0	Acidithiobacillus	Acidithiobacillus ferrivorans SS3, Acidithiobacillus caldus SM-1, Acidithiobacillus ferrooxidans ATCC 23270, Acidithiobacillus caldus ATCC 51756, Acidithiobacillus ferrooxidans ATCC 53993, Acidithiobacillus caldus MTH-04, Acidithiobacillus sp. 'AMD consortium', Acidithiobacillus ferridurans JCM 18981, Acidithiobacillus thiooxidans ATCC 19377	Glycan-Glycan-Degradation.PWY-5941./Degradation.Polymer-Degradation.POLYSACCHARIDES-DEG.Glycan-Degradation.PWY-5941./Degradation.Polymer-Degradation.POLYSACCHARIDES-DEG.Glycogen-Degradation.PWY-5941./Degradation.Carbohydrates-Degradation.POLYSACCHARIDES-DEG.Glycan-Degradation.PWY-5941./Degradation.Carbohydrates-Degradation.POLYSACCHARIDES-DEG.Glycogen-Degradation.PWY-5941.	PWY-5941
biotin-carboxyl carrier protein assembly	1.0	0.75	1.0	Acidithiobacillus	Acidithiobacillus ferrivorans SS3, Acidithiobacillus caldus SM-1, Acidithiobacillus ferrooxidans ATCC 23270, Acidithiobacillus caldus ATCC 51756, Acidithiobacillus ferrooxidans ATCC 53993, Acidithiobacillus caldus MTH-04, Acidithiobacillus sp. 'AMD consortium', Acidithiobacillus ferridurans JCM 18981, Acidithiobacillus thiooxidans ATCC 19377	Biosynthesis.Lipid-Biosynthesis.PWY0-1264.	PWY0-1264
3-dehydroquinate biosynthesis I	1.0	1.0	1.5	Acidithiobacillus	Acidithiobacillus ferrivorans SS3, Acidithiobacillus caldus SM-1, Acidithiobacillus ferrooxidans ATCC 23270, Acidithiobacillus caldus ATCC 51756, Acidithiobacillus ferrooxidans ATCC 53993, Acidithiobacillus caldus MTH-04, Acidithiobacillus sp. 'AMD consortium', Acidithiobacillus ferridurans JCM 18981, Acidithiobacillus thiooxidans ATCC 19377	Biosynthesis.AROMATIC-COMPOUNDS-BIOSYN.3-Dehydroquinate-Biosynthesis.PWY-6164.	PWY-6164
glutathione biosynthesis	1.0	1.0	1.0	Acidithiobacillus	Acidithiobacillus ferrivorans SS3, Acidithiobacillus caldus SM-1, Acidithiobacillus ferrooxidans ATCC 23270, Acidithiobacillus caldus ATCC 51756, Acidithiobacillus ferrooxidans ATCC 53993, Acidithiobacillus caldus MTH-04, Acidithiobacillus sp. 'AMD consortium', Acidithiobacillus ferridurans JCM 18981, Acidithiobacillus thiooxidans ATCC 19377	Biosynthesis.Cofactor-Biosynthesis.Reductants.GLUTATHIONESYN-PWY.	GLUTATHIONESYN-PWY
L-citrulline degradation	1.0	0.5	0.5	Acidithiobacillus	Acidithiobacillus ferrivorans SS3, Acidithiobacillus caldus SM-1, Acidithiobacillus ferrooxidans ATCC 23270, Acidithiobacillus caldus ATCC 51756, Acidithiobacillus ferrooxidans ATCC 53993, Acidithiobacillus caldus MTH-04, Acidithiobacillus sp. 'AMD consortium', Acidithiobacillus ferridurans JCM 18981, Acidithiobacillus thiooxidans ATCC 19377	Degradation.Amino-Acid-Degradation.MISCELLANEOUS-DEG.CITRULLINE-DEG-PWY.	CITRULLINE-DEG-PWY
GDP-mannose biosynthesis	1.0	1.0	1.0	Acidithiobacillus	Acidithiobacillus ferrivorans SS3, Acidithiobacillus caldus SM-1, Acidithiobacillus ferrooxidans ATCC 23270, Acidithiobacillus caldus ATCC 51756, Acidithiobacillus ferrooxidans ATCC 53993, Acidithiobacillus caldus MTH-04, Acidithiobacillus sp. 'AMD consortium', Acidithiobacillus ferridurans JCM 18981, Acidithiobacillus thiooxidans ATCC 19377	Biosynthesis.Carbohydrates-Biosynthesis.CARBO-BIOSYNTHESIS.SUGAR-NUCLEOTIDES.GDP-Sugar-Biosynthesis.PWY-5659.	PWY-5659
pentose phosphate pathway (non-oxidative branch)	1.0	1.0	1.4	Acidithiobacillus	Acidithiobacillus ferrivorans SS3, Acidithiobacillus caldus SM-1, Acidithiobacillus ferrooxidans ATCC 23270, Acidithiobacillus caldus ATCC 51756, Acidithiobacillus ferrooxidans ATCC 53993, Acidithiobacillus caldus MTH-04, Acidithiobacillus sp. 'AMD consortium', Acidithiobacillus ferridurans JCM 18981, Acidithiobacillus thiooxidans ATCC 19377	Energy-Metabolism.Pentose-Phosphate-Cycle.NONOXIPENT-PWY.	NONOXIPENT-PWY
ubiquinol-8 biosynthesis (prokaryotic)	1.0	0.75	0.88	Acidithiobacillus	Acidithiobacillus ferrivorans SS3, Acidithiobacillus caldus SM-1, Acidithiobacillus ferrooxidans ATCC 23270, Acidithiobacillus caldus ATCC 51756, Acidithiobacillus ferrooxidans ATCC 53993, Acidithiobacillus caldus MTH-04, Acidithiobacillus sp. 'AMD consortium', Acidithiobacillus ferridurans JCM 18981, Acidithiobacillus thiooxidans ATCC 19377	Biosynthesis.Cofactor-Biosynthesis.Quinone-Biosynthesis.Ubiquinone-Biosynthesis.PWY-6708.	PWY-6708
ppGpp biosynthesis	1.0	0.5	0.5	Acidithiobacillus	Acidithiobacillus ferrivorans SS3, Acidithiobacillus caldus SM-1, Acidithiobacillus ferrooxidans ATCC 23270, Acidithiobacillus caldus ATCC 51756, Acidithiobacillus ferrooxidans ATCC 53993, Acidithiobacillus caldus MTH-04, Acidithiobacillus sp. 'AMD consortium', Acidithiobacillus ferridurans JCM 18981, Acidithiobacillus thiooxidans ATCC 19377	Biosynthesis.Metabolic-Regulators.PPGPPMET-PWY.	PPGPPMET-PWY
L-arginine biosynthesis II (acetyl cycle)	1.0	1.0	1.22	Acidithiobacillus	Acidithiobacillus ferrivorans SS3, Acidithiobacillus caldus SM-1, Acidithiobacillus ferrooxidans ATCC 23270, Acidithiobacillus caldus ATCC 51756, Acidithiobacillus ferrooxidans ATCC 53993, Acidithiobacillus caldus MTH-04, Acidithiobacillus sp. 'AMD consortium', Acidithiobacillus ferridurans JCM 18981, Acidithiobacillus thiooxidans ATCC 19377	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.ARGININE-SYN.ARGSYNBSUB-PWY.	ARGSYNBSUB-PWY
palmitoleate biosynthesis I (from (5Z)-dodec-5-enoate)	1.0	0.67	1.22	Acidithiobacillus	Acidithiobacillus ferrivorans SS3, Acidithiobacillus caldus SM-1, Acidithiobacillus ferrooxidans ATCC 23270, Acidithiobacillus caldus ATCC 51756, Acidithiobacillus ferrooxidans ATCC 53993, Acidithiobacillus caldus MTH-04, Acidithiobacillus sp. 'AMD consortium', Acidithiobacillus ferridurans JCM 18981, Acidithiobacillus thiooxidans ATCC 19377	Biosynthesis.Lipid-Biosynthesis.Fatty-acid-biosynthesis.Unsaturated-Fatty-Acids-Biosynthesis.Palmitoleate-Biosynthesis.PWY-6282.	PWY-6282
L-leucine biosynthesis	1.0	0.83	1.33	Acidithiobacillus	Acidithiobacillus ferrivorans SS3, Acidithiobacillus caldus SM-1, Acidithiobacillus ferrooxidans ATCC 23270, Acidithiobacillus caldus ATCC 51756, Acidithiobacillus ferrooxidans ATCC 53993, Acidithiobacillus caldus MTH-04, Acidithiobacillus sp. 'AMD consortium', Acidithiobacillus ferridurans JCM 18981, Acidithiobacillus thiooxidans ATCC 19377	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.LEUCINE-SYN.LEUSYN-PWY.	LEUSYN-PWY
guanylyl molybdenum cofactor biosynthesis	1.0	1.0	2.0	Acidithiobacillus	Acidithiobacillus ferrivorans SS3, Acidithiobacillus caldus SM-1, Acidithiobacillus ferrooxidans ATCC 23270, Acidithiobacillus caldus ATCC 51756, Acidithiobacillus ferrooxidans ATCC 53993, Acidithiobacillus caldus MTH-04, Acidithiobacillus sp. 'AMD consortium', Acidithiobacillus ferridurans JCM 18981, Acidithiobacillus thiooxidans ATCC 19377	Biosynthesis.Cofactor-Biosynthesis.PWY-5964.	PWY-5964
di-trans,poly-cis-undecaprenyl phosphate biosynthesis	1.0	1.0	1.0	Acidithiobacillus	Acidithiobacillus ferrivorans SS3, Acidithiobacillus caldus SM-1, Acidithiobacillus ferrooxidans ATCC 23270, Acidithiobacillus caldus ATCC 51756, Acidithiobacillus ferrooxidans ATCC 53993, Acidithiobacillus caldus MTH-04, Acidithiobacillus sp. 'AMD consortium', Acidithiobacillus ferridurans JCM 18981, Acidithiobacillus thiooxidans ATCC 19377	Biosynthesis.Cofactor-Biosynthesis.Polyprenyl-Biosynthesis.PWY-5785.	PWY-5785
arginine dependent acid resistance	1.0	1.0	1.0	Acidithiobacillus	Acidithiobacillus ferrivorans SS3, Acidithiobacillus caldus SM-1, Acidithiobacillus ferrooxidans ATCC 23270, Acidithiobacillus caldus ATCC 51756, Acidithiobacillus ferrooxidans ATCC 53993, Acidithiobacillus caldus MTH-04, Acidithiobacillus sp. 'AMD consortium', Acidithiobacillus ferridurans JCM 18981, Acidithiobacillus thiooxidans ATCC 19377	Detoxification.Acid-Resistance.PWY0-1299.	PWY0-1299
UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)	1.0	1.0	1.0	Acidithiobacillus	Acidithiobacillus ferrivorans SS3, Acidithiobacillus caldus SM-1, Acidithiobacillus ferrooxidans ATCC 23270, Acidithiobacillus caldus ATCC 51756, Acidithiobacillus ferrooxidans ATCC 53993, Acidithiobacillus caldus MTH-04, Acidithiobacillus sp. 'AMD consortium', Acidithiobacillus ferridurans JCM 18981, Acidithiobacillus thiooxidans ATCC 19377	Biosynthesis.Cell-Structure-Biosynthesis.Cell-Wall-Biosynthesis.Acetylmuramoyl-Pentapeptide-Biosynthesis.PWY-6387.	PWY-6387
methylglyoxal degradation I	1.0	0.67	1.0	Acidithiobacillus	Acidithiobacillus ferrivorans SS3, Acidithiobacillus caldus SM-1, Acidithiobacillus ferrooxidans ATCC 23270, Acidithiobacillus caldus ATCC 51756, Acidithiobacillus ferrooxidans ATCC 53993, Acidithiobacillus caldus MTH-04, Acidithiobacillus sp. 'AMD consortium', Acidithiobacillus ferridurans JCM 18981, Acidithiobacillus thiooxidans ATCC 19377	Degradation.Aldehyde-Degradation.Methylglyoxal-Detoxification.PWY-5386./Detoxification.Methylglyoxal-Detoxification.PWY-5386.	PWY-5386
NAD de novo biosynthesis I (from aspartate)	1.0	1.0	1.0	Acidithiobacillus	Acidithiobacillus ferrivorans SS3, Acidithiobacillus caldus SM-1, Acidithiobacillus ferrooxidans ATCC 23270, Acidithiobacillus caldus ATCC 51756, Acidithiobacillus ferrooxidans ATCC 53993, Acidithiobacillus caldus MTH-04, Acidithiobacillus sp. 'AMD consortium', Acidithiobacillus ferridurans JCM 18981, Acidithiobacillus thiooxidans ATCC 19377	Biosynthesis.Cofactor-Biosynthesis.NAD-Metabolism.NAD-SYN.PYRIDNUCSYN-PWY.	PYRIDNUCSYN-PWY
L-serine biosynthesis I	1.0	0.67	1.0	Acidithiobacillus	Acidithiobacillus ferrivorans SS3, Acidithiobacillus caldus SM-1, Acidithiobacillus ferrooxidans ATCC 23270, Acidithiobacillus caldus ATCC 51756, Acidithiobacillus ferrooxidans ATCC 53993, Acidithiobacillus caldus MTH-04, Acidithiobacillus sp. 'AMD consortium', Acidithiobacillus ferridurans JCM 18981, Acidithiobacillus thiooxidans ATCC 19377	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.SERINE-BIOSYNTHESIS.SERSYN-PWY.	SERSYN-PWY
L-tryptophan biosynthesis	1.0	1.0	1.33	Acidithiobacillus	Acidithiobacillus ferrivorans SS3, Acidithiobacillus caldus SM-1, Acidithiobacillus ferrooxidans ATCC 23270, Acidithiobacillus caldus ATCC 51756, Acidithiobacillus ferrooxidans ATCC 53993, Acidithiobacillus caldus MTH-04, Acidithiobacillus sp. 'AMD consortium', Acidithiobacillus ferridurans JCM 18981, Acidithiobacillus thiooxidans ATCC 19377	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.TRYPTOPHAN-BIOSYNTHESIS.TRPSYN-PWY.	TRPSYN-PWY
dTDP-L-rhamnose biosynthesis	1.0	1.0	1.25	Acidithiobacillus	Acidithiobacillus ferrivorans SS3, Acidithiobacillus caldus SM-1, Acidithiobacillus ferrooxidans ATCC 23270, Acidithiobacillus caldus ATCC 51756, Acidithiobacillus ferrooxidans ATCC 53993, Acidithiobacillus caldus MTH-04, Acidithiobacillus sp. 'AMD consortium', Acidithiobacillus ferridurans JCM 18981, Acidithiobacillus thiooxidans ATCC 19377	Biosynthesis.Carbohydrates-Biosynthesis.CARBO-BIOSYNTHESIS.SUGAR-NUCLEOTIDES.dTDP-Sugar-Biosynthesis.DTDPRHAMSYN-PWY.	DTDPRHAMSYN-PWY
L-glutamine degradation I	1.0	1.0	3.0	Acidithiobacillus	Acidithiobacillus ferrivorans SS3, Acidithiobacillus caldus SM-1, Acidithiobacillus ferrooxidans ATCC 23270, Acidithiobacillus caldus ATCC 51756, Acidithiobacillus ferrooxidans ATCC 53993, Acidithiobacillus caldus MTH-04, Acidithiobacillus sp. 'AMD consortium', Acidithiobacillus ferridurans JCM 18981, Acidithiobacillus thiooxidans ATCC 19377	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.GLUTAMINE-DEG.GLUTAMINDEG-PWY.	GLUTAMINDEG-PWY
fatty acid elongation -- saturated	1.0	1.0	1.4	Acidithiobacillus	Acidithiobacillus ferrivorans SS3, Acidithiobacillus caldus SM-1, Acidithiobacillus ferrooxidans ATCC 23270, Acidithiobacillus caldus ATCC 51756, Acidithiobacillus ferrooxidans ATCC 53993, Acidithiobacillus caldus MTH-04, Acidithiobacillus sp. 'AMD consortium', Acidithiobacillus ferridurans JCM 18981, Acidithiobacillus thiooxidans ATCC 19377	Biosynthesis.Lipid-Biosynthesis.Fatty-acid-biosynthesis.FASYN-ELONG-PWY.	FASYN-ELONG-PWY
L-threonine biosynthesis	1.0	1.0	1.0	Acidithiobacillus	Acidithiobacillus ferrivorans SS3, Acidithiobacillus caldus SM-1, Acidithiobacillus ferrooxidans ATCC 23270, Acidithiobacillus caldus ATCC 51756, Acidithiobacillus ferrooxidans ATCC 53993, Acidithiobacillus caldus MTH-04, Acidithiobacillus sp. 'AMD consortium', Acidithiobacillus ferridurans JCM 18981, Acidithiobacillus thiooxidans ATCC 19377	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.THREONINE-BIOSYNTHESIS.HOMOSER-THRESYN-PWY.	HOMOSER-THRESYN-PWY
thioredoxin pathway	1.0	0.5	0.5	Acidithiobacillus	Acidithiobacillus ferrivorans SS3, Acidithiobacillus caldus SM-1, Acidithiobacillus ferrooxidans ATCC 23270, Acidithiobacillus caldus ATCC 51756, Acidithiobacillus ferrooxidans ATCC 53993, Acidithiobacillus caldus MTH-04, Acidithiobacillus sp. 'AMD consortium', Acidithiobacillus ferridurans JCM 18981, Acidithiobacillus thiooxidans ATCC 19377	Biosynthesis.Cofactor-Biosynthesis.Reductants.THIOREDOX-PWY.	THIOREDOX-PWY
tRNA charging	1.0	0.9	1.1	Acidithiobacillus	Acidithiobacillus ferrivorans SS3, Acidithiobacillus caldus SM-1, Acidithiobacillus ferrooxidans ATCC 23270, Acidithiobacillus caldus ATCC 51756, Acidithiobacillus ferrooxidans ATCC 53993, Acidithiobacillus caldus MTH-04, Acidithiobacillus sp. 'AMD consortium', Acidithiobacillus ferridurans JCM 18981, Acidithiobacillus thiooxidans ATCC 19377	Metabolic-Clusters.TRNA-CHARGING-PWY./Biosynthesis.Aminoacyl-tRNAs-Charging.TRNA-CHARGING-PWY.	TRNA-CHARGING-PWY
&beta;-alanine biosynthesis III	1.0	1.0	1.0	Acidithiobacillus	Acidithiobacillus ferrivorans SS3, Acidithiobacillus caldus SM-1, Acidithiobacillus ferrooxidans ATCC 23270, Acidithiobacillus caldus ATCC 51756, Acidithiobacillus ferrooxidans ATCC 53993, Acidithiobacillus caldus MTH-04, Acidithiobacillus sp. 'AMD consortium', Acidithiobacillus ferridurans JCM 18981, Acidithiobacillus thiooxidans ATCC 19377	Biosynthesis.Amino-Acid-Biosynthesis.Other-Amino-Acid-Biosynthesis.Beta-Alanine-Biosynthesis.PWY-5155.	PWY-5155
UDP-N-acetyl-D-glucosamine biosynthesis I	1.0	1.0	1.0	Acidithiobacillus	Acidithiobacillus ferrivorans SS3, Acidithiobacillus caldus SM-1, Acidithiobacillus ferrooxidans ATCC 23270, Acidithiobacillus caldus ATCC 51756, Acidithiobacillus ferrooxidans ATCC 53993, Acidithiobacillus caldus MTH-04, Acidithiobacillus sp. 'AMD consortium', Acidithiobacillus ferridurans JCM 18981, Acidithiobacillus thiooxidans ATCC 19377	Biosynthesis.Carbohydrates-Biosynthesis.CARBO-BIOSYNTHESIS.SUGAR-NUCLEOTIDES.UDP-Sugar-Biosynthesis.UDP-NAc-Glucosamine-Biosynthesis.UDPNAGSYN-PWY.	UDPNAGSYN-PWY
S-adenosyl-L-methionine cycle II	1.0	0.75	0.75	Acidithiobacillus	Acidithiobacillus ferrivorans SS3, Acidithiobacillus caldus SM-1, Acidithiobacillus ferrooxidans ATCC 23270, Acidithiobacillus caldus ATCC 51756, Acidithiobacillus ferrooxidans ATCC 53993, Acidithiobacillus caldus MTH-04, Acidithiobacillus sp. 'AMD consortium', Acidithiobacillus ferridurans JCM 18981, Acidithiobacillus thiooxidans ATCC 19377	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.METHIONINE-SYN.Methionine-Salvage.S-adenosyl-L-methionine-cycle.PWY-5041.	PWY-5041
L-alanine biosynthesis I	1.0	0.67	0.67	Acidithiobacillus	Acidithiobacillus ferrivorans SS3, Acidithiobacillus caldus SM-1, Acidithiobacillus ferrooxidans ATCC 23270, Acidithiobacillus caldus ATCC 51756, Acidithiobacillus ferrooxidans ATCC 53993, Acidithiobacillus caldus MTH-04, Acidithiobacillus sp. 'AMD consortium', Acidithiobacillus ferridurans JCM 18981, Acidithiobacillus thiooxidans ATCC 19377	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.ALANINE-SYN.ALANINE-VALINESYN-PWY.	ALANINE-VALINESYN-PWY
5-aminoimidazole ribonucleotide biosynthesis I	1.0	1.0	1.0	Acidithiobacillus	Acidithiobacillus ferrivorans SS3, Acidithiobacillus caldus SM-1, Acidithiobacillus ferrooxidans ATCC 23270, Acidithiobacillus caldus ATCC 51756, Acidithiobacillus ferrooxidans ATCC 53993, Acidithiobacillus caldus MTH-04, Acidithiobacillus sp. 'AMD consortium', Acidithiobacillus ferridurans JCM 18981, Acidithiobacillus thiooxidans ATCC 19377	Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.AIR-Biosynthesis.PWY-6121.	PWY-6121
cis-vaccenate biosynthesis	1.0	0.2	0.4	Acidithiobacillus	Acidithiobacillus ferrivorans SS3, Acidithiobacillus caldus SM-1, Acidithiobacillus ferrooxidans ATCC 23270, Acidithiobacillus caldus ATCC 51756, Acidithiobacillus ferrooxidans ATCC 53993, Acidithiobacillus caldus MTH-04, Acidithiobacillus sp. 'AMD consortium', Acidithiobacillus ferridurans JCM 18981, Acidithiobacillus thiooxidans ATCC 19377	Biosynthesis.Lipid-Biosynthesis.Fatty-acid-biosynthesis.Unsaturated-Fatty-Acids-Biosynthesis.PWY-5973.	PWY-5973
lipoate biosynthesis and incorporation I	1.0	1.0	1.0	Acidithiobacillus	Acidithiobacillus ferrivorans SS3, Acidithiobacillus caldus SM-1, Acidithiobacillus ferrooxidans ATCC 23270, Acidithiobacillus caldus ATCC 51756, Acidithiobacillus ferrooxidans ATCC 53993, Acidithiobacillus caldus MTH-04, Acidithiobacillus sp. 'AMD consortium', Acidithiobacillus ferridurans JCM 18981, Acidithiobacillus thiooxidans ATCC 19377	Biosynthesis.Cofactor-Biosynthesis.Lipoate-Biosynthesis.PWY0-501.	PWY0-501
L-lysine biosynthesis I	1.0	1.0	1.0	Acidithiobacillus	Acidithiobacillus ferrivorans SS3, Acidithiobacillus caldus SM-1, Acidithiobacillus ferrooxidans ATCC 23270, Acidithiobacillus caldus ATCC 51756, Acidithiobacillus ferrooxidans ATCC 53993, Acidithiobacillus caldus MTH-04, Acidithiobacillus sp. 'AMD consortium', Acidithiobacillus ferridurans JCM 18981, Acidithiobacillus thiooxidans ATCC 19377	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.LYSINE-SYN.DAPLYSINESYN-PWY.	DAPLYSINESYN-PWY
L-methionine degradation I (to L-homocysteine)	1.0	0.67	0.67	Acidithiobacillus	Acidithiobacillus ferrivorans SS3, Acidithiobacillus caldus SM-1, Acidithiobacillus ferrooxidans ATCC 23270, Acidithiobacillus caldus ATCC 51756, Acidithiobacillus ferrooxidans ATCC 53993, Acidithiobacillus caldus MTH-04, Acidithiobacillus sp. 'AMD consortium', Acidithiobacillus ferridurans JCM 18981, Acidithiobacillus thiooxidans ATCC 19377	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.METHIONINE-DEG.METHIONINE-DEG1-PWY.	METHIONINE-DEG1-PWY
tetrapyrrole biosynthesis I (from glutamate)	1.0	1.0	1.17	Acidithiobacillus	Acidithiobacillus ferrivorans SS3, Acidithiobacillus caldus SM-1, Acidithiobacillus ferrooxidans ATCC 23270, Acidithiobacillus caldus ATCC 51756, Acidithiobacillus ferrooxidans ATCC 53993, Acidithiobacillus caldus MTH-04, Acidithiobacillus sp. 'AMD consortium', Acidithiobacillus ferridurans JCM 18981, Acidithiobacillus thiooxidans ATCC 19377	Biosynthesis.Cofactor-Biosynthesis.Tetrapyrrole-Biosynthesis.PWY-5188.	PWY-5188
