Metabolic Pathway	Present in X org./Total org.	Median score	Median frequency	Target taxonomies	Strain with the Pathway	Pathway Hierarchy	MetaCyc URL
L-serine degradation	1.0	0.33	0.33	Akkermansia	Akkermansia muciniphila ATCC BAA-835, Akkermansia muciniphila EB-AMDK-11, Akkermansia muciniphila 139, Akkermansia muciniphila EB-AMDK-8, Akkermansia muciniphila EB-AMDK-3, Akkermansia muciniphila EB-AMDK-16, Akkermansia muciniphila EB-AMDK-14, Akkermansia muciniphila EB-AMDK-15, Akkermansia muciniphila EB-AMDK-20, Akkermansia muciniphila EB-AMDK-2, Akkermansia muciniphila DSM 22959, Akkermansia muciniphila EB-AMDK-13, Akkermansia muciniphila EB-AMDK-21, Akkermansia muciniphila EB-AMDK-19, Akkermansia muciniphila EB-AMDK-22, Akkermansia glycaniphila, Akkermansia muciniphila, Akkermansia muciniphila YL44, Akkermansia muciniphila CBA5201, Akkermansia muciniphila EB-AMDK-18, Akkermansia muciniphila EB-AMDK-4, Akkermansia muciniphila EB-AMDK-1, Akkermansia muciniphila EB-AMDK-7, Akkermansia muciniphila EB-AMDK-17, Akkermansia muciniphila EB-AMDK-10, Akkermansia muciniphila EB-AMDK-12, Akkermansia muciniphila CAG:154, Akkermansia sp. CAG:344	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.SERINE-DEG.SERDEG-PWY.	SERDEG-PWY
fucose degradation	1.0	0.75	0.75	Akkermansia	Akkermansia muciniphila ATCC BAA-835, Akkermansia muciniphila EB-AMDK-11, Akkermansia muciniphila 139, Akkermansia muciniphila EB-AMDK-8, Akkermansia muciniphila EB-AMDK-3, Akkermansia muciniphila EB-AMDK-16, Akkermansia muciniphila EB-AMDK-14, Akkermansia muciniphila EB-AMDK-15, Akkermansia muciniphila EB-AMDK-20, Akkermansia muciniphila EB-AMDK-2, Akkermansia muciniphila DSM 22959, Akkermansia muciniphila EB-AMDK-13, Akkermansia muciniphila EB-AMDK-21, Akkermansia muciniphila EB-AMDK-19, Akkermansia muciniphila EB-AMDK-22, Akkermansia glycaniphila, Akkermansia muciniphila, Akkermansia muciniphila YL44, Akkermansia muciniphila CBA5201, Akkermansia muciniphila EB-AMDK-18, Akkermansia muciniphila EB-AMDK-4, Akkermansia muciniphila EB-AMDK-1, Akkermansia muciniphila EB-AMDK-7, Akkermansia muciniphila EB-AMDK-17, Akkermansia muciniphila EB-AMDK-10, Akkermansia muciniphila EB-AMDK-12, Akkermansia muciniphila CAG:154, Akkermansia sp. CAG:344	Degradation.Carbohydrates-Degradation.Sugars-And-Polysaccharides-Degradation.FUCCAT-PWY.	FUCCAT-PWY
L-glutamine degradation I	1.0	1.0	11.0	Akkermansia	Akkermansia muciniphila ATCC BAA-835, Akkermansia muciniphila EB-AMDK-11, Akkermansia muciniphila 139, Akkermansia muciniphila EB-AMDK-8, Akkermansia muciniphila EB-AMDK-3, Akkermansia muciniphila EB-AMDK-16, Akkermansia muciniphila EB-AMDK-14, Akkermansia muciniphila EB-AMDK-15, Akkermansia muciniphila EB-AMDK-20, Akkermansia muciniphila EB-AMDK-2, Akkermansia muciniphila DSM 22959, Akkermansia muciniphila EB-AMDK-13, Akkermansia muciniphila EB-AMDK-21, Akkermansia muciniphila EB-AMDK-19, Akkermansia muciniphila EB-AMDK-22, Akkermansia glycaniphila, Akkermansia muciniphila, Akkermansia muciniphila YL44, Akkermansia muciniphila CBA5201, Akkermansia muciniphila EB-AMDK-18, Akkermansia muciniphila EB-AMDK-4, Akkermansia muciniphila EB-AMDK-1, Akkermansia muciniphila EB-AMDK-7, Akkermansia muciniphila EB-AMDK-17, Akkermansia muciniphila EB-AMDK-10, Akkermansia muciniphila EB-AMDK-12, Akkermansia muciniphila CAG:154, Akkermansia sp. CAG:344	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.GLUTAMINE-DEG.GLUTAMINDEG-PWY.	GLUTAMINDEG-PWY
glutaminyl-tRNAgln biosynthesis via transamidation	1.0	0.75	4.75	Akkermansia	Akkermansia muciniphila ATCC BAA-835, Akkermansia muciniphila EB-AMDK-11, Akkermansia muciniphila 139, Akkermansia muciniphila EB-AMDK-8, Akkermansia muciniphila EB-AMDK-3, Akkermansia muciniphila EB-AMDK-16, Akkermansia muciniphila EB-AMDK-14, Akkermansia muciniphila EB-AMDK-15, Akkermansia muciniphila EB-AMDK-20, Akkermansia muciniphila EB-AMDK-2, Akkermansia muciniphila DSM 22959, Akkermansia muciniphila EB-AMDK-13, Akkermansia muciniphila EB-AMDK-21, Akkermansia muciniphila EB-AMDK-19, Akkermansia muciniphila EB-AMDK-22, Akkermansia glycaniphila, Akkermansia muciniphila, Akkermansia muciniphila YL44, Akkermansia muciniphila CBA5201, Akkermansia muciniphila EB-AMDK-18, Akkermansia muciniphila EB-AMDK-4, Akkermansia muciniphila EB-AMDK-1, Akkermansia muciniphila EB-AMDK-7, Akkermansia muciniphila EB-AMDK-17, Akkermansia muciniphila EB-AMDK-10, Akkermansia muciniphila EB-AMDK-12, Akkermansia muciniphila CAG:154, Akkermansia sp. CAG:344	Biosynthesis.Aminoacyl-tRNAs-Charging.PWY-5921.	PWY-5921
GDP-L-fucose biosynthesis I (from GDP-D-mannose)	1.0	1.0	1.0	Akkermansia	Akkermansia muciniphila ATCC BAA-835, Akkermansia muciniphila EB-AMDK-11, Akkermansia muciniphila 139, Akkermansia muciniphila EB-AMDK-8, Akkermansia muciniphila EB-AMDK-3, Akkermansia muciniphila EB-AMDK-16, Akkermansia muciniphila EB-AMDK-14, Akkermansia muciniphila EB-AMDK-15, Akkermansia muciniphila EB-AMDK-20, Akkermansia muciniphila EB-AMDK-2, Akkermansia muciniphila DSM 22959, Akkermansia muciniphila EB-AMDK-13, Akkermansia muciniphila EB-AMDK-21, Akkermansia muciniphila EB-AMDK-19, Akkermansia muciniphila EB-AMDK-22, Akkermansia glycaniphila, Akkermansia muciniphila, Akkermansia muciniphila YL44, Akkermansia muciniphila CBA5201, Akkermansia muciniphila EB-AMDK-18, Akkermansia muciniphila EB-AMDK-4, Akkermansia muciniphila EB-AMDK-1, Akkermansia muciniphila EB-AMDK-7, Akkermansia muciniphila EB-AMDK-17, Akkermansia muciniphila EB-AMDK-10, Akkermansia muciniphila EB-AMDK-12, Akkermansia muciniphila CAG:154, Akkermansia sp. CAG:344	Biosynthesis.Carbohydrates-Biosynthesis.CARBO-BIOSYNTHESIS.SUGAR-NUCLEOTIDES.GDP-Sugar-Biosynthesis.PWY-66.	PWY-66
palmitate biosynthesis II (bacteria and plants)	1.0	0.65	0.65	Akkermansia	Akkermansia muciniphila ATCC BAA-835, Akkermansia muciniphila EB-AMDK-11, Akkermansia muciniphila 139, Akkermansia muciniphila EB-AMDK-8, Akkermansia muciniphila EB-AMDK-3, Akkermansia muciniphila EB-AMDK-16, Akkermansia muciniphila EB-AMDK-14, Akkermansia muciniphila EB-AMDK-15, Akkermansia muciniphila EB-AMDK-20, Akkermansia muciniphila EB-AMDK-2, Akkermansia muciniphila DSM 22959, Akkermansia muciniphila EB-AMDK-13, Akkermansia muciniphila EB-AMDK-21, Akkermansia muciniphila EB-AMDK-19, Akkermansia muciniphila EB-AMDK-22, Akkermansia glycaniphila, Akkermansia muciniphila, Akkermansia muciniphila YL44, Akkermansia muciniphila CBA5201, Akkermansia muciniphila EB-AMDK-18, Akkermansia muciniphila EB-AMDK-4, Akkermansia muciniphila EB-AMDK-1, Akkermansia muciniphila EB-AMDK-7, Akkermansia muciniphila EB-AMDK-17, Akkermansia muciniphila EB-AMDK-10, Akkermansia muciniphila EB-AMDK-12, Akkermansia muciniphila CAG:154, Akkermansia sp. CAG:344	Biosynthesis.Lipid-Biosynthesis.Fatty-acid-biosynthesis.Palmitate-Biosynthesis.PWY-5971.	PWY-5971
thioredoxin pathway	1.0	0.5	0.5	Akkermansia	Akkermansia muciniphila ATCC BAA-835, Akkermansia muciniphila EB-AMDK-11, Akkermansia muciniphila 139, Akkermansia muciniphila EB-AMDK-8, Akkermansia muciniphila EB-AMDK-3, Akkermansia muciniphila EB-AMDK-16, Akkermansia muciniphila EB-AMDK-14, Akkermansia muciniphila EB-AMDK-15, Akkermansia muciniphila EB-AMDK-20, Akkermansia muciniphila EB-AMDK-2, Akkermansia muciniphila DSM 22959, Akkermansia muciniphila EB-AMDK-13, Akkermansia muciniphila EB-AMDK-21, Akkermansia muciniphila EB-AMDK-19, Akkermansia muciniphila EB-AMDK-22, Akkermansia glycaniphila, Akkermansia muciniphila, Akkermansia muciniphila YL44, Akkermansia muciniphila CBA5201, Akkermansia muciniphila EB-AMDK-18, Akkermansia muciniphila EB-AMDK-4, Akkermansia muciniphila EB-AMDK-1, Akkermansia muciniphila EB-AMDK-7, Akkermansia muciniphila EB-AMDK-17, Akkermansia muciniphila EB-AMDK-10, Akkermansia muciniphila EB-AMDK-12, Akkermansia muciniphila CAG:154, Akkermansia sp. CAG:344	Biosynthesis.Cofactor-Biosynthesis.Reductants.THIOREDOX-PWY.	THIOREDOX-PWY
L-glutamate degradation IX (via 4-aminobutanoate)	1.0	1.0	1.0	Akkermansia	Akkermansia muciniphila ATCC BAA-835, Akkermansia muciniphila EB-AMDK-11, Akkermansia muciniphila 139, Akkermansia muciniphila EB-AMDK-8, Akkermansia muciniphila EB-AMDK-3, Akkermansia muciniphila EB-AMDK-16, Akkermansia muciniphila EB-AMDK-14, Akkermansia muciniphila EB-AMDK-15, Akkermansia muciniphila EB-AMDK-20, Akkermansia muciniphila EB-AMDK-2, Akkermansia muciniphila DSM 22959, Akkermansia muciniphila EB-AMDK-13, Akkermansia muciniphila EB-AMDK-21, Akkermansia muciniphila EB-AMDK-19, Akkermansia muciniphila EB-AMDK-22, Akkermansia glycaniphila, Akkermansia muciniphila, Akkermansia muciniphila YL44, Akkermansia muciniphila CBA5201, Akkermansia muciniphila EB-AMDK-18, Akkermansia muciniphila EB-AMDK-4, Akkermansia muciniphila EB-AMDK-1, Akkermansia muciniphila EB-AMDK-7, Akkermansia muciniphila EB-AMDK-17, Akkermansia muciniphila EB-AMDK-10, Akkermansia muciniphila EB-AMDK-12, Akkermansia muciniphila CAG:154, Akkermansia sp. CAG:344	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.GLUTAMATE-DEG.PWY0-1305./Detoxification.Acid-Resistance.PWY0-1305.	PWY0-1305
tRNA charging	1.0	0.9	0.95	Akkermansia	Akkermansia muciniphila ATCC BAA-835, Akkermansia muciniphila EB-AMDK-11, Akkermansia muciniphila 139, Akkermansia muciniphila EB-AMDK-8, Akkermansia muciniphila EB-AMDK-3, Akkermansia muciniphila EB-AMDK-16, Akkermansia muciniphila EB-AMDK-14, Akkermansia muciniphila EB-AMDK-15, Akkermansia muciniphila EB-AMDK-20, Akkermansia muciniphila EB-AMDK-2, Akkermansia muciniphila DSM 22959, Akkermansia muciniphila EB-AMDK-13, Akkermansia muciniphila EB-AMDK-21, Akkermansia muciniphila EB-AMDK-19, Akkermansia muciniphila EB-AMDK-22, Akkermansia glycaniphila, Akkermansia muciniphila, Akkermansia muciniphila YL44, Akkermansia muciniphila CBA5201, Akkermansia muciniphila EB-AMDK-18, Akkermansia muciniphila EB-AMDK-4, Akkermansia muciniphila EB-AMDK-1, Akkermansia muciniphila EB-AMDK-7, Akkermansia muciniphila EB-AMDK-17, Akkermansia muciniphila EB-AMDK-10, Akkermansia muciniphila EB-AMDK-12, Akkermansia muciniphila CAG:154, Akkermansia sp. CAG:344	Metabolic-Clusters.TRNA-CHARGING-PWY./Biosynthesis.Aminoacyl-tRNAs-Charging.TRNA-CHARGING-PWY.	TRNA-CHARGING-PWY
phosphopantothenate biosynthesis I	1.0	0.75	0.75	Akkermansia	Akkermansia muciniphila ATCC BAA-835, Akkermansia muciniphila EB-AMDK-11, Akkermansia muciniphila 139, Akkermansia muciniphila EB-AMDK-8, Akkermansia muciniphila EB-AMDK-3, Akkermansia muciniphila EB-AMDK-16, Akkermansia muciniphila EB-AMDK-14, Akkermansia muciniphila EB-AMDK-15, Akkermansia muciniphila EB-AMDK-20, Akkermansia muciniphila EB-AMDK-2, Akkermansia muciniphila DSM 22959, Akkermansia muciniphila EB-AMDK-13, Akkermansia muciniphila EB-AMDK-21, Akkermansia muciniphila EB-AMDK-19, Akkermansia muciniphila EB-AMDK-22, Akkermansia glycaniphila, Akkermansia muciniphila, Akkermansia muciniphila YL44, Akkermansia muciniphila CBA5201, Akkermansia muciniphila EB-AMDK-18, Akkermansia muciniphila EB-AMDK-4, Akkermansia muciniphila EB-AMDK-1, Akkermansia muciniphila EB-AMDK-7, Akkermansia muciniphila EB-AMDK-17, Akkermansia muciniphila EB-AMDK-10, Akkermansia muciniphila EB-AMDK-12, Akkermansia muciniphila CAG:154, Akkermansia sp. CAG:344	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Pantothenate-Biosynthesis.PANTO-PWY.	PANTO-PWY
lipid IVA biosynthesis	1.0	0.83	0.83	Akkermansia	Akkermansia muciniphila ATCC BAA-835, Akkermansia muciniphila EB-AMDK-11, Akkermansia muciniphila 139, Akkermansia muciniphila EB-AMDK-8, Akkermansia muciniphila EB-AMDK-3, Akkermansia muciniphila EB-AMDK-16, Akkermansia muciniphila EB-AMDK-14, Akkermansia muciniphila EB-AMDK-15, Akkermansia muciniphila EB-AMDK-20, Akkermansia muciniphila EB-AMDK-2, Akkermansia muciniphila DSM 22959, Akkermansia muciniphila EB-AMDK-13, Akkermansia muciniphila EB-AMDK-21, Akkermansia muciniphila EB-AMDK-19, Akkermansia muciniphila EB-AMDK-22, Akkermansia glycaniphila, Akkermansia muciniphila, Akkermansia muciniphila YL44, Akkermansia muciniphila CBA5201, Akkermansia muciniphila EB-AMDK-18, Akkermansia muciniphila EB-AMDK-4, Akkermansia muciniphila EB-AMDK-1, Akkermansia muciniphila EB-AMDK-7, Akkermansia muciniphila EB-AMDK-17, Akkermansia muciniphila EB-AMDK-10, Akkermansia muciniphila EB-AMDK-12, Akkermansia muciniphila CAG:154, Akkermansia sp. CAG:344	Biosynthesis.Lipid-Biosynthesis.NAGLIPASYN-PWY./Biosynthesis.Cell-Structure-Biosynthesis.Lipopolysaccharide-Biosynthesis.NAGLIPASYN-PWY.	NAGLIPASYN-PWY
superoxide radicals degradation	1.0	0.5	0.5	Akkermansia	Akkermansia muciniphila ATCC BAA-835, Akkermansia muciniphila EB-AMDK-11, Akkermansia muciniphila 139, Akkermansia muciniphila EB-AMDK-8, Akkermansia muciniphila EB-AMDK-3, Akkermansia muciniphila EB-AMDK-16, Akkermansia muciniphila EB-AMDK-14, Akkermansia muciniphila EB-AMDK-15, Akkermansia muciniphila EB-AMDK-20, Akkermansia muciniphila EB-AMDK-2, Akkermansia muciniphila DSM 22959, Akkermansia muciniphila EB-AMDK-13, Akkermansia muciniphila EB-AMDK-21, Akkermansia muciniphila EB-AMDK-19, Akkermansia muciniphila EB-AMDK-22, Akkermansia glycaniphila, Akkermansia muciniphila, Akkermansia muciniphila YL44, Akkermansia muciniphila CBA5201, Akkermansia muciniphila EB-AMDK-18, Akkermansia muciniphila EB-AMDK-4, Akkermansia muciniphila EB-AMDK-1, Akkermansia muciniphila EB-AMDK-7, Akkermansia muciniphila EB-AMDK-17, Akkermansia muciniphila EB-AMDK-10, Akkermansia muciniphila EB-AMDK-12, Akkermansia muciniphila CAG:154, Akkermansia sp. CAG:344	Detoxification.REACTIVE-OXYGEN-SPECIES-DEGRADATION.DETOX1-PWY.	DETOX1-PWY
cis-vaccenate biosynthesis	1.0	0.6	0.6	Akkermansia	Akkermansia muciniphila ATCC BAA-835, Akkermansia muciniphila EB-AMDK-11, Akkermansia muciniphila 139, Akkermansia muciniphila EB-AMDK-8, Akkermansia muciniphila EB-AMDK-3, Akkermansia muciniphila EB-AMDK-16, Akkermansia muciniphila EB-AMDK-14, Akkermansia muciniphila EB-AMDK-15, Akkermansia muciniphila EB-AMDK-20, Akkermansia muciniphila EB-AMDK-2, Akkermansia muciniphila DSM 22959, Akkermansia muciniphila EB-AMDK-13, Akkermansia muciniphila EB-AMDK-21, Akkermansia muciniphila EB-AMDK-19, Akkermansia muciniphila EB-AMDK-22, Akkermansia glycaniphila, Akkermansia muciniphila, Akkermansia muciniphila YL44, Akkermansia muciniphila CBA5201, Akkermansia muciniphila EB-AMDK-18, Akkermansia muciniphila EB-AMDK-4, Akkermansia muciniphila EB-AMDK-1, Akkermansia muciniphila EB-AMDK-7, Akkermansia muciniphila EB-AMDK-17, Akkermansia muciniphila EB-AMDK-10, Akkermansia muciniphila EB-AMDK-12, Akkermansia muciniphila CAG:154, Akkermansia sp. CAG:344	Biosynthesis.Lipid-Biosynthesis.Fatty-acid-biosynthesis.Unsaturated-Fatty-Acids-Biosynthesis.PWY-5973.	PWY-5973
L-lysine biosynthesis III	1.0	0.86	0.86	Akkermansia	Akkermansia muciniphila ATCC BAA-835, Akkermansia muciniphila EB-AMDK-11, Akkermansia muciniphila 139, Akkermansia muciniphila EB-AMDK-8, Akkermansia muciniphila EB-AMDK-3, Akkermansia muciniphila EB-AMDK-16, Akkermansia muciniphila EB-AMDK-14, Akkermansia muciniphila EB-AMDK-15, Akkermansia muciniphila EB-AMDK-20, Akkermansia muciniphila EB-AMDK-2, Akkermansia muciniphila DSM 22959, Akkermansia muciniphila EB-AMDK-13, Akkermansia muciniphila EB-AMDK-21, Akkermansia muciniphila EB-AMDK-19, Akkermansia muciniphila EB-AMDK-22, Akkermansia glycaniphila, Akkermansia muciniphila, Akkermansia muciniphila YL44, Akkermansia muciniphila CBA5201, Akkermansia muciniphila EB-AMDK-18, Akkermansia muciniphila EB-AMDK-4, Akkermansia muciniphila EB-AMDK-1, Akkermansia muciniphila EB-AMDK-7, Akkermansia muciniphila EB-AMDK-17, Akkermansia muciniphila EB-AMDK-10, Akkermansia muciniphila EB-AMDK-12, Akkermansia muciniphila CAG:154, Akkermansia sp. CAG:344	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.LYSINE-SYN.PWY-2942.	PWY-2942
L-alanine biosynthesis I	1.0	1.0	1.33	Akkermansia	Akkermansia muciniphila ATCC BAA-835, Akkermansia muciniphila EB-AMDK-11, Akkermansia muciniphila 139, Akkermansia muciniphila EB-AMDK-8, Akkermansia muciniphila EB-AMDK-3, Akkermansia muciniphila EB-AMDK-16, Akkermansia muciniphila EB-AMDK-14, Akkermansia muciniphila EB-AMDK-15, Akkermansia muciniphila EB-AMDK-20, Akkermansia muciniphila EB-AMDK-2, Akkermansia muciniphila DSM 22959, Akkermansia muciniphila EB-AMDK-13, Akkermansia muciniphila EB-AMDK-21, Akkermansia muciniphila EB-AMDK-19, Akkermansia muciniphila EB-AMDK-22, Akkermansia glycaniphila, Akkermansia muciniphila, Akkermansia muciniphila YL44, Akkermansia muciniphila CBA5201, Akkermansia muciniphila EB-AMDK-18, Akkermansia muciniphila EB-AMDK-4, Akkermansia muciniphila EB-AMDK-1, Akkermansia muciniphila EB-AMDK-7, Akkermansia muciniphila EB-AMDK-17, Akkermansia muciniphila EB-AMDK-10, Akkermansia muciniphila EB-AMDK-12, Akkermansia muciniphila CAG:154, Akkermansia sp. CAG:344	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.ALANINE-SYN.ALANINE-VALINESYN-PWY.	ALANINE-VALINESYN-PWY
5-aminoimidazole ribonucleotide biosynthesis I	1.0	0.8	1.0	Akkermansia	Akkermansia muciniphila ATCC BAA-835, Akkermansia muciniphila EB-AMDK-11, Akkermansia muciniphila 139, Akkermansia muciniphila EB-AMDK-8, Akkermansia muciniphila EB-AMDK-3, Akkermansia muciniphila EB-AMDK-16, Akkermansia muciniphila EB-AMDK-14, Akkermansia muciniphila EB-AMDK-15, Akkermansia muciniphila EB-AMDK-20, Akkermansia muciniphila EB-AMDK-2, Akkermansia muciniphila DSM 22959, Akkermansia muciniphila EB-AMDK-13, Akkermansia muciniphila EB-AMDK-21, Akkermansia muciniphila EB-AMDK-19, Akkermansia muciniphila EB-AMDK-22, Akkermansia glycaniphila, Akkermansia muciniphila, Akkermansia muciniphila YL44, Akkermansia muciniphila CBA5201, Akkermansia muciniphila EB-AMDK-18, Akkermansia muciniphila EB-AMDK-4, Akkermansia muciniphila EB-AMDK-1, Akkermansia muciniphila EB-AMDK-7, Akkermansia muciniphila EB-AMDK-17, Akkermansia muciniphila EB-AMDK-10, Akkermansia muciniphila EB-AMDK-12, Akkermansia muciniphila CAG:154, Akkermansia sp. CAG:344	Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.AIR-Biosynthesis.PWY-6121.	PWY-6121
queuosine biosynthesis	1.0	0.75	1.0	Akkermansia	Akkermansia muciniphila ATCC BAA-835, Akkermansia muciniphila EB-AMDK-11, Akkermansia muciniphila 139, Akkermansia muciniphila EB-AMDK-8, Akkermansia muciniphila EB-AMDK-3, Akkermansia muciniphila EB-AMDK-16, Akkermansia muciniphila EB-AMDK-14, Akkermansia muciniphila EB-AMDK-15, Akkermansia muciniphila EB-AMDK-20, Akkermansia muciniphila EB-AMDK-2, Akkermansia muciniphila DSM 22959, Akkermansia muciniphila EB-AMDK-13, Akkermansia muciniphila EB-AMDK-21, Akkermansia muciniphila EB-AMDK-19, Akkermansia muciniphila EB-AMDK-22, Akkermansia glycaniphila, Akkermansia muciniphila, Akkermansia muciniphila YL44, Akkermansia muciniphila CBA5201, Akkermansia muciniphila EB-AMDK-18, Akkermansia muciniphila EB-AMDK-4, Akkermansia muciniphila EB-AMDK-1, Akkermansia muciniphila EB-AMDK-7, Akkermansia muciniphila EB-AMDK-17, Akkermansia muciniphila EB-AMDK-10, Akkermansia muciniphila EB-AMDK-12, Akkermansia muciniphila CAG:154, Akkermansia sp. CAG:344	Macromolecule-Modification.Nucleic-Acid-Processing.PWY-6700.	PWY-6700
L-valine biosynthesis	1.0	0.75	1.0	Akkermansia	Akkermansia muciniphila ATCC BAA-835, Akkermansia muciniphila EB-AMDK-11, Akkermansia muciniphila 139, Akkermansia muciniphila EB-AMDK-8, Akkermansia muciniphila EB-AMDK-3, Akkermansia muciniphila EB-AMDK-16, Akkermansia muciniphila EB-AMDK-14, Akkermansia muciniphila EB-AMDK-15, Akkermansia muciniphila EB-AMDK-20, Akkermansia muciniphila EB-AMDK-2, Akkermansia muciniphila DSM 22959, Akkermansia muciniphila EB-AMDK-13, Akkermansia muciniphila EB-AMDK-21, Akkermansia muciniphila EB-AMDK-19, Akkermansia muciniphila EB-AMDK-22, Akkermansia glycaniphila, Akkermansia muciniphila, Akkermansia muciniphila YL44, Akkermansia muciniphila CBA5201, Akkermansia muciniphila EB-AMDK-18, Akkermansia muciniphila EB-AMDK-4, Akkermansia muciniphila EB-AMDK-1, Akkermansia muciniphila EB-AMDK-7, Akkermansia muciniphila EB-AMDK-17, Akkermansia muciniphila EB-AMDK-10, Akkermansia muciniphila EB-AMDK-12, Akkermansia muciniphila CAG:154, Akkermansia sp. CAG:344	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.VALINE-BIOSYNTHESIS.VALSYN-PWY.	VALSYN-PWY
lipoate biosynthesis and incorporation I	1.0	1.0	1.0	Akkermansia	Akkermansia muciniphila ATCC BAA-835, Akkermansia muciniphila EB-AMDK-11, Akkermansia muciniphila 139, Akkermansia muciniphila EB-AMDK-8, Akkermansia muciniphila EB-AMDK-3, Akkermansia muciniphila EB-AMDK-16, Akkermansia muciniphila EB-AMDK-14, Akkermansia muciniphila EB-AMDK-15, Akkermansia muciniphila EB-AMDK-20, Akkermansia muciniphila EB-AMDK-2, Akkermansia muciniphila DSM 22959, Akkermansia muciniphila EB-AMDK-13, Akkermansia muciniphila EB-AMDK-21, Akkermansia muciniphila EB-AMDK-19, Akkermansia muciniphila EB-AMDK-22, Akkermansia glycaniphila, Akkermansia muciniphila, Akkermansia muciniphila YL44, Akkermansia muciniphila CBA5201, Akkermansia muciniphila EB-AMDK-18, Akkermansia muciniphila EB-AMDK-4, Akkermansia muciniphila EB-AMDK-1, Akkermansia muciniphila EB-AMDK-7, Akkermansia muciniphila EB-AMDK-17, Akkermansia muciniphila EB-AMDK-10, Akkermansia muciniphila EB-AMDK-12, Akkermansia muciniphila CAG:154, Akkermansia sp. CAG:344	Biosynthesis.Cofactor-Biosynthesis.Lipoate-Biosynthesis.PWY0-501.	PWY0-501
L-methionine degradation I (to L-homocysteine)	1.0	0.67	0.67	Akkermansia	Akkermansia muciniphila ATCC BAA-835, Akkermansia muciniphila EB-AMDK-11, Akkermansia muciniphila 139, Akkermansia muciniphila EB-AMDK-8, Akkermansia muciniphila EB-AMDK-3, Akkermansia muciniphila EB-AMDK-16, Akkermansia muciniphila EB-AMDK-14, Akkermansia muciniphila EB-AMDK-15, Akkermansia muciniphila EB-AMDK-20, Akkermansia muciniphila EB-AMDK-2, Akkermansia muciniphila DSM 22959, Akkermansia muciniphila EB-AMDK-13, Akkermansia muciniphila EB-AMDK-21, Akkermansia muciniphila EB-AMDK-19, Akkermansia muciniphila EB-AMDK-22, Akkermansia glycaniphila, Akkermansia muciniphila, Akkermansia muciniphila YL44, Akkermansia muciniphila CBA5201, Akkermansia muciniphila EB-AMDK-18, Akkermansia muciniphila EB-AMDK-4, Akkermansia muciniphila EB-AMDK-1, Akkermansia muciniphila EB-AMDK-7, Akkermansia muciniphila EB-AMDK-17, Akkermansia muciniphila EB-AMDK-10, Akkermansia muciniphila EB-AMDK-12, Akkermansia muciniphila CAG:154, Akkermansia sp. CAG:344	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.METHIONINE-DEG.METHIONINE-DEG1-PWY.	METHIONINE-DEG1-PWY
phosphatidylserine and phosphatidylethanolamine biosynthesis I	1.0	1.0	1.0	Akkermansia	Akkermansia muciniphila ATCC BAA-835, Akkermansia muciniphila EB-AMDK-11, Akkermansia muciniphila 139, Akkermansia muciniphila EB-AMDK-8, Akkermansia muciniphila EB-AMDK-3, Akkermansia muciniphila EB-AMDK-16, Akkermansia muciniphila EB-AMDK-14, Akkermansia muciniphila EB-AMDK-15, Akkermansia muciniphila EB-AMDK-20, Akkermansia muciniphila EB-AMDK-2, Akkermansia muciniphila DSM 22959, Akkermansia muciniphila EB-AMDK-13, Akkermansia muciniphila EB-AMDK-21, Akkermansia muciniphila EB-AMDK-19, Akkermansia muciniphila EB-AMDK-22, Akkermansia glycaniphila, Akkermansia muciniphila, Akkermansia muciniphila YL44, Akkermansia muciniphila CBA5201, Akkermansia muciniphila EB-AMDK-18, Akkermansia muciniphila EB-AMDK-4, Akkermansia muciniphila EB-AMDK-1, Akkermansia muciniphila EB-AMDK-7, Akkermansia muciniphila EB-AMDK-17, Akkermansia muciniphila EB-AMDK-10, Akkermansia muciniphila EB-AMDK-12, Akkermansia muciniphila CAG:154, Akkermansia sp. CAG:344	Biosynthesis.Lipid-Biosynthesis.Phospholipid-Biosynthesis.Phosphatidylserine-Biosynthesis.PWY-5669./Biosynthesis.Lipid-Biosynthesis.Phospholipid-Biosynthesis.PhosphatidylethanolamineBiosynthesis.PWY-5669.	PWY-5669
