Metabolic Pathway	Present in X org./Total org.	Median score	Median frequency	Target taxonomies	Strain with the Pathway	Pathway Hierarchy	MetaCyc URL
L-asparagine biosynthesis I	0.971428571429	1.0	1.0	Aeromonadaceae	Aeromonas media WS, Aeromonas hydrophila ML09-119, Aeromonas hydrophila AL09-71, Aeromonas salmonicida subsp. salmonicida, Aeromonas hydrophila subsp. hydrophila, Aeromonas salmonicida subsp. pectinolytica 34mel, Aeromonas hydrophila YL17, Aeromonas veronii B565, Aeromonas salmonicida subsp. masoucida, Aeromonas hydrophila pc104A, Aeromonas hydrophila J-1, Aeromonas salmonicida subsp. salmonicida A449, Aeromonas hydrophila subsp. hydrophila ATCC 7966, Aeromonas hydrophila NJ-35, Aeromonas hydrophila 4AK4, Aeromonas salmonicida subsp. salmonicida 01-B526, Tolumonas auensis DSM 9187, Aeromonas sp. ASNIH5, Aeromonas hydrophila WCX23, Aeromonas rivipollensis KN-Mc-11N1, Aeromonas hydrophila MX16A, Aeromonas hydrophila AHNIH1, Aeromonas hydrophila KN-Mc-1R2, Aeromonas salmonicida S121, Aeromonas caviae FDAARGOS_72, Aeromonas veronii FDAARGOS_632, Aeromonas salmonicida S44, Aeromonas veronii FC951, Aeromonas veronii X12, Aeromonas salmonicida O23A, Aeromonas veronii TH0426, Aeromonas sp. CA23, Aeromonas hydrophila GYK1, Aeromonas sp. ASNIH4, Aeromonas sp. CU5, Aeromonas encheleia NCTC12917, Aeromonas sp. ASNIH1, Aeromonas salmonicida S68, Aeromonas caviae 8LM, Aeromonas sp. ASNIH7, Aeromonas hydrophila GSH8-2, Aeromonas sp. ASNIH3, Aeromonas caviae R25-2, Oceanimonas sp. GK1, Aeromonas hydrophila D4, Aeromonas salmonicida A527, Aeromonas hydrophila ZYAH72, Aeromonas hydrophila 23-C-23, Aeromonas caviae R25-6, Aeromonas caviae WCW1-2, Aeromonas veronii MS-18-37, Zobellella denitrificans F13-1, Aeromonas schubertii WL1483, Aeromonas caviae NCTC12244, Aeromonas dhakensis KN-Mc-6U21, Aeromonas veronii AVNIH1, Aeromonas hydrophila ZYAH75, Aeromonas hydrophila AL06-06, Aeromonas hydrophila AH10, Aeromonas hydrophila JBN2301, Aeromonas caviae GSH8M-1, Aeromonas veronii 17ISAe, Aeromonas caviae T25-39, Aeromonas sp. ASNIH2, Aeromonas veronii X11, Aeromonas schubertii LF1708, Aeromonas dhakensis AAK1, Aeromonas hydrophila SSU	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.ASPARAGINE-SYN.ASPARAGINE-BIOSYNTHESIS.	ASPARAGINE-BIOSYNTHESIS
fructose degradation	0.957142857143	1.0	1.0	Aeromonadaceae	Aeromonas media WS, Aeromonas hydrophila ML09-119, Aeromonas hydrophila AL09-71, Aeromonas salmonicida subsp. salmonicida, Aeromonas hydrophila subsp. hydrophila, Aeromonas salmonicida subsp. pectinolytica 34mel, Aeromonas hydrophila YL17, Aeromonas veronii B565, Aeromonas salmonicida subsp. masoucida, Aeromonas hydrophila pc104A, Aeromonas hydrophila J-1, Aeromonas salmonicida subsp. salmonicida A449, Aeromonas hydrophila subsp. hydrophila ATCC 7966, Aeromonas hydrophila NJ-35, Aeromonas hydrophila 4AK4, Aeromonas salmonicida subsp. salmonicida 01-B526, Tolumonas auensis DSM 9187, Aeromonas sp. ASNIH5, Aeromonas hydrophila WCX23, Aeromonas rivipollensis KN-Mc-11N1, Aeromonas hydrophila MX16A, Aeromonas hydrophila AHNIH1, Aeromonas hydrophila KN-Mc-1R2, Aeromonas salmonicida S121, Aeromonas caviae FDAARGOS_72, Aeromonas veronii FDAARGOS_632, Aeromonas salmonicida S44, Aeromonas veronii FC951, Aeromonas veronii X12, Aeromonas salmonicida O23A, Aeromonas veronii TH0426, Aeromonas sp. CA23, Aeromonas hydrophila GYK1, Aeromonas sp. ASNIH4, Aeromonas sp. CU5, Aeromonas encheleia NCTC12917, Aeromonas sp. ASNIH1, Aeromonas salmonicida S68, Aeromonas caviae 8LM, Aeromonas sp. ASNIH7, Aeromonas hydrophila GSH8-2, Aeromonas sp. ASNIH3, Oceanimonas sp. GK1, Aeromonas hydrophila D4, Aeromonas salmonicida A527, Aeromonas hydrophila ZYAH72, Aeromonas hydrophila 23-C-23, Aeromonas caviae R25-6, Aeromonas caviae WCW1-2, Aeromonas veronii MS-18-37, Zobellella denitrificans F13-1, Aeromonas schubertii WL1483, Aeromonas caviae NCTC12244, Aeromonas dhakensis KN-Mc-6U21, Aeromonas veronii AVNIH1, Aeromonas hydrophila ZYAH75, Aeromonas hydrophila AL06-06, Aeromonas hydrophila AH10, Aeromonas hydrophila JBN2301, Aeromonas caviae GSH8M-1, Aeromonas veronii 17ISAe, Aeromonas caviae T25-39, Aeromonas sp. ASNIH2, Aeromonas veronii X11, Aeromonas schubertii LF1708, Aeromonas dhakensis AAK1, Aeromonas hydrophila SSU	Degradation.Carbohydrates-Degradation.Sugars-And-Polysaccharides-Degradation.PWY0-1314.	PWY0-1314
trehalose degradation I (low osmolarity)	0.942857142857	1.0	1.0	Aeromonadaceae	Aeromonas media WS, Aeromonas hydrophila ML09-119, Aeromonas hydrophila AL09-71, Aeromonas salmonicida subsp. salmonicida, Aeromonas hydrophila subsp. hydrophila, Aeromonas salmonicida subsp. pectinolytica 34mel, Aeromonas hydrophila YL17, Aeromonas veronii B565, Aeromonas salmonicida subsp. masoucida, Aeromonas hydrophila pc104A, Aeromonas hydrophila J-1, Aeromonas salmonicida subsp. salmonicida A449, Aeromonas hydrophila subsp. hydrophila ATCC 7966, Aeromonas hydrophila NJ-35, Aeromonas hydrophila 4AK4, Aeromonas salmonicida subsp. salmonicida 01-B526, Tolumonas auensis DSM 9187, Aeromonas sp. ASNIH5, Aeromonas hydrophila WCX23, Aeromonas rivipollensis KN-Mc-11N1, Aeromonas hydrophila MX16A, Aeromonas hydrophila AHNIH1, Aeromonas hydrophila KN-Mc-1R2, Aeromonas salmonicida S121, Aeromonas caviae FDAARGOS_72, Aeromonas veronii FDAARGOS_632, Aeromonas salmonicida S44, Aeromonas veronii FC951, Aeromonas veronii X12, Aeromonas salmonicida O23A, Aeromonas veronii TH0426, Aeromonas sp. CA23, Aeromonas hydrophila GYK1, Aeromonas sp. ASNIH4, Aeromonas sp. CU5, Aeromonas encheleia NCTC12917, Aeromonas sp. ASNIH1, Aeromonas salmonicida S68, Aeromonas sp. ASNIH7, Aeromonas hydrophila GSH8-2, Aeromonas sp. ASNIH3, Aeromonas caviae R25-2, Aeromonas hydrophila D4, Aeromonas salmonicida A527, Aeromonas hydrophila ZYAH72, Aeromonas hydrophila 23-C-23, Aeromonas caviae R25-6, Aeromonas caviae WCW1-2, Aeromonas veronii MS-18-37, Zobellella denitrificans F13-1, Aeromonas schubertii WL1483, Aeromonas caviae NCTC12244, Aeromonas dhakensis KN-Mc-6U21, Aeromonas veronii AVNIH1, Aeromonas hydrophila ZYAH75, Aeromonas hydrophila AL06-06, Aeromonas hydrophila AH10, Aeromonas hydrophila JBN2301, Aeromonas caviae GSH8M-1, Aeromonas veronii 17ISAe, Aeromonas caviae T25-39, Aeromonas sp. ASNIH2, Aeromonas veronii X11, Aeromonas schubertii LF1708, Aeromonas dhakensis AAK1, Aeromonas hydrophila SSU	Degradation.Carbohydrates-Degradation.Sugars-And-Polysaccharides-Degradation.Trehalose-Degradation.TREDEGLOW-PWY.	TREDEGLOW-PWY
pentose phosphate pathway (non-oxidative branch)	0.942857142857	1.0	1.0	Aeromonadaceae	Aeromonas media WS, Aeromonas hydrophila ML09-119, Aeromonas hydrophila AL09-71, Aeromonas salmonicida subsp. salmonicida, Aeromonas hydrophila subsp. hydrophila, Aeromonas salmonicida subsp. pectinolytica 34mel, Aeromonas hydrophila YL17, Aeromonas veronii B565, Aeromonas salmonicida subsp. masoucida, Aeromonas hydrophila pc104A, Aeromonas hydrophila J-1, Aeromonas salmonicida subsp. salmonicida A449, Aeromonas hydrophila subsp. hydrophila ATCC 7966, Aeromonas hydrophila NJ-35, Aeromonas hydrophila 4AK4, Aeromonas salmonicida subsp. salmonicida 01-B526, Tolumonas auensis DSM 9187, Aeromonas sp. ASNIH5, Aeromonas hydrophila WCX23, Aeromonas rivipollensis KN-Mc-11N1, Aeromonas hydrophila MX16A, Aeromonas hydrophila AHNIH1, Aeromonas hydrophila KN-Mc-1R2, Aeromonas salmonicida S121, Aeromonas caviae FDAARGOS_72, Aeromonas veronii FDAARGOS_632, Aeromonas salmonicida S44, Aeromonas veronii FC951, Aeromonas veronii X12, Aeromonas salmonicida O23A, Oceanisphaera avium AMac2203, Aeromonas veronii TH0426, Aeromonas sp. CA23, Aeromonas hydrophila GYK1, Aeromonas sp. ASNIH4, Aeromonas sp. CU5, Aeromonas encheleia NCTC12917, Aeromonas sp. ASNIH1, Aeromonas salmonicida S68, Aeromonas sp. ASNIH7, Aeromonas hydrophila GSH8-2, Aeromonas sp. ASNIH3, Oceanimonas sp. GK1, Aeromonas hydrophila D4, Aeromonas salmonicida A527, Aeromonas hydrophila ZYAH72, Aeromonas hydrophila 23-C-23, Aeromonas caviae R25-6, Aeromonas caviae WCW1-2, Aeromonas veronii MS-18-37, Zobellella denitrificans F13-1, Aeromonas schubertii WL1483, Aeromonas caviae NCTC12244, Aeromonas dhakensis KN-Mc-6U21, Aeromonas veronii AVNIH1, Aeromonas hydrophila ZYAH75, Aeromonas hydrophila AL06-06, Aeromonas hydrophila AH10, Aeromonas hydrophila JBN2301, Aeromonas caviae GSH8M-1, Aeromonas veronii 17ISAe, Aeromonas sp. ASNIH2, Aeromonas veronii X11, Aeromonas schubertii LF1708, Aeromonas dhakensis AAK1, Aeromonas hydrophila SSU	Energy-Metabolism.Pentose-Phosphate-Cycle.NONOXIPENT-PWY.	NONOXIPENT-PWY
formaldehyde oxidation II (glutathione-dependent)	0.942857142857	0.67	0.67	Aeromonadaceae	Aeromonas media WS, Aeromonas hydrophila ML09-119, Aeromonas hydrophila AL09-71, Aeromonas salmonicida subsp. salmonicida, Aeromonas hydrophila subsp. hydrophila, Aeromonas salmonicida subsp. pectinolytica 34mel, Aeromonas hydrophila YL17, Aeromonas veronii B565, Aeromonas salmonicida subsp. masoucida, Aeromonas hydrophila pc104A, Aeromonas hydrophila J-1, Aeromonas salmonicida subsp. salmonicida A449, Aeromonas hydrophila subsp. hydrophila ATCC 7966, Aeromonas hydrophila NJ-35, Aeromonas hydrophila 4AK4, Aeromonas salmonicida subsp. salmonicida 01-B526, Tolumonas auensis DSM 9187, Aeromonas sp. ASNIH5, Aeromonas hydrophila WCX23, Aeromonas rivipollensis KN-Mc-11N1, Aeromonas hydrophila MX16A, Aeromonas hydrophila AHNIH1, Aeromonas hydrophila KN-Mc-1R2, Aeromonas salmonicida S121, Aeromonas caviae FDAARGOS_72, Aeromonas veronii FDAARGOS_632, Aeromonas salmonicida S44, Oceanisphaera profunda SM1222, Aeromonas veronii FC951, Aeromonas veronii X12, Aeromonas salmonicida O23A, Aeromonas veronii TH0426, Aeromonas sp. CA23, Aeromonas hydrophila GYK1, Aeromonas sp. ASNIH4, Aeromonas sp. CU5, Aeromonas encheleia NCTC12917, Aeromonas sp. ASNIH1, Aeromonas salmonicida S68, Aeromonas caviae 8LM, Aeromonas sp. ASNIH7, Aeromonas hydrophila GSH8-2, Aeromonas sp. ASNIH3, Aeromonas caviae R25-2, Oceanimonas sp. GK1, Aeromonas hydrophila D4, Aeromonas salmonicida A527, Aeromonas hydrophila ZYAH72, Aeromonas hydrophila 23-C-23, Aeromonas caviae R25-6, Aeromonas caviae WCW1-2, Aeromonas veronii MS-18-37, Zobellella denitrificans F13-1, Aeromonas caviae NCTC12244, Aeromonas dhakensis KN-Mc-6U21, Aeromonas veronii AVNIH1, Aeromonas hydrophila ZYAH75, Aeromonas hydrophila AL06-06, Aeromonas hydrophila AH10, Aeromonas hydrophila JBN2301, Aeromonas caviae GSH8M-1, Aeromonas veronii 17ISAe, Aeromonas caviae T25-39, Aeromonas sp. ASNIH2, Aeromonas dhakensis AAK1, Aeromonas hydrophila SSU	Degradation.C1-COMPOUNDS.Formaldehyde-Oxidation.PWY-1801.	PWY-1801
sulfate activation for sulfonation	0.985714285714	1.0	2.5	Aeromonadaceae	Aeromonas media WS, Aeromonas hydrophila ML09-119, Aeromonas hydrophila AL09-71, Aeromonas salmonicida subsp. salmonicida, Aeromonas hydrophila subsp. hydrophila, Aeromonas salmonicida subsp. pectinolytica 34mel, Aeromonas hydrophila YL17, Aeromonas veronii B565, Aeromonas salmonicida subsp. masoucida, Aeromonas hydrophila pc104A, Aeromonas hydrophila J-1, Aeromonas salmonicida subsp. salmonicida A449, Aeromonas hydrophila subsp. hydrophila ATCC 7966, Aeromonas hydrophila NJ-35, Aeromonas hydrophila 4AK4, Aeromonas salmonicida subsp. salmonicida 01-B526, Tolumonas auensis DSM 9187, Aeromonas sp. ASNIH5, Aeromonas hydrophila WCX23, Aeromonas rivipollensis KN-Mc-11N1, Aeromonas hydrophila MX16A, Aeromonas hydrophila AHNIH1, Aeromonas hydrophila KN-Mc-1R2, Aeromonas salmonicida S121, Aeromonas caviae FDAARGOS_72, Aeromonas veronii FDAARGOS_632, Aeromonas salmonicida S44, Oceanisphaera profunda SM1222, Aeromonas veronii FC951, Aeromonas veronii X12, Aeromonas salmonicida O23A, Aeromonas veronii TH0426, Aeromonas sp. CA23, Aeromonas hydrophila GYK1, Aeromonas sp. ASNIH4, Aeromonas sp. CU5, Aeromonas encheleia NCTC12917, Aeromonas sp. ASNIH1, Aeromonas salmonicida S68, Aeromonas caviae 8LM, Aeromonas sp. ASNIH7, Aeromonas hydrophila GSH8-2, Aeromonas sp. ASNIH3, Aeromonas caviae R25-2, Oceanimonas sp. GK1, Aeromonas hydrophila D4, Aeromonas salmonicida A527, Aeromonas hydrophila ZYAH72, Aeromonas hydrophila 23-C-23, Aeromonas caviae R25-6, Aeromonas caviae WCW1-2, Aeromonas veronii MS-18-37, Zobellella denitrificans F13-1, Aeromonas schubertii WL1483, Aeromonas caviae NCTC12244, Aeromonas dhakensis KN-Mc-6U21, Aeromonas veronii AVNIH1, Aeromonas hydrophila ZYAH75, Aeromonas hydrophila AL06-06, Aeromonas hydrophila AH10, Aeromonas hydrophila JBN2301, Aeromonas caviae GSH8M-1, Aeromonas veronii 17ISAe, Aeromonas caviae T25-39, Aeromonas sp. ASNIH2, Aeromonas veronii X11, Aeromonas schubertii LF1708, Aeromonas dhakensis AAK1, Aeromonas hydrophila SSU	Degradation.Noncarbon-Nutrients.Sulfur-Metabolism.PWY-5340./Activation-Inactivation-Interconversion.Activation.PWY-5340.	PWY-5340
L-lysine biosynthesis I	0.985714285714	0.89	1.44	Aeromonadaceae	Aeromonas media WS, Aeromonas hydrophila ML09-119, Aeromonas hydrophila AL09-71, Aeromonas salmonicida subsp. salmonicida, Aeromonas hydrophila subsp. hydrophila, Aeromonas salmonicida subsp. pectinolytica 34mel, Aeromonas hydrophila YL17, Aeromonas veronii B565, Aeromonas salmonicida subsp. masoucida, Aeromonas hydrophila pc104A, Aeromonas hydrophila J-1, Aeromonas salmonicida subsp. salmonicida A449, Aeromonas hydrophila subsp. hydrophila ATCC 7966, Aeromonas hydrophila NJ-35, Aeromonas hydrophila 4AK4, Aeromonas salmonicida subsp. salmonicida 01-B526, Tolumonas auensis DSM 9187, Aeromonas sp. ASNIH5, Aeromonas hydrophila WCX23, Aeromonas rivipollensis KN-Mc-11N1, Aeromonas hydrophila MX16A, Aeromonas hydrophila AHNIH1, Aeromonas hydrophila KN-Mc-1R2, Aeromonas salmonicida S121, Aeromonas caviae FDAARGOS_72, Aeromonas veronii FDAARGOS_632, Aeromonas salmonicida S44, Oceanisphaera profunda SM1222, Aeromonas veronii FC951, Aeromonas veronii X12, Aeromonas salmonicida O23A, Aeromonas veronii TH0426, Aeromonas sp. CA23, Aeromonas hydrophila GYK1, Aeromonas sp. ASNIH4, Aeromonas sp. CU5, Aeromonas encheleia NCTC12917, Aeromonas sp. ASNIH1, Aeromonas salmonicida S68, Aeromonas caviae 8LM, Aeromonas sp. ASNIH7, Aeromonas hydrophila GSH8-2, Aeromonas sp. ASNIH3, Aeromonas caviae R25-2, Oceanimonas sp. GK1, Aeromonas hydrophila D4, Aeromonas salmonicida A527, Aeromonas hydrophila ZYAH72, Aeromonas hydrophila 23-C-23, Aeromonas caviae R25-6, Aeromonas caviae WCW1-2, Aeromonas veronii MS-18-37, Zobellella denitrificans F13-1, Aeromonas schubertii WL1483, Aeromonas caviae NCTC12244, Aeromonas dhakensis KN-Mc-6U21, Aeromonas veronii AVNIH1, Aeromonas hydrophila ZYAH75, Aeromonas hydrophila AL06-06, Aeromonas hydrophila AH10, Aeromonas hydrophila JBN2301, Aeromonas caviae GSH8M-1, Aeromonas veronii 17ISAe, Aeromonas caviae T25-39, Aeromonas sp. ASNIH2, Aeromonas veronii X11, Aeromonas schubertii LF1708, Aeromonas dhakensis AAK1, Aeromonas hydrophila SSU	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.LYSINE-SYN.DAPLYSINESYN-PWY.	DAPLYSINESYN-PWY
demethylmenaquinol-8 biosynthesis I	0.957142857143	1.0	1.0	Aeromonadaceae	Aeromonas media WS, Aeromonas hydrophila ML09-119, Aeromonas hydrophila AL09-71, Aeromonas salmonicida subsp. salmonicida, Aeromonas hydrophila subsp. hydrophila, Aeromonas salmonicida subsp. pectinolytica 34mel, Aeromonas hydrophila YL17, Aeromonas veronii B565, Aeromonas salmonicida subsp. masoucida, Aeromonas hydrophila pc104A, Aeromonas hydrophila J-1, Aeromonas salmonicida subsp. salmonicida A449, Aeromonas hydrophila subsp. hydrophila ATCC 7966, Aeromonas hydrophila NJ-35, Aeromonas hydrophila 4AK4, Aeromonas salmonicida subsp. salmonicida 01-B526, Tolumonas auensis DSM 9187, Aeromonas sp. ASNIH5, Aeromonas hydrophila WCX23, Aeromonas rivipollensis KN-Mc-11N1, Aeromonas hydrophila MX16A, Aeromonas hydrophila AHNIH1, Aeromonas hydrophila KN-Mc-1R2, Aeromonas salmonicida S121, Aeromonas caviae FDAARGOS_72, Aeromonas veronii FDAARGOS_632, Aeromonas salmonicida S44, Oceanisphaera profunda SM1222, Aeromonas veronii FC951, Aeromonas veronii X12, Aeromonas salmonicida O23A, Aeromonas veronii TH0426, Aeromonas sp. CA23, Aeromonas hydrophila GYK1, Aeromonas sp. ASNIH4, Aeromonas sp. CU5, Aeromonas encheleia NCTC12917, Aeromonas sp. ASNIH1, Aeromonas salmonicida S68, Aeromonas caviae 8LM, Aeromonas sp. ASNIH7, Aeromonas hydrophila GSH8-2, Aeromonas sp. ASNIH3, Oceanimonas sp. GK1, Aeromonas hydrophila D4, Aeromonas salmonicida A527, Aeromonas hydrophila ZYAH72, Aeromonas hydrophila 23-C-23, Aeromonas caviae R25-6, Aeromonas caviae WCW1-2, Aeromonas veronii MS-18-37, Zobellella denitrificans F13-1, Aeromonas schubertii WL1483, Aeromonas caviae NCTC12244, Aeromonas dhakensis KN-Mc-6U21, Aeromonas veronii AVNIH1, Aeromonas hydrophila ZYAH75, Aeromonas hydrophila AL06-06, Aeromonas hydrophila AH10, Aeromonas hydrophila JBN2301, Aeromonas caviae GSH8M-1, Aeromonas veronii 17ISAe, Aeromonas sp. ASNIH2, Aeromonas veronii X11, Aeromonas schubertii LF1708, Aeromonas dhakensis AAK1, Aeromonas hydrophila SSU	Biosynthesis.Cofactor-Biosynthesis.Quinone-Biosynthesis.Demethylmenaquinone-Biosynthesis.Demethylmenaquinol-8-Biosynthesis.PWY-5852.	PWY-5852
L-alanine biosynthesis III	0.914285714286	1.0	1.0	Aeromonadaceae	Aeromonas media WS, Aeromonas hydrophila ML09-119, Aeromonas hydrophila AL09-71, Aeromonas salmonicida subsp. salmonicida, Aeromonas hydrophila subsp. hydrophila, Aeromonas salmonicida subsp. pectinolytica 34mel, Aeromonas hydrophila YL17, Aeromonas veronii B565, Aeromonas salmonicida subsp. masoucida, Aeromonas hydrophila pc104A, Aeromonas hydrophila J-1, Aeromonas salmonicida subsp. salmonicida A449, Aeromonas hydrophila subsp. hydrophila ATCC 7966, Aeromonas hydrophila NJ-35, Aeromonas hydrophila 4AK4, Aeromonas salmonicida subsp. salmonicida 01-B526, Tolumonas auensis DSM 9187, Aeromonas sp. ASNIH5, Aeromonas hydrophila WCX23, Aeromonas rivipollensis KN-Mc-11N1, Aeromonas hydrophila MX16A, Aeromonas hydrophila AHNIH1, Aeromonas hydrophila KN-Mc-1R2, Aeromonas salmonicida S121, Aeromonas caviae FDAARGOS_72, Aeromonas veronii FDAARGOS_632, Aeromonas salmonicida S44, Oceanisphaera profunda SM1222, Aeromonas veronii FC951, Aeromonas veronii X12, Aeromonas salmonicida O23A, Oceanisphaera avium AMac2203, Aeromonas sp. CA23, Aeromonas hydrophila GYK1, Aeromonas sp. ASNIH4, Aeromonas encheleia NCTC12917, Aeromonas sp. ASNIH1, Aeromonas salmonicida S68, Aeromonas caviae 8LM, Aeromonas sp. ASNIH7, Aeromonas hydrophila GSH8-2, Aeromonas sp. ASNIH3, Aeromonas caviae R25-2, Oceanimonas sp. GK1, Aeromonas hydrophila D4, Aeromonas salmonicida A527, Aeromonas hydrophila ZYAH72, Aeromonas hydrophila 23-C-23, Aeromonas caviae R25-6, Aeromonas caviae WCW1-2, Aeromonas veronii MS-18-37, Zobellella denitrificans F13-1, Aeromonas schubertii WL1483, Aeromonas caviae NCTC12244, Aeromonas dhakensis KN-Mc-6U21, Aeromonas veronii AVNIH1, Aeromonas hydrophila AL06-06, Aeromonas hydrophila AH10, Aeromonas hydrophila JBN2301, Aeromonas caviae GSH8M-1, Aeromonas caviae T25-39, Aeromonas sp. ASNIH2, Aeromonas dhakensis AAK1, Aeromonas hydrophila SSU	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.ALANINE-SYN.PWY0-1021.	PWY0-1021
methylerythritol phosphate pathway I	0.985714285714	0.89	0.89	Aeromonadaceae	Aeromonas media WS, Aeromonas hydrophila ML09-119, Aeromonas hydrophila AL09-71, Aeromonas salmonicida subsp. salmonicida, Aeromonas hydrophila subsp. hydrophila, Aeromonas salmonicida subsp. pectinolytica 34mel, Aeromonas hydrophila YL17, Aeromonas veronii B565, Aeromonas salmonicida subsp. masoucida, Aeromonas hydrophila pc104A, Aeromonas hydrophila J-1, Aeromonas salmonicida subsp. salmonicida A449, Aeromonas hydrophila subsp. hydrophila ATCC 7966, Aeromonas hydrophila NJ-35, Aeromonas hydrophila 4AK4, Aeromonas salmonicida subsp. salmonicida 01-B526, Tolumonas auensis DSM 9187, Aeromonas sp. ASNIH5, Aeromonas hydrophila WCX23, Aeromonas rivipollensis KN-Mc-11N1, Aeromonas hydrophila MX16A, Aeromonas hydrophila AHNIH1, Aeromonas hydrophila KN-Mc-1R2, Aeromonas salmonicida S121, Aeromonas caviae FDAARGOS_72, Aeromonas veronii FDAARGOS_632, Aeromonas salmonicida S44, Oceanisphaera profunda SM1222, Aeromonas veronii FC951, Aeromonas veronii X12, Aeromonas salmonicida O23A, Oceanisphaera avium AMac2203, Aeromonas veronii TH0426, Aeromonas sp. CA23, Aeromonas hydrophila GYK1, Aeromonas sp. ASNIH4, Aeromonas sp. CU5, Aeromonas encheleia NCTC12917, Aeromonas sp. ASNIH1, Aeromonas salmonicida S68, Aeromonas caviae 8LM, Aeromonas sp. ASNIH7, Aeromonas hydrophila GSH8-2, Aeromonas caviae R25-2, Oceanimonas sp. GK1, Aeromonas hydrophila D4, Aeromonas salmonicida A527, Aeromonas hydrophila ZYAH72, Aeromonas hydrophila 23-C-23, Aeromonas caviae R25-6, Aeromonas caviae WCW1-2, Aeromonas veronii MS-18-37, Zobellella denitrificans F13-1, Aeromonas schubertii WL1483, Aeromonas caviae NCTC12244, Aeromonas dhakensis KN-Mc-6U21, Aeromonas veronii AVNIH1, Aeromonas hydrophila ZYAH75, Aeromonas hydrophila AL06-06, Aeromonas hydrophila AH10, Aeromonas hydrophila JBN2301, Aeromonas caviae GSH8M-1, Aeromonas veronii 17ISAe, Aeromonas caviae T25-39, Aeromonas sp. ASNIH2, Aeromonas veronii X11, Aeromonas schubertii LF1708, Aeromonas dhakensis AAK1, Aeromonas hydrophila SSU	Biosynthesis.SECONDARY-METABOLITE-BIOSYNTHESIS.Terpenoid-Biosynthesis.ISOPRENOIDS.Isopentenyl-Diphosphate-Biosynthesis.MEP-NONMEVIPP-PWY.	MEP-NONMEVIPP-PWY
guanylyl molybdenum cofactor biosynthesis	0.971428571429	1.0	1.0	Aeromonadaceae	Aeromonas media WS, Aeromonas hydrophila ML09-119, Aeromonas hydrophila AL09-71, Aeromonas salmonicida subsp. salmonicida, Aeromonas hydrophila subsp. hydrophila, Aeromonas salmonicida subsp. pectinolytica 34mel, Aeromonas hydrophila YL17, Aeromonas veronii B565, Aeromonas salmonicida subsp. masoucida, Aeromonas hydrophila pc104A, Aeromonas hydrophila J-1, Aeromonas salmonicida subsp. salmonicida A449, Aeromonas hydrophila subsp. hydrophila ATCC 7966, Aeromonas hydrophila NJ-35, Aeromonas hydrophila 4AK4, Aeromonas salmonicida subsp. salmonicida 01-B526, Tolumonas auensis DSM 9187, Aeromonas sp. ASNIH5, Aeromonas hydrophila WCX23, Aeromonas rivipollensis KN-Mc-11N1, Aeromonas hydrophila MX16A, Aeromonas hydrophila AHNIH1, Aeromonas hydrophila KN-Mc-1R2, Aeromonas salmonicida S121, Aeromonas caviae FDAARGOS_72, Aeromonas veronii FDAARGOS_632, Aeromonas salmonicida S44, Oceanisphaera profunda SM1222, Aeromonas veronii FC951, Aeromonas veronii X12, Aeromonas salmonicida O23A, Oceanisphaera avium AMac2203, Aeromonas veronii TH0426, Aeromonas sp. CA23, Aeromonas hydrophila GYK1, Aeromonas sp. ASNIH4, Aeromonas sp. CU5, Aeromonas encheleia NCTC12917, Aeromonas sp. ASNIH1, Aeromonas salmonicida S68, Aeromonas caviae 8LM, Aeromonas sp. ASNIH7, Aeromonas hydrophila GSH8-2, Aeromonas sp. ASNIH3, Aeromonas caviae R25-2, Aeromonas hydrophila D4, Aeromonas salmonicida A527, Aeromonas hydrophila ZYAH72, Aeromonas hydrophila 23-C-23, Aeromonas caviae R25-6, Aeromonas caviae WCW1-2, Aeromonas veronii MS-18-37, Zobellella denitrificans F13-1, Aeromonas schubertii WL1483, Aeromonas caviae NCTC12244, Aeromonas dhakensis KN-Mc-6U21, Aeromonas veronii AVNIH1, Aeromonas hydrophila ZYAH75, Aeromonas hydrophila AL06-06, Aeromonas hydrophila AH10, Aeromonas hydrophila JBN2301, Aeromonas caviae GSH8M-1, Aeromonas veronii 17ISAe, Aeromonas caviae T25-39, Aeromonas sp. ASNIH2, Aeromonas veronii X11, Aeromonas dhakensis AAK1, Aeromonas hydrophila SSU	Biosynthesis.Cofactor-Biosynthesis.PWY-5964.	PWY-5964
