Metabolic Pathway	Present in X org./Total org.	Median score	Median frequency	Target taxonomies	Strain with the Pathway	Pathway Hierarchy	MetaCyc URL
D-gluconate degradation	0.421052631579	1.0	1.0	Actinomyces	Actinomyces sp. oral taxon 848 str. F0332, Actinomyces radicidentis CCUG 36733, Actinomyces sp. Z16, Actinomyces howellii NCTC11636, Actinomyces sp. 299, Actinomyces sp. Chiba101, Actinomyces sp. 410, Actinomyces sp. oral taxon 414 F0588	Degradation.CARBOXYLATES-DEG.GLUCONSUPER-PWY.	GLUCONSUPER-PWY
inosine-5'-phosphate biosynthesis I	0.473684210526	1.0	1.0	Actinomyces	Actinomyces sp. oral taxon 848 str. F0332, Actinomyces radicidentis CCUG 36733, Actinomyces sp. Z16, Actinomyces sp. 299, Actinomyces sp. Chiba101, Actinomyces tangfeifanii VUL4_3, Actinomyces sp. 410, Actinomyces sp. oral taxon 897 F0631, Actinomyces oris T14V	Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.Purine-Nucleotide-De-Novo-Biosynthesis.Purine-Ribonuc-De-Novo-Biosynthesis.IMP-Biosynthesis.PWY-6123.	PWY-6123
fatty acid elongation -- saturated	0.473684210526	0.2	0.4	Actinomyces	Actinomyces sp. oral taxon 848 str. F0332, Actinomyces radicidentis CCUG 36733, Actinomyces sp. Z16, Actinomyces sp. Chiba101, Actinomyces slackii NCTC11923, Actinomyces sp. 410, Actinomyces sp. oral taxon 897 F0631, Actinomyces sp. oral taxon 414 F0588, Actinomyces oris T14V	Biosynthesis.Lipid-Biosynthesis.Fatty-acid-biosynthesis.FASYN-ELONG-PWY.	FASYN-ELONG-PWY
stearate biosynthesis II (bacteria and plants)	0.368421052632	0.33	0.83	Actinomyces	Actinomyces sp. oral taxon 848 str. F0332, Actinomyces radicidentis CCUG 36733, Actinomyces sp. Z16, Actinomyces sp. Chiba101, Actinomyces sp. 410, Actinomyces sp. oral taxon 414 F0588, Actinomyces oris T14V	Biosynthesis.Lipid-Biosynthesis.Fatty-acid-biosynthesis.Stearate-Biosynthesis.PWY-5989.	PWY-5989
dTDP-L-rhamnose biosynthesis	0.263157894737	0.75	0.75	Actinomyces	Actinomyces sp. oral taxon 848 str. F0332, Actinomyces radicidentis CCUG 36733, Actinomyces sp. Z16, Actinomyces sp. Chiba101, Actinomyces sp. oral taxon 414 F0588	Biosynthesis.Carbohydrates-Biosynthesis.CARBO-BIOSYNTHESIS.SUGAR-NUCLEOTIDES.dTDP-Sugar-Biosynthesis.DTDPRHAMSYN-PWY.	DTDPRHAMSYN-PWY
trehalose degradation I (low osmolarity)	0.578947368421	1.0	1.0	Actinomyces	Actinomyces sp. oral taxon 848 str. F0332, Actinomyces radicidentis CCUG 36733, Actinomyces sp. Z16, Actinomyces sp. dk561, Actinomyces howellii NCTC11636, Actinomyces sp. 299, Actinomyces slackii NCTC11923, Actinomyces viscosus NCTC10951, Actinomyces sp. 410, Actinomyces sp. oral taxon 897 F0631, Actinomyces sp. oral taxon 414 F0588	Degradation.Carbohydrates-Degradation.Sugars-And-Polysaccharides-Degradation.Trehalose-Degradation.TREDEGLOW-PWY.	TREDEGLOW-PWY
L-glutamine biosynthesis I	0.631578947368	1.0	1.5	Actinomyces	Actinomyces sp. oral taxon 848 str. F0332, Actinomyces radicidentis CCUG 36733, Actinomyces sp. Z16, Actinomyces sp. dk561, Actinomyces israelii NCTC12972, Actinomyces howellii NCTC11636, Actinomyces sp. 299, Actinomyces slackii NCTC11923, Actinomyces pacaensis Marseille-P2985, Actinomyces viscosus NCTC10951, Actinomyces sp. oral taxon 897 F0631, Actinomyces oris T14V	Degradation.Noncarbon-Nutrients.NITROGEN-DEG.Ammonia-Assimilation.GLNSYN-PWY./Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.GLUTAMINE-SYN.GLNSYN-PWY.	GLNSYN-PWY
fatty acid &beta;-oxidation I	0.105263157895	0.29	0.79	Actinomyces	Actinomyces sp. oral taxon 848 str. F0332, Actinomyces sp. 299	Degradation.Fatty-Acid-and-Lipid-Degradation.Fatty-Acid-Degradation.FAO-PWY.	FAO-PWY
glycolate and glyoxylate degradation I	0.157894736842	0.25	0.25	Actinomyces	Actinomyces sp. oral taxon 848 str. F0332, Actinomyces sp. 299, Actinomyces sp. Chiba101	Degradation.CARBOXYLATES-DEG.Glycolate-Degradation.GLYCOLATEMET-PWY.	GLYCOLATEMET-PWY
allantoin degradation to ureidoglycolate I (urea producing)	0.157894736842	0.5	0.5	Actinomyces	Actinomyces sp. oral taxon 848 str. F0332, Actinomyces sp. 299, Actinomyces sp. Chiba101	Degradation.AMINE-DEG.Allantoin-degradation.PWY-5697.	PWY-5697
acrylonitrile degradation I	0.105263157895	0.5	0.5	Actinomyces	Actinomyces sp. oral taxon 848 str. F0332, Actinomyces sp. Z16	Degradation.Other-Degradation.Acrylonitrile-Degradation.PWY-7308.	PWY-7308
L-arginine degradation X (arginine monooxygenase pathway)	0.105263157895	0.33	0.33	Actinomyces	Actinomyces sp. oral taxon 848 str. F0332, Actinomyces sp. Z16	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.ARGININE-DEG.ARGDEG-V-PWY.	ARGDEG-V-PWY
L-arabinose degradation I	0.421052631579	0.67	0.67	Actinomyces	Actinomyces sp. oral taxon 848 str. F0332, Actinomyces sp. Z16, Actinomyces sp. dk561, Actinomyces howellii NCTC11636, Actinomyces sp. 299, Actinomyces sp. Chiba101, Actinomyces slackii NCTC11923, Actinomyces sp. 410	Degradation.Carbohydrates-Degradation.Sugars-And-Polysaccharides-Degradation.L-Arabinose-Degradation.ARABCAT-PWY.	ARABCAT-PWY
4-aminobenzoate biosynthesis	0.368421052632	0.5	0.5	Actinomyces	Actinomyces sp. oral taxon 848 str. F0332, Actinomyces sp. dk561, Actinomyces howellii NCTC11636, Actinomyces sp. 299, Actinomyces slackii NCTC11923, Actinomyces viscosus NCTC10951, Actinomyces sp. oral taxon 414 F0588	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Folate-Biosynthesis.PWY-6543.	PWY-6543
coenzyme A biosynthesis I (prokaryotic)	0.263157894737	1.0	1.0	Actinomyces	Actinomyces sp. oral taxon 848 str. F0332, Actinomyces sp. dk561, Actinomyces israelii NCTC12972, Actinomyces howellii NCTC11636, Actinomyces viscosus NCTC10951	Biosynthesis.Cofactor-Biosynthesis.CoA-Biosynthesis.COA-PWY.	COA-PWY
&beta;-alanine biosynthesis III	0.315789473684	1.0	1.0	Actinomyces	Actinomyces sp. oral taxon 848 str. F0332, Actinomyces sp. dk561, Actinomyces israelii NCTC12972, Actinomyces howellii NCTC11636, Actinomyces viscosus NCTC10951, Actinomyces sp. oral taxon 897 F0631	Biosynthesis.Amino-Acid-Biosynthesis.Other-Amino-Acid-Biosynthesis.Beta-Alanine-Biosynthesis.PWY-5155.	PWY-5155
L-citrulline degradation	0.578947368421	0.67	1.67	Actinomyces	Actinomyces sp. oral taxon 848 str. F0332, Actinomyces sp. dk561, Actinomyces israelii NCTC12972, Actinomyces naeslundii ATCC 27039, Actinomyces howellii NCTC11636, Actinomyces sp. 299, Actinomyces slackii NCTC11923, Actinomyces viscosus NCTC10951, Actinomyces sp. 410, Actinomyces sp. oral taxon 897 F0631, Actinomyces sp. oral taxon 414 F0588	Degradation.Amino-Acid-Degradation.MISCELLANEOUS-DEG.CITRULLINE-DEG-PWY.	CITRULLINE-DEG-PWY
myo-inositol biosynthesis	0.421052631579	0.5	0.5	Actinomyces	Actinomyces sp. oral taxon 848 str. F0332, Actinomyces sp. oral taxon 171 str. F0337, Actinomyces gaoshouyii pika_114, Actinomyces radicidentis CCUG 36733, Actinomyces sp. Chiba101, Actinomyces tangfeifanii VUL4_3, Actinomyces sp. oral taxon 414 F0588, Actinomyces oris T14V	Biosynthesis.SECONDARY-METABOLITE-BIOSYNTHESIS.SUGAR-DERIVS.Sugar-Alcohols-Biosynthesis.Cyclitols-Biosynthesis.PWY-2301.	PWY-2301
menaquinol-11 biosynthesis	0.894736842105	1.0	1.0	Actinomyces	Actinomyces sp. oral taxon 848 str. F0332, Actinomyces sp. oral taxon 171 str. F0337, Actinomyces gaoshouyii pika_114, Actinomyces radicidentis CCUG 36733, Actinomyces sp. Z16, Actinomyces israelii NCTC12972, Actinomyces naeslundii ATCC 27039, Actinomyces howellii NCTC11636, Actinomyces sp. 299, Actinomyces sp. Chiba101, Actinomyces slackii NCTC11923, Actinomyces pacaensis Marseille-P2985, Actinomyces viscosus NCTC10951, Actinomyces tangfeifanii VUL4_3, Actinomyces sp. oral taxon 897 F0631, Actinomyces sp. oral taxon 414 F0588, Actinomyces oris T14V	Biosynthesis.Cofactor-Biosynthesis.Quinone-Biosynthesis.Menaquinone-Biosynthesis.PWY-5891.	PWY-5891
menaquinol-10 biosynthesis	0.894736842105	1.0	1.0	Actinomyces	Actinomyces sp. oral taxon 848 str. F0332, Actinomyces sp. oral taxon 171 str. F0337, Actinomyces gaoshouyii pika_114, Actinomyces radicidentis CCUG 36733, Actinomyces sp. Z16, Actinomyces israelii NCTC12972, Actinomyces naeslundii ATCC 27039, Actinomyces howellii NCTC11636, Actinomyces sp. 299, Actinomyces sp. Chiba101, Actinomyces slackii NCTC11923, Actinomyces pacaensis Marseille-P2985, Actinomyces viscosus NCTC10951, Actinomyces tangfeifanii VUL4_3, Actinomyces sp. oral taxon 897 F0631, Actinomyces sp. oral taxon 414 F0588, Actinomyces oris T14V	Biosynthesis.Cofactor-Biosynthesis.Quinone-Biosynthesis.Menaquinone-Biosynthesis.PWY-5890.	PWY-5890
L-serine biosynthesis I	0.789473684211	0.67	1.0	Actinomyces	Actinomyces sp. oral taxon 848 str. F0332, Actinomyces sp. oral taxon 171 str. F0337, Actinomyces gaoshouyii pika_114, Actinomyces radicidentis CCUG 36733, Actinomyces sp. Z16, Actinomyces sp. dk561, Actinomyces israelii NCTC12972, Actinomyces howellii NCTC11636, Actinomyces sp. 299, Actinomyces slackii NCTC11923, Actinomyces viscosus NCTC10951, Actinomyces sp. 410, Actinomyces sp. oral taxon 897 F0631, Actinomyces sp. oral taxon 414 F0588, Actinomyces oris T14V	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.SERINE-BIOSYNTHESIS.SERSYN-PWY.	SERSYN-PWY
L-threonine degradation I	0.894736842105	0.33	0.33	Actinomyces	Actinomyces sp. oral taxon 848 str. F0332, Actinomyces sp. oral taxon 171 str. F0337, Actinomyces gaoshouyii pika_114, Actinomyces radicidentis CCUG 36733, Actinomyces sp. Z16, Actinomyces sp. dk561, Actinomyces israelii NCTC12972, Actinomyces howellii NCTC11636, Actinomyces sp. 299, Actinomyces sp. Chiba101, Actinomyces slackii NCTC11923, Actinomyces pacaensis Marseille-P2985, Actinomyces viscosus NCTC10951, Actinomyces sp. 410, Actinomyces sp. oral taxon 897 F0631, Actinomyces sp. oral taxon 414 F0588, Actinomyces oris T14V	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.THREONINE-DEG.PWY-5437.	PWY-5437
glycerophosphodiester degradation	0.894736842105	0.5	1.0	Actinomyces	Actinomyces sp. oral taxon 848 str. F0332, Actinomyces sp. oral taxon 171 str. F0337, Actinomyces gaoshouyii pika_114, Actinomyces radicidentis CCUG 36733, Actinomyces sp. Z16, Actinomyces sp. dk561, Actinomyces israelii NCTC12972, Actinomyces howellii NCTC11636, Actinomyces sp. 299, Actinomyces sp. Chiba101, Actinomyces slackii NCTC11923, Actinomyces pacaensis Marseille-P2985, Actinomyces viscosus NCTC10951, Actinomyces sp. 410, Actinomyces sp. oral taxon 897 F0631, Actinomyces sp. oral taxon 414 F0588, Actinomyces oris T14V	Degradation.Alcohol-Degradation.GLYCEROL-DEG.PWY-6952.	PWY-6952
N10-formyl-tetrahydrofolate biosynthesis	0.894736842105	0.67	0.67	Actinomyces	Actinomyces sp. oral taxon 848 str. F0332, Actinomyces sp. oral taxon 171 str. F0337, Actinomyces gaoshouyii pika_114, Actinomyces radicidentis CCUG 36733, Actinomyces sp. Z16, Actinomyces sp. dk561, Actinomyces israelii NCTC12972, Actinomyces howellii NCTC11636, Actinomyces sp. 299, Actinomyces sp. Chiba101, Actinomyces slackii NCTC11923, Actinomyces pacaensis Marseille-P2985, Actinomyces viscosus NCTC10951, Actinomyces sp. 410, Actinomyces sp. oral taxon 897 F0631, Actinomyces sp. oral taxon 414 F0588, Actinomyces oris T14V	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Folate-Biosynthesis.1CMET2-PWY.	1CMET2-PWY
UDP-N-acetyl-D-glucosamine biosynthesis I	0.894736842105	0.8	0.8	Actinomyces	Actinomyces sp. oral taxon 848 str. F0332, Actinomyces sp. oral taxon 171 str. F0337, Actinomyces gaoshouyii pika_114, Actinomyces radicidentis CCUG 36733, Actinomyces sp. Z16, Actinomyces sp. dk561, Actinomyces israelii NCTC12972, Actinomyces howellii NCTC11636, Actinomyces sp. 299, Actinomyces sp. Chiba101, Actinomyces slackii NCTC11923, Actinomyces pacaensis Marseille-P2985, Actinomyces viscosus NCTC10951, Actinomyces sp. 410, Actinomyces sp. oral taxon 897 F0631, Actinomyces sp. oral taxon 414 F0588, Actinomyces oris T14V	Biosynthesis.Carbohydrates-Biosynthesis.CARBO-BIOSYNTHESIS.SUGAR-NUCLEOTIDES.UDP-Sugar-Biosynthesis.UDP-NAc-Glucosamine-Biosynthesis.UDPNAGSYN-PWY.	UDPNAGSYN-PWY
L-isoleucine biosynthesis I (from threonine)	0.894736842105	0.71	0.86	Actinomyces	Actinomyces sp. oral taxon 848 str. F0332, Actinomyces sp. oral taxon 171 str. F0337, Actinomyces gaoshouyii pika_114, Actinomyces radicidentis CCUG 36733, Actinomyces sp. Z16, Actinomyces sp. dk561, Actinomyces israelii NCTC12972, Actinomyces howellii NCTC11636, Actinomyces sp. 299, Actinomyces sp. Chiba101, Actinomyces slackii NCTC11923, Actinomyces pacaensis Marseille-P2985, Actinomyces viscosus NCTC10951, Actinomyces sp. 410, Actinomyces sp. oral taxon 897 F0631, Actinomyces sp. oral taxon 414 F0588, Actinomyces oris T14V	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.ISOLEUCINE-SYN.ILEUSYN-PWY.	ILEUSYN-PWY
L-valine biosynthesis	0.894736842105	1.0	1.25	Actinomyces	Actinomyces sp. oral taxon 848 str. F0332, Actinomyces sp. oral taxon 171 str. F0337, Actinomyces gaoshouyii pika_114, Actinomyces radicidentis CCUG 36733, Actinomyces sp. Z16, Actinomyces sp. dk561, Actinomyces israelii NCTC12972, Actinomyces howellii NCTC11636, Actinomyces sp. 299, Actinomyces sp. Chiba101, Actinomyces slackii NCTC11923, Actinomyces pacaensis Marseille-P2985, Actinomyces viscosus NCTC10951, Actinomyces sp. 410, Actinomyces sp. oral taxon 897 F0631, Actinomyces sp. oral taxon 414 F0588, Actinomyces oris T14V	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.VALINE-BIOSYNTHESIS.VALSYN-PWY.	VALSYN-PWY
UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)	0.894736842105	1.0	1.13	Actinomyces	Actinomyces sp. oral taxon 848 str. F0332, Actinomyces sp. oral taxon 171 str. F0337, Actinomyces gaoshouyii pika_114, Actinomyces radicidentis CCUG 36733, Actinomyces sp. Z16, Actinomyces sp. dk561, Actinomyces israelii NCTC12972, Actinomyces howellii NCTC11636, Actinomyces sp. 299, Actinomyces sp. Chiba101, Actinomyces slackii NCTC11923, Actinomyces pacaensis Marseille-P2985, Actinomyces viscosus NCTC10951, Actinomyces tangfeifanii VUL4_3, Actinomyces sp. 410, Actinomyces sp. oral taxon 414 F0588, Actinomyces oris T14V	Biosynthesis.Cell-Structure-Biosynthesis.Cell-Wall-Biosynthesis.Acetylmuramoyl-Pentapeptide-Biosynthesis.PWY-6387.	PWY-6387
CDP-diacylglycerol biosynthesis I	0.894736842105	0.5	0.75	Actinomyces	Actinomyces sp. oral taxon 848 str. F0332, Actinomyces sp. oral taxon 171 str. F0337, Actinomyces gaoshouyii pika_114, Actinomyces radicidentis CCUG 36733, Actinomyces sp. Z16, Actinomyces sp. dk561, Actinomyces israelii NCTC12972, Actinomyces howellii NCTC11636, Actinomyces sp. 299, Actinomyces sp. Chiba101, Actinomyces slackii NCTC11923, Actinomyces pacaensis Marseille-P2985, Actinomyces viscosus NCTC10951, Actinomyces tangfeifanii VUL4_3, Actinomyces sp. 410, Actinomyces sp. oral taxon 897 F0631, Actinomyces oris T14V	Biosynthesis.Lipid-Biosynthesis.Phospholipid-Biosynthesis.CDP-diacylglycerol-Biosynthesis.PWY-5667.	PWY-5667
lipoate biosynthesis and incorporation III (Bacillus)	0.894736842105	0.67	0.67	Actinomyces	Actinomyces sp. oral taxon 848 str. F0332, Actinomyces sp. oral taxon 171 str. F0337, Actinomyces gaoshouyii pika_114, Actinomyces radicidentis CCUG 36733, Actinomyces sp. Z16, Actinomyces sp. dk561, Actinomyces israelii NCTC12972, Actinomyces howellii NCTC11636, Actinomyces sp. 299, Actinomyces sp. Chiba101, Actinomyces slackii NCTC11923, Actinomyces pacaensis Marseille-P2985, Actinomyces viscosus NCTC10951, Actinomyces tangfeifanii VUL4_3, Actinomyces sp. 410, Actinomyces sp. oral taxon 897 F0631, Actinomyces oris T14V	Biosynthesis.Cofactor-Biosynthesis.Lipoate-Biosynthesis.PWY-6987.	PWY-6987
demethylmenaquinol-8 biosynthesis I	0.894736842105	1.0	1.0	Actinomyces	Actinomyces sp. oral taxon 848 str. F0332, Actinomyces sp. oral taxon 171 str. F0337, Actinomyces gaoshouyii pika_114, Actinomyces radicidentis CCUG 36733, Actinomyces sp. Z16, Actinomyces sp. dk561, Actinomyces israelii NCTC12972, Actinomyces howellii NCTC11636, Actinomyces sp. 299, Actinomyces sp. Chiba101, Actinomyces slackii NCTC11923, Actinomyces pacaensis Marseille-P2985, Actinomyces viscosus NCTC10951, Actinomyces tangfeifanii VUL4_3, Actinomyces sp. 410, Actinomyces sp. oral taxon 897 F0631, Actinomyces sp. oral taxon 414 F0588	Biosynthesis.Cofactor-Biosynthesis.Quinone-Biosynthesis.Demethylmenaquinone-Biosynthesis.Demethylmenaquinol-8-Biosynthesis.PWY-5852.	PWY-5852
NAD de novo biosynthesis I (from aspartate)	0.947368421053	0.33	0.33	Actinomyces	Actinomyces sp. oral taxon 848 str. F0332, Actinomyces sp. oral taxon 171 str. F0337, Actinomyces gaoshouyii pika_114, Actinomyces radicidentis CCUG 36733, Actinomyces sp. Z16, Actinomyces sp. dk561, Actinomyces israelii NCTC12972, Actinomyces howellii NCTC11636, Actinomyces sp. 299, Actinomyces sp. Chiba101, Actinomyces slackii NCTC11923, Actinomyces pacaensis Marseille-P2985, Actinomyces viscosus NCTC10951, Actinomyces tangfeifanii VUL4_3, Actinomyces sp. 410, Actinomyces sp. oral taxon 897 F0631, Actinomyces sp. oral taxon 414 F0588, Actinomyces oris T14V	Biosynthesis.Cofactor-Biosynthesis.NAD-Metabolism.NAD-SYN.PYRIDNUCSYN-PWY.	PYRIDNUCSYN-PWY
succinate to cytochrome bo oxidase electron transfer	0.947368421053	1.0	2.75	Actinomyces	Actinomyces sp. oral taxon 848 str. F0332, Actinomyces sp. oral taxon 171 str. F0337, Actinomyces gaoshouyii pika_114, Actinomyces radicidentis CCUG 36733, Actinomyces sp. Z16, Actinomyces sp. dk561, Actinomyces israelii NCTC12972, Actinomyces howellii NCTC11636, Actinomyces sp. 299, Actinomyces sp. Chiba101, Actinomyces slackii NCTC11923, Actinomyces pacaensis Marseille-P2985, Actinomyces viscosus NCTC10951, Actinomyces tangfeifanii VUL4_3, Actinomyces sp. 410, Actinomyces sp. oral taxon 897 F0631, Actinomyces sp. oral taxon 414 F0588, Actinomyces oris T14V	Energy-Metabolism.Respiration.AEROBIC-RESPIRATION.PWY0-1329./Energy-Metabolism.Electron-Transfer.PWY0-1329.	PWY0-1329
autoinducer AI-2 biosynthesis I	0.947368421053	0.4	0.4	Actinomyces	Actinomyces sp. oral taxon 848 str. F0332, Actinomyces sp. oral taxon 171 str. F0337, Actinomyces gaoshouyii pika_114, Actinomyces radicidentis CCUG 36733, Actinomyces sp. Z16, Actinomyces sp. dk561, Actinomyces israelii NCTC12972, Actinomyces howellii NCTC11636, Actinomyces sp. 299, Actinomyces sp. Chiba101, Actinomyces slackii NCTC11923, Actinomyces pacaensis Marseille-P2985, Actinomyces viscosus NCTC10951, Actinomyces tangfeifanii VUL4_3, Actinomyces sp. 410, Actinomyces sp. oral taxon 897 F0631, Actinomyces sp. oral taxon 414 F0588, Actinomyces oris T14V	Biosynthesis.SECONDARY-METABOLITE-BIOSYNTHESIS.Autoinducer-Biosynthesis.PWY-6153.	PWY-6153
inosine 5'-phosphate degradation	0.947368421053	0.75	1.13	Actinomyces	Actinomyces sp. oral taxon 848 str. F0332, Actinomyces sp. oral taxon 171 str. F0337, Actinomyces gaoshouyii pika_114, Actinomyces radicidentis CCUG 36733, Actinomyces sp. Z16, Actinomyces sp. dk561, Actinomyces israelii NCTC12972, Actinomyces howellii NCTC11636, Actinomyces sp. 299, Actinomyces sp. Chiba101, Actinomyces slackii NCTC11923, Actinomyces pacaensis Marseille-P2985, Actinomyces viscosus NCTC10951, Actinomyces tangfeifanii VUL4_3, Actinomyces sp. 410, Actinomyces sp. oral taxon 897 F0631, Actinomyces sp. oral taxon 414 F0588, Actinomyces oris T14V	Degradation.NUCLEO-DEG.Purine-Degradation.PWY-5695.	PWY-5695
acetate and ATP formation from acetyl-CoA I	0.947368421053	1.0	1.0	Actinomyces	Actinomyces sp. oral taxon 848 str. F0332, Actinomyces sp. oral taxon 171 str. F0337, Actinomyces gaoshouyii pika_114, Actinomyces radicidentis CCUG 36733, Actinomyces sp. Z16, Actinomyces sp. dk561, Actinomyces israelii NCTC12972, Actinomyces howellii NCTC11636, Actinomyces sp. 299, Actinomyces sp. Chiba101, Actinomyces slackii NCTC11923, Actinomyces pacaensis Marseille-P2985, Actinomyces viscosus NCTC10951, Actinomyces tangfeifanii VUL4_3, Actinomyces sp. 410, Actinomyces sp. oral taxon 897 F0631, Actinomyces sp. oral taxon 414 F0588, Actinomyces oris T14V	Degradation.CARBOXYLATES-DEG.Acetate-Formation.PWY0-1312./Energy-Metabolism.Fermentation.Fermentation-to-Acids.Acetate-Formation.PWY0-1312.	PWY0-1312
pyrimidine deoxyribonucleotides de novo biosynthesis I	0.947368421053	0.78	0.78	Actinomyces	Actinomyces sp. oral taxon 848 str. F0332, Actinomyces sp. oral taxon 171 str. F0337, Actinomyces gaoshouyii pika_114, Actinomyces radicidentis CCUG 36733, Actinomyces sp. Z16, Actinomyces sp. dk561, Actinomyces israelii NCTC12972, Actinomyces howellii NCTC11636, Actinomyces sp. 299, Actinomyces sp. Chiba101, Actinomyces slackii NCTC11923, Actinomyces pacaensis Marseille-P2985, Actinomyces viscosus NCTC10951, Actinomyces tangfeifanii VUL4_3, Actinomyces sp. 410, Actinomyces sp. oral taxon 897 F0631, Actinomyces sp. oral taxon 414 F0588, Actinomyces oris T14V	Metabolic-Clusters.PWY-7184./Biosynthesis.Nucleotide-Biosynthesis.PYR-NUC-SYN.Pyrimidine-De-Novo-Biosyn.Pyrimid-Deoxyribonucleot-De-Novo-Biosyn.PWY-7184./Biosynthesis.Nucleotide-Biosynthesis.Deoxyribonucleotide-Biosynthesis.Pyrimid-Deoxyribonucleot-De-Novo-Biosyn.PWY-7184.	PWY-7184
glutathione biosynthesis	0.947368421053	1.0	1.0	Actinomyces	Actinomyces sp. oral taxon 848 str. F0332, Actinomyces sp. oral taxon 171 str. F0337, Actinomyces gaoshouyii pika_114, Actinomyces radicidentis CCUG 36733, Actinomyces sp. Z16, Actinomyces sp. dk561, Actinomyces israelii NCTC12972, Actinomyces howellii NCTC11636, Actinomyces sp. 299, Actinomyces sp. Chiba101, Actinomyces slackii NCTC11923, Actinomyces pacaensis Marseille-P2985, Actinomyces viscosus NCTC10951, Actinomyces tangfeifanii VUL4_3, Actinomyces sp. 410, Actinomyces sp. oral taxon 897 F0631, Actinomyces sp. oral taxon 414 F0588, Actinomyces oris T14V	Biosynthesis.Cofactor-Biosynthesis.Reductants.GLUTATHIONESYN-PWY.	GLUTATHIONESYN-PWY
N6-L-threonylcarbamoyladenosine37-modified tRNA biosynthesis	0.947368421053	0.5	1.0	Actinomyces	Actinomyces sp. oral taxon 848 str. F0332, Actinomyces sp. oral taxon 171 str. F0337, Actinomyces gaoshouyii pika_114, Actinomyces radicidentis CCUG 36733, Actinomyces sp. Z16, Actinomyces sp. dk561, Actinomyces israelii NCTC12972, Actinomyces howellii NCTC11636, Actinomyces sp. 299, Actinomyces sp. Chiba101, Actinomyces slackii NCTC11923, Actinomyces pacaensis Marseille-P2985, Actinomyces viscosus NCTC10951, Actinomyces tangfeifanii VUL4_3, Actinomyces sp. 410, Actinomyces sp. oral taxon 897 F0631, Actinomyces sp. oral taxon 414 F0588, Actinomyces oris T14V	Macromolecule-Modification.Nucleic-Acid-Processing.PWY0-1587.	PWY0-1587
L-threonine biosynthesis	0.947368421053	1.0	1.0	Actinomyces	Actinomyces sp. oral taxon 848 str. F0332, Actinomyces sp. oral taxon 171 str. F0337, Actinomyces gaoshouyii pika_114, Actinomyces radicidentis CCUG 36733, Actinomyces sp. Z16, Actinomyces sp. dk561, Actinomyces israelii NCTC12972, Actinomyces howellii NCTC11636, Actinomyces sp. 299, Actinomyces sp. Chiba101, Actinomyces slackii NCTC11923, Actinomyces pacaensis Marseille-P2985, Actinomyces viscosus NCTC10951, Actinomyces tangfeifanii VUL4_3, Actinomyces sp. 410, Actinomyces sp. oral taxon 897 F0631, Actinomyces sp. oral taxon 414 F0588, Actinomyces oris T14V	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.THREONINE-BIOSYNTHESIS.HOMOSER-THRESYN-PWY.	HOMOSER-THRESYN-PWY
glycine biosynthesis I	0.947368421053	1.0	1.0	Actinomyces	Actinomyces sp. oral taxon 848 str. F0332, Actinomyces sp. oral taxon 171 str. F0337, Actinomyces gaoshouyii pika_114, Actinomyces radicidentis CCUG 36733, Actinomyces sp. Z16, Actinomyces sp. dk561, Actinomyces israelii NCTC12972, Actinomyces howellii NCTC11636, Actinomyces sp. 299, Actinomyces sp. Chiba101, Actinomyces slackii NCTC11923, Actinomyces pacaensis Marseille-P2985, Actinomyces viscosus NCTC10951, Actinomyces tangfeifanii VUL4_3, Actinomyces sp. 410, Actinomyces sp. oral taxon 897 F0631, Actinomyces sp. oral taxon 414 F0588, Actinomyces oris T14V	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.GLYCINE-SYN.GLYSYN-PWY.	GLYSYN-PWY
