Metabolic Pathway	Present in X org./Total org.	Median score	Median frequency	Target taxonomies	Strain with the Pathway	Pathway Hierarchy	MetaCyc URL
menaquinol-6 biosynthesis	0.8	1.0	1.0	Acinetobacter johnsonii	Acinetobacter johnsonii XBB1, Acinetobacter johnsonii IC001, Acinetobacter johnsonii Acsw19, Acinetobacter johnsonii LXL_C1	Biosynthesis.Cofactor-Biosynthesis.Quinone-Biosynthesis.Menaquinone-Biosynthesis.PWY-5849.	PWY-5849
glutathione-glutaredoxin redox reactions	0.8	0.5	1.0	Acinetobacter johnsonii	Acinetobacter johnsonii XBB1, Acinetobacter johnsonii IC001, Acinetobacter johnsonii Acsw19, Acinetobacter johnsonii LXL_C1	Biosynthesis.Cofactor-Biosynthesis.Reductants.GLUT-REDOX-PWY.	GLUT-REDOX-PWY
pyrimidine deoxyribonucleosides degradation	0.8	0.67	1.33	Acinetobacter johnsonii	Acinetobacter johnsonii XBB1, Acinetobacter johnsonii IC001, Acinetobacter johnsonii Acsw19, Acinetobacter johnsonii LXL_C1	Degradation.NUCLEO-DEG.Pyrimidine-Degradation.Pyrimidine-Deoxyribonucleosides-Deg.PWY-7181.	PWY-7181
purine deoxyribonucleosides degradation I	0.8	1.0	1.75	Acinetobacter johnsonii	Acinetobacter johnsonii XBB1, Acinetobacter johnsonii IC001, Acinetobacter johnsonii Acsw19, Acinetobacter johnsonii LXL_C1	Degradation.NUCLEO-DEG.Purine-Degradation.PWY-7179.	PWY-7179
pyrimidine deoxyribonucleotide phosphorylation	0.8	1.0	1.0	Acinetobacter johnsonii	Acinetobacter johnsonii XBB1, Acinetobacter johnsonii IC001, Acinetobacter johnsonii Acsw19, Acinetobacter johnsonii LXL_C1	Metabolic-Clusters.PWY-7197./Biosynthesis.Nucleotide-Biosynthesis.PYR-NUC-SYN.Pyrimidine-Nucleotide-Salvage.PWY-7197.	PWY-7197
glutaminyl-tRNAgln biosynthesis via transamidation	0.8	0.75	4.0	Acinetobacter johnsonii	Acinetobacter johnsonii XBB1, Acinetobacter johnsonii IC001, Acinetobacter johnsonii Acsw19, Acinetobacter johnsonii LXL_C1	Biosynthesis.Aminoacyl-tRNAs-Charging.PWY-5921.	PWY-5921
L-asparagine degradation I	0.8	1.0	2.0	Acinetobacter johnsonii	Acinetobacter johnsonii XBB1, Acinetobacter johnsonii IC001, Acinetobacter johnsonii Acsw19, Acinetobacter johnsonii LXL_C1	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.ASPARAGINE-DEG.ASPARAGINE-DEG1-PWY.	ASPARAGINE-DEG1-PWY
2-methyladeninyl adenosylcobamide biosynthesis from adenosylcobinamide-GDP	0.8	0.67	0.67	Acinetobacter johnsonii	Acinetobacter johnsonii XBB1, Acinetobacter johnsonii IC001, Acinetobacter johnsonii Acsw19, Acinetobacter johnsonii LXL_C1	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Cobalamin-Biosynthesis.Cobamide-De-Novo-Biosynthesis.Adenosylcobamide-Biosynthesis.PWY-7965.	PWY-7965
L-asparagine biosynthesis III (tRNA-dependent)	0.8	0.75	4.0	Acinetobacter johnsonii	Acinetobacter johnsonii XBB1, Acinetobacter johnsonii IC001, Acinetobacter johnsonii Acsw19, Acinetobacter johnsonii LXL_C1	Biosynthesis.Aminoacyl-tRNAs-Charging.PWY490-4./Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.ASPARAGINE-SYN.PWY490-4.	PWY490-4
adeninyl adenosylcobamide biosynthesis from adenosylcobinamide-GDP	0.8	0.67	0.67	Acinetobacter johnsonii	Acinetobacter johnsonii XBB1, Acinetobacter johnsonii IC001, Acinetobacter johnsonii Acsw19, Acinetobacter johnsonii LXL_C1	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Cobalamin-Biosynthesis.Cobamide-De-Novo-Biosynthesis.Adenosylcobamide-Biosynthesis.PWY-7964.	PWY-7964
CMP phosphorylation	0.8	1.0	1.0	Acinetobacter johnsonii	Acinetobacter johnsonii XBB1, Acinetobacter johnsonii IC001, Acinetobacter johnsonii Acsw19, Acinetobacter johnsonii LXL_C1	Biosynthesis.Nucleotide-Biosynthesis.PYR-NUC-SYN.Pyrimidine-Nucleotide-Salvage.PWY-7205.	PWY-7205
pyrimidine deoxyribonucleotides dephosphorylation	0.8	0.67	1.0	Acinetobacter johnsonii	Acinetobacter johnsonii XBB1, Acinetobacter johnsonii IC001, Acinetobacter johnsonii Acsw19, Acinetobacter johnsonii LXL_C1	Degradation.NUCLEO-DEG.Pyrimidine-Degradation.Pyrimidine-Deoxyribonucleosides-Deg.PWY-7206./Metabolic-Clusters.PWY-7206.	PWY-7206
pyrimidine deoxyribonucleotides de novo biosynthesis I	0.8	0.89	1.22	Acinetobacter johnsonii	Acinetobacter johnsonii XBB1, Acinetobacter johnsonii IC001, Acinetobacter johnsonii Acsw19, Acinetobacter johnsonii LXL_C1	Metabolic-Clusters.PWY-7184./Biosynthesis.Nucleotide-Biosynthesis.PYR-NUC-SYN.Pyrimidine-De-Novo-Biosyn.Pyrimid-Deoxyribonucleot-De-Novo-Biosyn.PWY-7184./Biosynthesis.Nucleotide-Biosynthesis.Deoxyribonucleotide-Biosynthesis.Pyrimid-Deoxyribonucleot-De-Novo-Biosyn.PWY-7184.	PWY-7184
lipoate biosynthesis and incorporation III (Bacillus)	0.8	0.67	1.0	Acinetobacter johnsonii	Acinetobacter johnsonii XBB1, Acinetobacter johnsonii IC001, Acinetobacter johnsonii Acsw19, Acinetobacter johnsonii LXL_C1	Biosynthesis.Cofactor-Biosynthesis.Lipoate-Biosynthesis.PWY-6987.	PWY-6987
5-methoxybenzimidazolyl adenosylcobamide biosynthesis from adenosylcobinamide-GDP	0.8	0.67	0.67	Acinetobacter johnsonii	Acinetobacter johnsonii XBB1, Acinetobacter johnsonii IC001, Acinetobacter johnsonii Acsw19, Acinetobacter johnsonii LXL_C1	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Cobalamin-Biosynthesis.Cobamide-De-Novo-Biosynthesis.Adenosylcobamide-Biosynthesis.PWY-7967.	PWY-7967
benzimidazolyl adenosylcobamide biosynthesis from adenosylcobinamide-GDP	0.8	0.67	0.67	Acinetobacter johnsonii	Acinetobacter johnsonii XBB1, Acinetobacter johnsonii IC001, Acinetobacter johnsonii Acsw19, Acinetobacter johnsonii LXL_C1	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Cobalamin-Biosynthesis.Cobamide-De-Novo-Biosynthesis.Adenosylcobamide-Biosynthesis.PWY-7970.	PWY-7970
proline to cytochrome bo oxidase electron transfer	0.8	1.0	3.0	Acinetobacter johnsonii	Acinetobacter johnsonii XBB1, Acinetobacter johnsonii IC001, Acinetobacter johnsonii Acsw19, Acinetobacter johnsonii LXL_C1	Energy-Metabolism.Respiration.AEROBIC-RESPIRATION.PWY0-1544./Energy-Metabolism.Electron-Transfer.PWY0-1544.	PWY0-1544
acrylonitrile degradation I	0.8	0.5	0.5	Acinetobacter johnsonii	Acinetobacter johnsonii XBB1, Acinetobacter johnsonii IC001, Acinetobacter johnsonii Acsw19, Acinetobacter johnsonii LXL_C1	Degradation.Other-Degradation.Acrylonitrile-Degradation.PWY-7308.	PWY-7308
pyrimidine nucleobases salvage I	0.8	1.0	1.0	Acinetobacter johnsonii	Acinetobacter johnsonii XBB1, Acinetobacter johnsonii IC001, Acinetobacter johnsonii Acsw19, Acinetobacter johnsonii LXL_C1	Biosynthesis.Nucleotide-Biosynthesis.PYR-NUC-SYN.Pyrimidine-Nucleotide-Salvage.PWY-7183.	PWY-7183
peptidoglycan maturation (meso-diaminopimelate containing)	0.8	0.42	0.58	Acinetobacter johnsonii	Acinetobacter johnsonii XBB1, Acinetobacter johnsonii IC001, Acinetobacter johnsonii Acsw19, Acinetobacter johnsonii LXL_C1	Biosynthesis.Cell-Structure-Biosynthesis.Cell-Wall-Biosynthesis.Peptidoglycan-Biosynthesis.PWY0-1586.	PWY0-1586
formaldehyde oxidation VII (THF pathway)	0.8	0.75	0.75	Acinetobacter johnsonii	Acinetobacter johnsonii XBB1, Acinetobacter johnsonii IC001, Acinetobacter johnsonii Acsw19, Acinetobacter johnsonii LXL_C1	Degradation.C1-COMPOUNDS.Formaldehyde-Oxidation.PWY-7909.	PWY-7909
thiamine formation from pyrithiamine and oxythiamine (yeast)	0.8	1.0	1.0	Acinetobacter johnsonii	Acinetobacter johnsonii XBB1, Acinetobacter johnsonii IC001, Acinetobacter johnsonii Acsw19, Acinetobacter johnsonii LXL_C1	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Thiamine-Biosynthesis.PWY-7357.	PWY-7357
NAD phosphorylation and transhydrogenation	0.8	1.0	1.0	Acinetobacter johnsonii	Acinetobacter johnsonii XBB1, Acinetobacter johnsonii IC001, Acinetobacter johnsonii Acsw19, Acinetobacter johnsonii LXL_C1	Biosynthesis.Cofactor-Biosynthesis.NAD-Metabolism.NADPHOS-DEPHOS-PWY-1.	NADPHOS-DEPHOS-PWY-1
CDP-diacylglycerol biosynthesis I	1.0	0.75	0.75	Acinetobacter johnsonii	Acinetobacter johnsonii XBB1, Acinetobacter johnsonii IC001, Acinetobacter johnsonii Acsw19, Acinetobacter johnsonii LXL_C1, Acinetobacter johnsonii SH046	Biosynthesis.Lipid-Biosynthesis.Phospholipid-Biosynthesis.CDP-diacylglycerol-Biosynthesis.PWY-5667.	PWY-5667
L-serine biosynthesis I	1.0	1.0	1.33	Acinetobacter johnsonii	Acinetobacter johnsonii XBB1, Acinetobacter johnsonii IC001, Acinetobacter johnsonii Acsw19, Acinetobacter johnsonii LXL_C1, Acinetobacter johnsonii SH046	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.SERINE-BIOSYNTHESIS.SERSYN-PWY.	SERSYN-PWY
preQ0 biosynthesis	1.0	1.0	1.0	Acinetobacter johnsonii	Acinetobacter johnsonii XBB1, Acinetobacter johnsonii IC001, Acinetobacter johnsonii Acsw19, Acinetobacter johnsonii LXL_C1, Acinetobacter johnsonii SH046	Biosynthesis.SECONDARY-METABOLITE-BIOSYNTHESIS.PWY-6703.	PWY-6703
succinate to cytochrome bo oxidase electron transfer	1.0	1.0	4.0	Acinetobacter johnsonii	Acinetobacter johnsonii XBB1, Acinetobacter johnsonii IC001, Acinetobacter johnsonii Acsw19, Acinetobacter johnsonii LXL_C1, Acinetobacter johnsonii SH046	Energy-Metabolism.Respiration.AEROBIC-RESPIRATION.PWY0-1329./Energy-Metabolism.Electron-Transfer.PWY0-1329.	PWY0-1329
L-threonine degradation I	1.0	0.33	0.33	Acinetobacter johnsonii	Acinetobacter johnsonii XBB1, Acinetobacter johnsonii IC001, Acinetobacter johnsonii Acsw19, Acinetobacter johnsonii LXL_C1, Acinetobacter johnsonii SH046	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.THREONINE-DEG.PWY-5437.	PWY-5437
tRNA processing	1.0	0.6	0.6	Acinetobacter johnsonii	Acinetobacter johnsonii XBB1, Acinetobacter johnsonii IC001, Acinetobacter johnsonii Acsw19, Acinetobacter johnsonii LXL_C1, Acinetobacter johnsonii SH046	Macromolecule-Modification.Nucleic-Acid-Processing.PWY0-1479.	PWY0-1479
CDP-diacylglycerol biosynthesis II	1.0	0.75	0.75	Acinetobacter johnsonii	Acinetobacter johnsonii XBB1, Acinetobacter johnsonii IC001, Acinetobacter johnsonii Acsw19, Acinetobacter johnsonii LXL_C1, Acinetobacter johnsonii SH046	Biosynthesis.Lipid-Biosynthesis.Phospholipid-Biosynthesis.CDP-diacylglycerol-Biosynthesis.PWY0-1319.	PWY0-1319
L-glutamine degradation I	1.0	1.0	10.0	Acinetobacter johnsonii	Acinetobacter johnsonii XBB1, Acinetobacter johnsonii IC001, Acinetobacter johnsonii Acsw19, Acinetobacter johnsonii LXL_C1, Acinetobacter johnsonii SH046	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.GLUTAMINE-DEG.GLUTAMINDEG-PWY.	GLUTAMINDEG-PWY
trans, trans-farnesyl diphosphate biosynthesis	1.0	0.67	0.67	Acinetobacter johnsonii	Acinetobacter johnsonii XBB1, Acinetobacter johnsonii IC001, Acinetobacter johnsonii Acsw19, Acinetobacter johnsonii LXL_C1, Acinetobacter johnsonii SH046	Biosynthesis.Cofactor-Biosynthesis.Polyprenyl-Biosynthesis.All-Trans-Farnesyl-PP-Biosynthesis.PWY-5123.	PWY-5123
6-hydroxymethyl-dihydropterin diphosphate biosynthesis I	1.0	0.6	0.8	Acinetobacter johnsonii	Acinetobacter johnsonii XBB1, Acinetobacter johnsonii IC001, Acinetobacter johnsonii Acsw19, Acinetobacter johnsonii LXL_C1, Acinetobacter johnsonii SH046	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Folate-Biosynthesis.6-HM-Dihydropterin-PP-Biosynthesis.PWY-6147.	PWY-6147
palmitate biosynthesis II (bacteria and plants)	1.0	0.74	1.52	Acinetobacter johnsonii	Acinetobacter johnsonii XBB1, Acinetobacter johnsonii IC001, Acinetobacter johnsonii Acsw19, Acinetobacter johnsonii LXL_C1, Acinetobacter johnsonii SH046	Biosynthesis.Lipid-Biosynthesis.Fatty-acid-biosynthesis.Palmitate-Biosynthesis.PWY-5971.	PWY-5971
thioredoxin pathway	1.0	0.5	1.0	Acinetobacter johnsonii	Acinetobacter johnsonii XBB1, Acinetobacter johnsonii IC001, Acinetobacter johnsonii Acsw19, Acinetobacter johnsonii LXL_C1, Acinetobacter johnsonii SH046	Biosynthesis.Cofactor-Biosynthesis.Reductants.THIOREDOX-PWY.	THIOREDOX-PWY
N10-formyl-tetrahydrofolate biosynthesis	1.0	1.0	1.11	Acinetobacter johnsonii	Acinetobacter johnsonii XBB1, Acinetobacter johnsonii IC001, Acinetobacter johnsonii Acsw19, Acinetobacter johnsonii LXL_C1, Acinetobacter johnsonii SH046	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Folate-Biosynthesis.1CMET2-PWY.	1CMET2-PWY
NAD de novo biosynthesis I (from aspartate)	1.0	0.83	0.83	Acinetobacter johnsonii	Acinetobacter johnsonii XBB1, Acinetobacter johnsonii IC001, Acinetobacter johnsonii Acsw19, Acinetobacter johnsonii LXL_C1, Acinetobacter johnsonii SH046	Biosynthesis.Cofactor-Biosynthesis.NAD-Metabolism.NAD-SYN.PYRIDNUCSYN-PWY.	PYRIDNUCSYN-PWY
guanine and guanosine salvage II	1.0	0.5	1.0	Acinetobacter johnsonii	Acinetobacter johnsonii XBB1, Acinetobacter johnsonii IC001, Acinetobacter johnsonii Acsw19, Acinetobacter johnsonii LXL_C1, Acinetobacter johnsonii SH046	Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.Purine-Nucleotides-Salvage.Guanine-Guanosine-Salvage.PWY-6599.	PWY-6599
tRNA charging	1.0	0.95	1.05	Acinetobacter johnsonii	Acinetobacter johnsonii XBB1, Acinetobacter johnsonii IC001, Acinetobacter johnsonii Acsw19, Acinetobacter johnsonii LXL_C1, Acinetobacter johnsonii SH046	Metabolic-Clusters.TRNA-CHARGING-PWY./Biosynthesis.Aminoacyl-tRNAs-Charging.TRNA-CHARGING-PWY.	TRNA-CHARGING-PWY
phosphopantothenate biosynthesis I	1.0	0.75	0.75	Acinetobacter johnsonii	Acinetobacter johnsonii XBB1, Acinetobacter johnsonii IC001, Acinetobacter johnsonii Acsw19, Acinetobacter johnsonii LXL_C1, Acinetobacter johnsonii SH046	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Pantothenate-Biosynthesis.PANTO-PWY.	PANTO-PWY
superoxide radicals degradation	1.0	1.0	2.0	Acinetobacter johnsonii	Acinetobacter johnsonii XBB1, Acinetobacter johnsonii IC001, Acinetobacter johnsonii Acsw19, Acinetobacter johnsonii LXL_C1, Acinetobacter johnsonii SH046	Detoxification.REACTIVE-OXYGEN-SPECIES-DEGRADATION.DETOX1-PWY.	DETOX1-PWY
heme b biosynthesis II (anaerobic)	1.0	0.75	0.75	Acinetobacter johnsonii	Acinetobacter johnsonii XBB1, Acinetobacter johnsonii IC001, Acinetobacter johnsonii Acsw19, Acinetobacter johnsonii LXL_C1, Acinetobacter johnsonii SH046	Biosynthesis.Cofactor-Biosynthesis.Porphyrin-Compounds-Biosynthesis.HEME-SYN.Heme-b-Biosynthesis.HEMESYN2-PWY.	HEMESYN2-PWY
octane oxidation	1.0	0.4	1.2	Acinetobacter johnsonii	Acinetobacter johnsonii XBB1, Acinetobacter johnsonii IC001, Acinetobacter johnsonii Acsw19, Acinetobacter johnsonii LXL_C1, Acinetobacter johnsonii SH046	Degradation.Other-Degradation.P221-PWY.	P221-PWY
UDP-N-acetyl-D-glucosamine biosynthesis I	1.0	1.0	1.0	Acinetobacter johnsonii	Acinetobacter johnsonii XBB1, Acinetobacter johnsonii IC001, Acinetobacter johnsonii Acsw19, Acinetobacter johnsonii LXL_C1, Acinetobacter johnsonii SH046	Biosynthesis.Carbohydrates-Biosynthesis.CARBO-BIOSYNTHESIS.SUGAR-NUCLEOTIDES.UDP-Sugar-Biosynthesis.UDP-NAc-Glucosamine-Biosynthesis.UDPNAGSYN-PWY.	UDPNAGSYN-PWY
4-aminobenzoate biosynthesis	1.0	1.0	1.5	Acinetobacter johnsonii	Acinetobacter johnsonii XBB1, Acinetobacter johnsonii IC001, Acinetobacter johnsonii Acsw19, Acinetobacter johnsonii LXL_C1, Acinetobacter johnsonii SH046	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Folate-Biosynthesis.PWY-6543.	PWY-6543
inosine-5'-phosphate biosynthesis I	1.0	1.0	1.0	Acinetobacter johnsonii	Acinetobacter johnsonii XBB1, Acinetobacter johnsonii IC001, Acinetobacter johnsonii Acsw19, Acinetobacter johnsonii LXL_C1, Acinetobacter johnsonii SH046	Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.Purine-Nucleotide-De-Novo-Biosynthesis.Purine-Ribonuc-De-Novo-Biosynthesis.IMP-Biosynthesis.PWY-6123.	PWY-6123
5-aminoimidazole ribonucleotide biosynthesis I	1.0	1.0	1.0	Acinetobacter johnsonii	Acinetobacter johnsonii XBB1, Acinetobacter johnsonii IC001, Acinetobacter johnsonii Acsw19, Acinetobacter johnsonii LXL_C1, Acinetobacter johnsonii SH046	Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.AIR-Biosynthesis.PWY-6121.	PWY-6121
queuosine biosynthesis	1.0	1.0	1.25	Acinetobacter johnsonii	Acinetobacter johnsonii XBB1, Acinetobacter johnsonii IC001, Acinetobacter johnsonii Acsw19, Acinetobacter johnsonii LXL_C1, Acinetobacter johnsonii SH046	Macromolecule-Modification.Nucleic-Acid-Processing.PWY-6700.	PWY-6700
lipid IVA biosynthesis	1.0	1.0	1.0	Acinetobacter johnsonii	Acinetobacter johnsonii XBB1, Acinetobacter johnsonii IC001, Acinetobacter johnsonii Acsw19, Acinetobacter johnsonii LXL_C1, Acinetobacter johnsonii SH046	Biosynthesis.Lipid-Biosynthesis.NAGLIPASYN-PWY./Biosynthesis.Cell-Structure-Biosynthesis.Lipopolysaccharide-Biosynthesis.NAGLIPASYN-PWY.	NAGLIPASYN-PWY
L-isoleucine degradation I	1.0	0.5	0.83	Acinetobacter johnsonii	Acinetobacter johnsonii XBB1, Acinetobacter johnsonii IC001, Acinetobacter johnsonii Acsw19, Acinetobacter johnsonii LXL_C1, Acinetobacter johnsonii SH046	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.ISOLEUCINE-DEG.ILEUDEG-PWY.	ILEUDEG-PWY
oleate &beta;-oxidation	1.0	0.33	0.33	Acinetobacter johnsonii	Acinetobacter johnsonii XBB1, Acinetobacter johnsonii IC001, Acinetobacter johnsonii Acsw19, Acinetobacter johnsonii LXL_C1, Acinetobacter johnsonii SH046	Degradation.Fatty-Acid-and-Lipid-Degradation.Fatty-Acid-Degradation.PWY0-1337.	PWY0-1337
purine ribonucleosides degradation	1.0	0.83	1.5	Acinetobacter johnsonii	Acinetobacter johnsonii XBB1, Acinetobacter johnsonii IC001, Acinetobacter johnsonii Acsw19, Acinetobacter johnsonii LXL_C1, Acinetobacter johnsonii SH046	Degradation.NUCLEO-DEG.Purine-Degradation.PWY0-1296.	PWY0-1296
protocatechuate degradation II (ortho-cleavage pathway)	1.0	1.0	1.75	Acinetobacter johnsonii	Acinetobacter johnsonii XBB1, Acinetobacter johnsonii IC001, Acinetobacter johnsonii Acsw19, Acinetobacter johnsonii LXL_C1, Acinetobacter johnsonii SH046	Degradation.AROMATIC-COMPOUNDS-DEGRADATION.Protocatechuate-Degradation.PROTOCATECHUATE-ORTHO-CLEAVAGE-PWY.	PROTOCATECHUATE-ORTHO-CLEAVAGE-PWY
L-lysine biosynthesis I	1.0	1.0	1.0	Acinetobacter johnsonii	Acinetobacter johnsonii XBB1, Acinetobacter johnsonii IC001, Acinetobacter johnsonii Acsw19, Acinetobacter johnsonii LXL_C1, Acinetobacter johnsonii SH046	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.LYSINE-SYN.DAPLYSINESYN-PWY.	DAPLYSINESYN-PWY
L-methionine degradation I (to L-homocysteine)	1.0	0.67	0.67	Acinetobacter johnsonii	Acinetobacter johnsonii XBB1, Acinetobacter johnsonii IC001, Acinetobacter johnsonii Acsw19, Acinetobacter johnsonii LXL_C1, Acinetobacter johnsonii SH046	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.METHIONINE-DEG.METHIONINE-DEG1-PWY.	METHIONINE-DEG1-PWY
L-glutamate biosynthesis III	1.0	1.0	2.0	Acinetobacter johnsonii	Acinetobacter johnsonii XBB1, Acinetobacter johnsonii IC001, Acinetobacter johnsonii Acsw19, Acinetobacter johnsonii LXL_C1, Acinetobacter johnsonii SH046	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.GLUTAMATE-SYN.GLUTSYNIII-PWY.	GLUTSYNIII-PWY
thiamine diphosphate biosynthesis I (E. coli)	1.0	1.0	1.0	Acinetobacter johnsonii	Acinetobacter johnsonii XBB1, Acinetobacter johnsonii IC001, Acinetobacter johnsonii Acsw19, Acinetobacter johnsonii LXL_C1, Acinetobacter johnsonii SH046	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Thiamine-Biosynthesis.Thiamin-Diphosphate-Biosynthesis.PWY-6894.	PWY-6894
phosphatidylserine and phosphatidylethanolamine biosynthesis I	1.0	1.0	1.0	Acinetobacter johnsonii	Acinetobacter johnsonii XBB1, Acinetobacter johnsonii IC001, Acinetobacter johnsonii Acsw19, Acinetobacter johnsonii LXL_C1, Acinetobacter johnsonii SH046	Biosynthesis.Lipid-Biosynthesis.Phospholipid-Biosynthesis.Phosphatidylserine-Biosynthesis.PWY-5669./Biosynthesis.Lipid-Biosynthesis.Phospholipid-Biosynthesis.PhosphatidylethanolamineBiosynthesis.PWY-5669.	PWY-5669
flavin biosynthesis I (bacteria and plants)	1.0	0.89	1.33	Acinetobacter johnsonii	Acinetobacter johnsonii XBB1, Acinetobacter johnsonii IC001, Acinetobacter johnsonii Acsw19, Acinetobacter johnsonii LXL_C1, Acinetobacter johnsonii SH046	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Flavin-Biosynthesis.RIBOSYN2-PWY.	RIBOSYN2-PWY
CMP-3-deoxy-D-manno-octulosonate biosynthesis	1.0	0.4	0.4	Acinetobacter johnsonii	Acinetobacter johnsonii XBB1, Acinetobacter johnsonii IC001, Acinetobacter johnsonii Acsw19, Acinetobacter johnsonii LXL_C1, Acinetobacter johnsonii SH046	Biosynthesis.Carbohydrates-Biosynthesis.CARBO-BIOSYNTHESIS.SUGAR-NUCLEOTIDES.CMP-Sugar-Biosynthesis.CMP-KDO-Biosynthesis.PWY-1269./Biosynthesis.Carbohydrates-Biosynthesis.CARBO-BIOSYNTHESIS.SUGAR-NUCLEOTIDES.CMP-Sugar-Biosynthesis.PWY-1269.	PWY-1269
2-oxoglutarate decarboxylation to succinyl-CoA	1.0	1.0	2.33	Acinetobacter johnsonii	Acinetobacter johnsonii XBB1, Acinetobacter johnsonii IC001, Acinetobacter johnsonii Acsw19, Acinetobacter johnsonii LXL_C1, Acinetobacter johnsonii SH046	Energy-Metabolism.Respiration.PWY-5084.	PWY-5084
tetrapyrrole biosynthesis I (from glutamate)	1.0	1.0	1.0	Acinetobacter johnsonii	Acinetobacter johnsonii XBB1, Acinetobacter johnsonii IC001, Acinetobacter johnsonii Acsw19, Acinetobacter johnsonii LXL_C1, Acinetobacter johnsonii SH046	Biosynthesis.Cofactor-Biosynthesis.Tetrapyrrole-Biosynthesis.PWY-5188.	PWY-5188
folate transformations I	1.0	0.67	0.75	Acinetobacter johnsonii	Acinetobacter johnsonii XBB1, Acinetobacter johnsonii IC001, Acinetobacter johnsonii Acsw19, Acinetobacter johnsonii LXL_C1, Acinetobacter johnsonii SH046	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Folate-Biosynthesis.Folate-Transformations.PWY-2201.	PWY-2201
L-tyrosine degradation I	1.0	0.8	0.8	Acinetobacter johnsonii	Acinetobacter johnsonii XBB1, Acinetobacter johnsonii IC001, Acinetobacter johnsonii Acsw19, Acinetobacter johnsonii LXL_C1, Acinetobacter johnsonii SH046	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.TYROSINE-DEG.TYRFUMCAT-PWY.	TYRFUMCAT-PWY
xanthine and xanthosine salvage	1.0	1.0	1.5	Acinetobacter johnsonii	Acinetobacter johnsonii XBB1, Acinetobacter johnsonii IC001, Acinetobacter johnsonii Acsw19, Acinetobacter johnsonii LXL_C1, Acinetobacter johnsonii SH046	Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.Purine-Nucleotides-Salvage.SALVPURINE2-PWY.	SALVPURINE2-PWY
pyridoxal 5'-phosphate biosynthesis I	1.0	0.86	0.86	Acinetobacter johnsonii	Acinetobacter johnsonii XBB1, Acinetobacter johnsonii IC001, Acinetobacter johnsonii Acsw19, Acinetobacter johnsonii LXL_C1, Acinetobacter johnsonii SH046	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Vitamin-B6-Biosynthesis.PYRIDOXSYN-PWY.	PYRIDOXSYN-PWY
methylglyoxal degradation I	1.0	0.67	0.67	Acinetobacter johnsonii	Acinetobacter johnsonii XBB1, Acinetobacter johnsonii IC001, Acinetobacter johnsonii Acsw19, Acinetobacter johnsonii LXL_C1, Acinetobacter johnsonii SH046	Degradation.Aldehyde-Degradation.Methylglyoxal-Detoxification.PWY-5386./Detoxification.Methylglyoxal-Detoxification.PWY-5386.	PWY-5386
UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)	1.0	1.0	1.0	Acinetobacter johnsonii	Acinetobacter johnsonii XBB1, Acinetobacter johnsonii IC001, Acinetobacter johnsonii Acsw19, Acinetobacter johnsonii LXL_C1, Acinetobacter johnsonii SH046	Biosynthesis.Cell-Structure-Biosynthesis.Cell-Wall-Biosynthesis.Acetylmuramoyl-Pentapeptide-Biosynthesis.PWY-6387.	PWY-6387
