Metabolic Pathway	Present in X org./Total org.	Median score	Median frequency	Target taxonomies	Strain with the Pathway	Pathway Hierarchy	MetaCyc URL
L-isoleucine biosynthesis I (from threonine)	1.0	0.79	1.26	Acidaminococcus	Acidaminococcus intestini RyC-MR95, Acidaminococcus fermentans DSM 20731	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.ISOLEUCINE-SYN.ILEUSYN-PWY.	ILEUSYN-PWY
stearate biosynthesis II (bacteria and plants)	1.0	0.35	0.43	Acidaminococcus	Acidaminococcus intestini RyC-MR95, Acidaminococcus fermentans DSM 20731	Biosynthesis.Lipid-Biosynthesis.Fatty-acid-biosynthesis.Stearate-Biosynthesis.PWY-5989.	PWY-5989
pyrimidine ribonucleosides degradation	1.0	1.0	1.25	Acidaminococcus	Acidaminococcus intestini RyC-MR95, Acidaminococcus fermentans DSM 20731	Degradation.NUCLEO-DEG.Pyrimidine-Degradation.Pyrimidine-Ribonucleosides-Degradation.PWY0-1295.	PWY0-1295
L-asparagine biosynthesis III (tRNA-dependent)	1.0	0.71	2.54	Acidaminococcus	Acidaminococcus intestini RyC-MR95, Acidaminococcus fermentans DSM 20731	Biosynthesis.Aminoacyl-tRNAs-Charging.PWY490-4./Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.ASPARAGINE-SYN.PWY490-4.	PWY490-4
S-adenosyl-L-methionine biosynthesis	1.0	1.0	1.0	Acidaminococcus	Acidaminococcus intestini RyC-MR95, Acidaminococcus fermentans DSM 20731	Biosynthesis.Cofactor-Biosynthesis.SAM-PWY.	SAM-PWY
urea degradation I	1.0	0.83	0.83	Acidaminococcus	Acidaminococcus intestini RyC-MR95, Acidaminococcus fermentans DSM 20731	Degradation.AMINE-DEG.Urea-Degradation.PWY-5703.	PWY-5703
L-threonine biosynthesis	1.0	1.0	1.0	Acidaminococcus	Acidaminococcus intestini RyC-MR95, Acidaminococcus fermentans DSM 20731	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.THREONINE-BIOSYNTHESIS.HOMOSER-THRESYN-PWY.	HOMOSER-THRESYN-PWY
L-arginine degradation III (arginine decarboxylase/agmatinase pathway)	1.0	0.75	1.5	Acidaminococcus	Acidaminococcus intestini RyC-MR95, Acidaminococcus fermentans DSM 20731	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.ARGININE-DEG.PWY0-823.	PWY0-823
ppGpp biosynthesis	1.0	0.5	0.67	Acidaminococcus	Acidaminococcus intestini RyC-MR95, Acidaminococcus fermentans DSM 20731	Biosynthesis.Metabolic-Regulators.PPGPPMET-PWY.	PPGPPMET-PWY
thiamine salvage III	1.0	1.0	1.0	Acidaminococcus	Acidaminococcus intestini RyC-MR95, Acidaminococcus fermentans DSM 20731	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Thiamine-Biosynthesis.Thiamin-Salvage.PWY-6898.	PWY-6898
citrate degradation	1.0	0.8	2.2	Acidaminococcus	Acidaminococcus intestini RyC-MR95, Acidaminococcus fermentans DSM 20731	Degradation.CARBOXYLATES-DEG.PWY-6038.	PWY-6038
L-lysine biosynthesis VI	1.0	1.0	1.21	Acidaminococcus	Acidaminococcus intestini RyC-MR95, Acidaminococcus fermentans DSM 20731	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.LYSINE-SYN.PWY-5097.	PWY-5097
L-asparagine degradation I	1.0	1.0	1.0	Acidaminococcus	Acidaminococcus intestini RyC-MR95, Acidaminococcus fermentans DSM 20731	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.ASPARAGINE-DEG.ASPARAGINE-DEG1-PWY.	ASPARAGINE-DEG1-PWY
L-methionine biosynthesis I	1.0	0.61	0.99	Acidaminococcus	Acidaminococcus intestini RyC-MR95, Acidaminococcus fermentans DSM 20731	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.METHIONINE-SYN.Methionine-De-novo-Biosynthesis.HOMOSER-METSYN-PWY.	HOMOSER-METSYN-PWY
L-homoserine biosynthesis	1.0	1.0	1.0	Acidaminococcus	Acidaminococcus intestini RyC-MR95, Acidaminococcus fermentans DSM 20731	Biosynthesis.Amino-Acid-Biosynthesis.Other-Amino-Acid-Biosynthesis.HOMOSERSYN-PWY.	HOMOSERSYN-PWY
NAD phosphorylation and dephosphorylation	1.0	0.5	0.67	Acidaminococcus	Acidaminococcus intestini RyC-MR95, Acidaminococcus fermentans DSM 20731	Biosynthesis.Cofactor-Biosynthesis.NAD-Metabolism.NADPHOS-DEPHOS-PWY.	NADPHOS-DEPHOS-PWY
methylerythritol phosphate pathway I	1.0	0.89	1.0	Acidaminococcus	Acidaminococcus intestini RyC-MR95, Acidaminococcus fermentans DSM 20731	Biosynthesis.SECONDARY-METABOLITE-BIOSYNTHESIS.Terpenoid-Biosynthesis.ISOPRENOIDS.Isopentenyl-Diphosphate-Biosynthesis.MEP-NONMEVIPP-PWY.	MEP-NONMEVIPP-PWY
palmitoleate biosynthesis I (from (5Z)-dodec-5-enoate)	1.0	0.5	0.61	Acidaminococcus	Acidaminococcus intestini RyC-MR95, Acidaminococcus fermentans DSM 20731	Biosynthesis.Lipid-Biosynthesis.Fatty-acid-biosynthesis.Unsaturated-Fatty-Acids-Biosynthesis.Palmitoleate-Biosynthesis.PWY-6282.	PWY-6282
PRPP biosynthesis	1.0	1.0	1.0	Acidaminococcus	Acidaminococcus intestini RyC-MR95, Acidaminococcus fermentans DSM 20731	Biosynthesis.Carbohydrates-Biosynthesis.CARBO-BIOSYNTHESIS.Sugar-Phosphate-Biosynthesis.PWY0-662.	PWY0-662
L-proline biosynthesis I	1.0	0.75	0.75	Acidaminococcus	Acidaminococcus intestini RyC-MR95, Acidaminococcus fermentans DSM 20731	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.PROLINE-SYN.PROSYN-PWY.	PROSYN-PWY
L-histidine biosynthesis	1.0	0.85	1.0	Acidaminococcus	Acidaminococcus intestini RyC-MR95, Acidaminococcus fermentans DSM 20731	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.HISTIDINE-SYN.HISTSYN-PWY.	HISTSYN-PWY
L-leucine biosynthesis	1.0	0.83	1.33	Acidaminococcus	Acidaminococcus intestini RyC-MR95, Acidaminococcus fermentans DSM 20731	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.LEUCINE-SYN.LEUSYN-PWY.	LEUSYN-PWY
thiamine diphosphate biosynthesis III (Staphylococcus)	1.0	0.83	1.33	Acidaminococcus	Acidaminococcus intestini RyC-MR95, Acidaminococcus fermentans DSM 20731	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Thiamine-Biosynthesis.Thiamin-Diphosphate-Biosynthesis.PWY-6907.	PWY-6907
pyruvate fermentation to (S)-lactate	1.0	1.0	1.0	Acidaminococcus	Acidaminococcus intestini RyC-MR95, Acidaminococcus fermentans DSM 20731	Energy-Metabolism.Fermentation.Pyruvate-Degradation.Pyruvate-Lactate-Fermentation.PWY-5481./Energy-Metabolism.Fermentation.Fermentation-to-Acids.Fermentation-to-Lactate.Pyruvate-Lactate-Fermentation.PWY-5481.	PWY-5481
fatty acid elongation -- saturated	1.0	0.5	0.6	Acidaminococcus	Acidaminococcus intestini RyC-MR95, Acidaminococcus fermentans DSM 20731	Biosynthesis.Lipid-Biosynthesis.Fatty-acid-biosynthesis.FASYN-ELONG-PWY.	FASYN-ELONG-PWY
L-ornithine biosynthesis I	1.0	0.7	0.7	Acidaminococcus	Acidaminococcus intestini RyC-MR95, Acidaminococcus fermentans DSM 20731	Biosynthesis.Amino-Acid-Biosynthesis.Other-Amino-Acid-Biosynthesis.L-Ornithine-Biosynthesis.GLUTORN-PWY.	GLUTORN-PWY
di-trans,poly-cis-undecaprenyl phosphate biosynthesis	1.0	0.75	0.75	Acidaminococcus	Acidaminococcus intestini RyC-MR95, Acidaminococcus fermentans DSM 20731	Biosynthesis.Cofactor-Biosynthesis.Polyprenyl-Biosynthesis.PWY-5785.	PWY-5785
L-tryptophan biosynthesis	1.0	0.83	1.0	Acidaminococcus	Acidaminococcus intestini RyC-MR95, Acidaminococcus fermentans DSM 20731	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.TRYPTOPHAN-BIOSYNTHESIS.TRPSYN-PWY.	TRPSYN-PWY
gallate degradation III (anaerobic)	1.0	0.32	0.41	Acidaminococcus	Acidaminococcus intestini RyC-MR95, Acidaminococcus fermentans DSM 20731	Degradation.AROMATIC-COMPOUNDS-DEGRADATION.GALLATE-DEG.P3-PWY.	P3-PWY
L-alanine biosynthesis III	1.0	1.0	2.5	Acidaminococcus	Acidaminococcus intestini RyC-MR95, Acidaminococcus fermentans DSM 20731	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.ALANINE-SYN.PWY0-1021.	PWY0-1021
L-homocysteine biosynthesis	1.0	0.5	0.5	Acidaminococcus	Acidaminococcus intestini RyC-MR95, Acidaminococcus fermentans DSM 20731	Biosynthesis.Amino-Acid-Biosynthesis.Other-Amino-Acid-Biosynthesis.PWY-5344.	PWY-5344
UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)	1.0	1.0	1.19	Acidaminococcus	Acidaminococcus intestini RyC-MR95, Acidaminococcus fermentans DSM 20731	Biosynthesis.Cell-Structure-Biosynthesis.Cell-Wall-Biosynthesis.Acetylmuramoyl-Pentapeptide-Biosynthesis.PWY-6387.	PWY-6387
biotin-carboxyl carrier protein assembly	1.0	0.63	0.63	Acidaminococcus	Acidaminococcus intestini RyC-MR95, Acidaminococcus fermentans DSM 20731	Biosynthesis.Lipid-Biosynthesis.PWY0-1264.	PWY0-1264
L-cysteine biosynthesis I	1.0	0.75	1.0	Acidaminococcus	Acidaminococcus intestini RyC-MR95, Acidaminococcus fermentans DSM 20731	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.CYSTEINE-SYN.CYSTSYN-PWY.	CYSTSYN-PWY
fatty acid &beta;-oxidation I	1.0	0.36	0.64	Acidaminococcus	Acidaminococcus intestini RyC-MR95, Acidaminococcus fermentans DSM 20731	Degradation.Fatty-Acid-and-Lipid-Degradation.Fatty-Acid-Degradation.FAO-PWY.	FAO-PWY
L-valine biosynthesis	1.0	0.88	1.5	Acidaminococcus	Acidaminococcus intestini RyC-MR95, Acidaminococcus fermentans DSM 20731	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.VALINE-BIOSYNTHESIS.VALSYN-PWY.	VALSYN-PWY
