Metabolic Pathway	Present in X org./Total org.	Median score	Median frequency	Target taxonomies	Strain with the Pathway	Pathway Hierarchy	MetaCyc URL
formaldehyde oxidation I	1.0	0.67	1.0	Bacillus foraminis	Bacillus foraminis Bac44	Degradation.C1-COMPOUNDS.Formaldehyde-Oxidation.RUMP-PWY./Energy-Metabolism.RUMP-PWY.	RUMP-PWY
lipoate salvage II	1.0	0.5	0.5	Bacillus foraminis	Bacillus foraminis Bac44	Biosynthesis.Cofactor-Biosynthesis.Lipoate-Biosynthesis.PWY-6984.	PWY-6984
succinate to cytochrome bd oxidase electron transfer	1.0	1.0	2.5	Bacillus foraminis	Bacillus foraminis Bac44	Energy-Metabolism.Respiration.AEROBIC-RESPIRATION.PWY0-1353./Energy-Metabolism.Electron-Transfer.PWY0-1353.	PWY0-1353
proline to cytochrome bo oxidase electron transfer	1.0	1.0	2.0	Bacillus foraminis	Bacillus foraminis Bac44	Energy-Metabolism.Respiration.AEROBIC-RESPIRATION.PWY0-1544./Energy-Metabolism.Electron-Transfer.PWY0-1544.	PWY0-1544
demethylmenaquinol-8 biosynthesis I	1.0	1.0	1.0	Bacillus foraminis	Bacillus foraminis Bac44	Biosynthesis.Cofactor-Biosynthesis.Quinone-Biosynthesis.Demethylmenaquinone-Biosynthesis.Demethylmenaquinol-8-Biosynthesis.PWY-5852.	PWY-5852
heparin degradation	1.0	0.2	0.2	Bacillus foraminis	Bacillus foraminis Bac44	Degradation.Polymer-Degradation.POLYSACCHARIDES-DEG.Glycosaminoglycan-Degradation.PWY-7644./Degradation.Carbohydrates-Degradation.POLYSACCHARIDES-DEG.Glycosaminoglycan-Degradation.PWY-7644.	PWY-7644
fatty acid &beta;-oxidation I	1.0	0.43	1.86	Bacillus foraminis	Bacillus foraminis Bac44	Degradation.Fatty-Acid-and-Lipid-Degradation.Fatty-Acid-Degradation.FAO-PWY.	FAO-PWY
pyruvate fermentation to (S)-lactate	1.0	1.0	2.0	Bacillus foraminis	Bacillus foraminis Bac44	Energy-Metabolism.Fermentation.Pyruvate-Degradation.Pyruvate-Lactate-Fermentation.PWY-5481./Energy-Metabolism.Fermentation.Fermentation-to-Acids.Fermentation-to-Lactate.Pyruvate-Lactate-Fermentation.PWY-5481.	PWY-5481
D-galactose degradation I (Leloir pathway)	1.0	0.8	1.4	Bacillus foraminis	Bacillus foraminis Bac44	Degradation.Carbohydrates-Degradation.Sugars-And-Polysaccharides-Degradation.GALACTOSE-DEGRADATION.PWY-6317.	PWY-6317
L-asparagine degradation I	1.0	1.0	2.0	Bacillus foraminis	Bacillus foraminis Bac44	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.ASPARAGINE-DEG.ASPARAGINE-DEG1-PWY.	ASPARAGINE-DEG1-PWY
2-carboxy-1,4-naphthoquinol biosynthesis	1.0	0.86	1.14	Bacillus foraminis	Bacillus foraminis Bac44	Biosynthesis.Cofactor-Biosynthesis.Quinone-Biosynthesis.DHNA-Biosynthesis.PWY-5837.	PWY-5837
siroheme biosynthesis	1.0	1.0	1.25	Bacillus foraminis	Bacillus foraminis Bac44	Biosynthesis.Cofactor-Biosynthesis.Porphyrin-Compounds-Biosynthesis.PWY-5194.	PWY-5194
glycine cleavage	1.0	1.0	2.33	Bacillus foraminis	Bacillus foraminis Bac44	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.GLYCINE-DEG.GLYCLEAV-PWY.	GLYCLEAV-PWY
thiamine salvage IV (yeast)	1.0	0.86	1.43	Bacillus foraminis	Bacillus foraminis Bac44	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Thiamine-Biosynthesis.Thiamin-Salvage.PWY-7356.	PWY-7356
arsenite oxidation I (respiratory)	1.0	0.5	3.0	Bacillus foraminis	Bacillus foraminis Bac44	Detoxification.Arsenate-Detoxification.PWY-4521./Energy-Metabolism.Respiration.AEROBIC-RESPIRATION.PWY-4521./Energy-Metabolism.CHEMOAUTOTROPHIC-ENERGY-METABOLISM.PWY-4521./Energy-Metabolism.Electron-Transfer.PWY-4521.	PWY-4521
fatty acid elongation -- saturated	1.0	0.8	2.0	Bacillus foraminis	Bacillus foraminis Bac44	Biosynthesis.Lipid-Biosynthesis.Fatty-acid-biosynthesis.FASYN-ELONG-PWY.	FASYN-ELONG-PWY
guanylyl molybdenum cofactor biosynthesis	1.0	1.0	2.0	Bacillus foraminis	Bacillus foraminis Bac44	Biosynthesis.Cofactor-Biosynthesis.PWY-5964.	PWY-5964
pyrimidine nucleobases salvage I	1.0	1.0	2.0	Bacillus foraminis	Bacillus foraminis Bac44	Biosynthesis.Nucleotide-Biosynthesis.PYR-NUC-SYN.Pyrimidine-Nucleotide-Salvage.PWY-7183.	PWY-7183
thiamine diphosphate biosynthesis II (Bacillus)	1.0	0.5	1.0	Bacillus foraminis	Bacillus foraminis Bac44	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Thiamine-Biosynthesis.Thiamin-Diphosphate-Biosynthesis.PWY-6893.	PWY-6893
L-ornithine biosynthesis I	1.0	1.0	1.2	Bacillus foraminis	Bacillus foraminis Bac44	Biosynthesis.Amino-Acid-Biosynthesis.Other-Amino-Acid-Biosynthesis.L-Ornithine-Biosynthesis.GLUTORN-PWY.	GLUTORN-PWY
di-trans,poly-cis-undecaprenyl phosphate biosynthesis	1.0	0.5	2.0	Bacillus foraminis	Bacillus foraminis Bac44	Biosynthesis.Cofactor-Biosynthesis.Polyprenyl-Biosynthesis.PWY-5785.	PWY-5785
demethylmenaquinol-6 biosynthesis I	1.0	1.0	1.0	Bacillus foraminis	Bacillus foraminis Bac44	Biosynthesis.Cofactor-Biosynthesis.Quinone-Biosynthesis.Demethylmenaquinone-Biosynthesis.Demethylmenaquinol-6-Biosynthesis.PWY-5853.	PWY-5853
4-aminobutanoate degradation III	1.0	0.5	0.5	Bacillus foraminis	Bacillus foraminis Bac44	Degradation.AMINE-DEG.4-Aminobutyraye-Degradation.PWY-6536.	PWY-6536
L-threonine degradation II	1.0	0.5	0.5	Bacillus foraminis	Bacillus foraminis Bac44	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.THREONINE-DEG.THREONINE-DEG2-PWY.	THREONINE-DEG2-PWY
[2Fe-2S] iron-sulfur cluster biosynthesis	1.0	0.2	0.6	Bacillus foraminis	Bacillus foraminis Bac44	Biosynthesis.Cofactor-Biosynthesis.PWY-7250.	PWY-7250
L-histidine biosynthesis	1.0	1.0	1.3	Bacillus foraminis	Bacillus foraminis Bac44	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.HISTIDINE-SYN.HISTSYN-PWY.	HISTSYN-PWY
8-oxo-(d)GTP detoxification I	1.0	0.25	0.25	Bacillus foraminis	Bacillus foraminis Bac44	Detoxification.8-Oxo-GTP-Detoxification.PWY-6502./Metabolic-Clusters.PWY-6502.	PWY-6502
L-tryptophan biosynthesis	1.0	1.0	1.67	Bacillus foraminis	Bacillus foraminis Bac44	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.TRYPTOPHAN-BIOSYNTHESIS.TRPSYN-PWY.	TRPSYN-PWY
trehalose degradation I (low osmolarity)	1.0	0.5	0.5	Bacillus foraminis	Bacillus foraminis Bac44	Degradation.Carbohydrates-Degradation.Sugars-And-Polysaccharides-Degradation.Trehalose-Degradation.TREDEGLOW-PWY.	TREDEGLOW-PWY
L-alanine biosynthesis III	1.0	1.0	3.0	Bacillus foraminis	Bacillus foraminis Bac44	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.ALANINE-SYN.PWY0-1021.	PWY0-1021
L-arginine degradation VI (arginase 2 pathway)	1.0	0.75	1.25	Bacillus foraminis	Bacillus foraminis Bac44	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.ARGININE-DEG.ARG-PRO-PWY./Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.PROLINE-SYN.ARG-PRO-PWY.	ARG-PRO-PWY
bis(guanylyl molybdenum cofactor) biosynthesis	1.0	0.5	0.5	Bacillus foraminis	Bacillus foraminis Bac44	Biosynthesis.Cofactor-Biosynthesis.PWY-7639.	PWY-7639
L-homocysteine biosynthesis	1.0	0.5	0.5	Bacillus foraminis	Bacillus foraminis Bac44	Biosynthesis.Amino-Acid-Biosynthesis.Other-Amino-Acid-Biosynthesis.PWY-5344.	PWY-5344
adenosine deoxyribonucleotides de novo biosynthesis	1.0	1.0	2.0	Bacillus foraminis	Bacillus foraminis Bac44	Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.Purine-Nucleotide-De-Novo-Biosynthesis.Purine-Deoxyribonuc-De-Novo-Biosynthesis.Adenosine-Deoxy-Denovo-Bbiosynthesis.PWY-7227./Biosynthesis.Nucleotide-Biosynthesis.Deoxyribonucleotide-Biosynthesis.Purine-Deoxyribonuc-De-Novo-Biosynthesis.Adenosine-Deoxy-Denovo-Bbiosynthesis.PWY-7227.	PWY-7227
L-asparagine biosynthesis II	1.0	1.0	2.0	Bacillus foraminis	Bacillus foraminis Bac44	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.ASPARAGINE-SYN.ASPARAGINESYN-PWY.	ASPARAGINESYN-PWY
biotin-carboxyl carrier protein assembly	1.0	0.75	1.25	Bacillus foraminis	Bacillus foraminis Bac44	Biosynthesis.Lipid-Biosynthesis.PWY0-1264.	PWY0-1264
thiamine formation from pyrithiamine and oxythiamine (yeast)	1.0	1.0	1.83	Bacillus foraminis	Bacillus foraminis Bac44	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Thiamine-Biosynthesis.PWY-7357.	PWY-7357
L-cysteine biosynthesis I	1.0	1.0	2.0	Bacillus foraminis	Bacillus foraminis Bac44	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.CYSTEINE-SYN.CYSTSYN-PWY.	CYSTSYN-PWY
allantoin degradation to ureidoglycolate I (urea producing)	1.0	0.5	0.5	Bacillus foraminis	Bacillus foraminis Bac44	Degradation.AMINE-DEG.Allantoin-degradation.PWY-5697.	PWY-5697
chitin degradation III (Serratia)	1.0	0.43	0.71	Bacillus foraminis	Bacillus foraminis Bac44	Degradation.Polymer-Degradation.POLYSACCHARIDES-DEG.Chitin-Degradation.PWY-7822./Degradation.Carbohydrates-Degradation.POLYSACCHARIDES-DEG.Chitin-Degradation.PWY-7822.	PWY-7822
S-methyl-5'-thioadenosine degradation IV	1.0	1.0	1.0	Bacillus foraminis	Bacillus foraminis Bac44	Degradation.NUCLEO-DEG.Methylthioadenosine-Degradation.PWY0-1391.	PWY0-1391
pyrimidine deoxyribonucleosides salvage	1.0	0.8	1.8	Bacillus foraminis	Bacillus foraminis Bac44	Biosynthesis.Nucleotide-Biosynthesis.PYR-NUC-SYN.Pyrimidine-Nucleotide-Salvage.PWY-7199.	PWY-7199
allantoin degradation to ureidoglycolate II (ammonia producing)	1.0	0.67	0.67	Bacillus foraminis	Bacillus foraminis Bac44	Degradation.AMINE-DEG.Allantoin-degradation.PWY-5698.	PWY-5698
heme b biosynthesis I (aerobic)	1.0	0.75	0.75	Bacillus foraminis	Bacillus foraminis Bac44	Biosynthesis.Cofactor-Biosynthesis.Porphyrin-Compounds-Biosynthesis.HEME-SYN.Heme-b-Biosynthesis.HEME-BIOSYNTHESIS-II.	HEME-BIOSYNTHESIS-II
formate oxidation to CO2	1.0	1.0	1.0	Bacillus foraminis	Bacillus foraminis Bac44	Degradation.C1-COMPOUNDS.PWY-1881./Energy-Metabolism.CHEMOAUTOTROPHIC-ENERGY-METABOLISM.PWY-1881.	PWY-1881
